position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Paços de Ferreira,34,23,5,6,50:21,29,74,https://www.transfermarkt.com.br/fc-pacos-de-ferreira/spielplan/verein/2995/saison_id/2018
2,FC Famalicão,34,21,6,7,57:34,23,69,https://www.transfermarkt.com.br/fc-famalicao/spielplan/verein/3329/saison_id/2018
3,GD Estoril Praia,34,16,6,12,49:42,7,54,https://www.transfermarkt.com.br/gd-estoril-praia/spielplan/verein/1465/saison_id/2018
4,SL Benfica B,34,15,7,12,47:42,5,52,https://www.transfermarkt.com.br/benfica-lissabon-b/spielplan/verein/10330/saison_id/2018
5,Académica de Coimbra,34,15,6,13,36:37,-1,51,https://www.transfermarkt.com.br/academica-coimbra/spielplan/verein/2990/saison_id/2018
6,SC Covilhã,34,13,10,11,42:37,5,49,https://www.transfermarkt.com.br/sc-covilha/spielplan/verein/10140/saison_id/2018
7,Leixões SC,34,12,9,13,35:36,-1,45,https://www.transfermarkt.com.br/leixoes-sc/spielplan/verein/3345/saison_id/2018
8,Futebol Clube Penafiel,34,13,6,15,49:48,1,45,https://www.transfermarkt.com.br/fc-penafiel/spielplan/verein/3327/saison_id/2018
9,FC Porto B,34,11,11,12,41:42,-1,44,https://www.transfermarkt.com.br/fc-porto-b/spielplan/verein/10331/saison_id/2018
10,SC Farense,34,11,10,13,39:35,4,43,https://www.transfermarkt.com.br/sc-farense/spielplan/verein/4294/saison_id/2018
11,Académico de Viseu FC,34,12,7,15,49:54,-5,43,https://www.transfermarkt.com.br/academico-viseu-fc/spielplan/verein/7788/saison_id/2018
12,UD Oliveirense,34,11,10,13,44:49,-5,43,https://www.transfermarkt.com.br/ud-oliveirense/spielplan/verein/8827/saison_id/2018
13,CD Cova da Piedade,34,11,9,14,25:42,-17,42,https://www.transfermarkt.com.br/cd-cova-piedade/spielplan/verein/25817/saison_id/2018
14,CD Mafra,34,10,11,13,40:44,-4,41,https://www.transfermarkt.com.br/cd-mafra/spielplan/verein/7056/saison_id/2018
15,Varzim SC,34,11,8,15,25:37,-12,41,https://www.transfermarkt.com.br/varzim-sc/spielplan/verein/4297/saison_id/2018
16,FC Arouca,34,10,10,14,40:45,-5,40,https://www.transfermarkt.com.br/fc-arouca/spielplan/verein/8024/saison_id/2018
17,SC Braga B,34,11,4,19,38:45,-7,37,https://www.transfermarkt.com.br/sc-braga-b/spielplan/verein/10789/saison_id/2018
18,Vitória Guimarães SC B,34,6,13,15,41:57,-16,31,https://www.transfermarkt.com.br/vitoria-guimaraes-sc-b/spielplan/verein/15136/saison_id/2018
