position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Manchester City FC,38,28,5,5,93:29,64,89,https://www.transfermarkt.com.br/manchester-city/spielplan/verein/281/saison_id/2011
2,Manchester United FC,38,28,5,5,89:33,56,89,https://www.transfermarkt.com.br/manchester-united/spielplan/verein/985/saison_id/2011
3,FC Arsenal,38,21,7,10,74:49,25,70,https://www.transfermarkt.com.br/fc-arsenal/spielplan/verein/11/saison_id/2011
4,Tottenham Hotspur,38,20,9,9,66:41,25,69,https://www.transfermarkt.com.br/tottenham-hotspur/spielplan/verein/148/saison_id/2011
5,Newcastle United,38,19,8,11,56:51,5,65,https://www.transfermarkt.com.br/newcastle-united/spielplan/verein/762/saison_id/2011
6,Chelsea FC,38,18,10,10,65:46,19,64,https://www.transfermarkt.com.br/fc-chelsea/spielplan/verein/631/saison_id/2011
7,FC Everton,38,15,11,12,50:40,10,56,https://www.transfermarkt.com.br/fc-everton/spielplan/verein/29/saison_id/2011
8,FC Liverpool,38,14,10,14,47:40,7,52,https://www.transfermarkt.com.br/fc-liverpool/spielplan/verein/31/saison_id/2011
9,FC Fulham,38,14,10,14,48:51,-3,52,https://www.transfermarkt.com.br/fc-fulham/spielplan/verein/931/saison_id/2011
10,West Bromwich Albion,38,13,8,17,45:52,-7,47,https://www.transfermarkt.com.br/west-bromwich-albion/spielplan/verein/984/saison_id/2011
11,Swansea City AFC,38,12,11,15,44:51,-7,47,https://www.transfermarkt.com.br/swansea-city/spielplan/verein/2288/saison_id/2011
12,Norwich City,38,12,11,15,52:66,-14,47,https://www.transfermarkt.com.br/norwich-city/spielplan/verein/1123/saison_id/2011
13,AFC Sunderland,38,11,12,15,45:46,-1,45,https://www.transfermarkt.com.br/afc-sunderland/spielplan/verein/289/saison_id/2011
14,Stoke City,38,11,12,15,36:53,-17,45,https://www.transfermarkt.com.br/stoke-city/spielplan/verein/512/saison_id/2011
15,Wigan Athletic,38,11,10,17,42:62,-20,43,https://www.transfermarkt.com.br/wigan-athletic/spielplan/verein/1071/saison_id/2011
16,Aston Villa FC,38,7,17,14,37:53,-16,38,https://www.transfermarkt.com.br/aston-villa/spielplan/verein/405/saison_id/2011
17,Queens Park Rangers,38,10,7,21,43:66,-23,37,https://www.transfermarkt.com.br/queens-park-rangers/spielplan/verein/1039/saison_id/2011
18,Bolton Wanderers,38,10,6,22,46:77,-31,36,https://www.transfermarkt.com.br/bolton-wanderers/spielplan/verein/355/saison_id/2011
19,Blackburn Rovers,38,8,7,23,48:78,-30,31,https://www.transfermarkt.com.br/blackburn-rovers/spielplan/verein/164/saison_id/2011
20,Wolverhampton Wanderers,38,5,10,23,40:82,-42,25,https://www.transfermarkt.com.br/wolverhampton-wanderers/spielplan/verein/543/saison_id/2011
