position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,SS Lazio,34,21,9,4,64:33,31,72,https://www.transfermarkt.com.br/lazio-rom/spielplan/verein/398/saison_id/1999
2,Juventus FC,34,21,8,5,46:20,26,71,https://www.transfermarkt.com.br/juventus-turin/spielplan/verein/506/saison_id/1999
3,AC Milan,34,16,13,5,65:40,25,61,https://www.transfermarkt.com.br/ac-mailand/spielplan/verein/5/saison_id/1999
4,Inter de Milão,34,17,7,10,58:36,22,58,https://www.transfermarkt.com.br/inter-mailand/spielplan/verein/46/saison_id/1999
5,AC Parma,34,16,10,8,52:37,15,58,https://www.transfermarkt.com.br/parma-calcio-1913/spielplan/verein/130/saison_id/1999
6,AS Roma,34,14,12,8,57:34,23,54,https://www.transfermarkt.com.br/as-rom/spielplan/verein/12/saison_id/1999
7,AC Florenz,34,13,12,9,48:38,10,51,https://www.transfermarkt.com.br/ac-florenz/spielplan/verein/430/saison_id/1999
8,Udinese Calcio,34,13,11,10,55:45,10,50,https://www.transfermarkt.com.br/udinese-calcio/spielplan/verein/410/saison_id/1999
9,Hellas Verona,34,10,13,11,40:45,-5,43,https://www.transfermarkt.com.br/hellas-verona/spielplan/verein/276/saison_id/1999
10,AC Perugia,34,12,6,16,36:52,-16,42,https://www.transfermarkt.com.br/ac-perugia-calcio/spielplan/verein/839/saison_id/1999
11,Reggina Calcio,34,9,13,12,31:42,-11,40,https://www.transfermarkt.com.br/reggina-1914/spielplan/verein/1386/saison_id/1999
12,Bologna,34,9,13,12,32:39,-7,40,https://www.transfermarkt.com.br/fc-bologna/spielplan/verein/1025/saison_id/1999
13,US Lecce,34,10,10,14,33:49,-16,40,https://www.transfermarkt.com.br/us-lecce/spielplan/verein/1005/saison_id/1999
14,AS Bari,34,10,9,15,34:48,-14,39,https://www.transfermarkt.com.br/ssc-bari/spielplan/verein/332/saison_id/1999
15,Torino Calcio,34,8,12,14,35:47,-12,36,https://www.transfermarkt.com.br/fc-turin/spielplan/verein/416/saison_id/1999
16,AC Venezia 1907,34,6,8,20,30:60,-30,26,https://www.transfermarkt.com.br/venezia-fc/spielplan/verein/607/saison_id/1999
17,Cagliari Calcio,34,3,13,18,29:54,-25,22,https://www.transfermarkt.com.br/cagliari-calcio/spielplan/verein/1390/saison_id/1999
18,Piacenza FC,34,4,9,21,19:45,-26,21,https://www.transfermarkt.com.br/piacenza-calcio-1919/spielplan/verein/1408/saison_id/1999
