position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,AC Milan,34,25,7,2,65:24,41,82,https://www.transfermarkt.com.br/ac-mailand/spielplan/verein/5/saison_id/2003
2,AS Roma,34,21,8,5,68:19,49,71,https://www.transfermarkt.com.br/as-rom/spielplan/verein/12/saison_id/2003
3,Juventus FC,34,21,6,7,67:42,25,69,https://www.transfermarkt.com.br/juventus-turin/spielplan/verein/506/saison_id/2003
4,Inter de Milão,34,17,8,9,59:37,22,59,https://www.transfermarkt.com.br/inter-mailand/spielplan/verein/46/saison_id/2003
5,AC Parma,34,16,10,8,57:46,11,58,https://www.transfermarkt.com.br/parma-calcio-1913/spielplan/verein/130/saison_id/2003
6,SS Lazio,34,16,8,10,52:38,14,56,https://www.transfermarkt.com.br/lazio-rom/spielplan/verein/398/saison_id/2003
7,Udinese Calcio,34,13,11,10,44:40,4,50,https://www.transfermarkt.com.br/udinese-calcio/spielplan/verein/410/saison_id/2003
8,UC Sampdoria,34,11,13,10,40:42,-2,46,https://www.transfermarkt.com.br/sampdoria-genua/spielplan/verein/1038/saison_id/2003
9,Chievo Verona,34,11,11,12,36:37,-1,44,https://www.transfermarkt.com.br/chievo-verona/spielplan/verein/862/saison_id/2003
10,US Lecce,34,11,8,15,43:56,-13,41,https://www.transfermarkt.com.br/us-lecce/spielplan/verein/1005/saison_id/2003
11,Brescia Calcio,34,9,13,12,52:57,-5,40,https://www.transfermarkt.com.br/brescia-calcio/spielplan/verein/19/saison_id/2003
12,Bologna,34,10,9,15,45:53,-8,39,https://www.transfermarkt.com.br/fc-bologna/spielplan/verein/1025/saison_id/2003
13,Reggina Calcio,34,6,16,12,29:45,-16,34,https://www.transfermarkt.com.br/reggina-1914/spielplan/verein/1386/saison_id/2003
14,AC Siena,34,8,10,16,41:54,-13,34,https://www.transfermarkt.com.br/acn-siena-1904/spielplan/verein/1387/saison_id/2003
15,AC Perugia,34,6,14,14,44:56,-12,32,https://www.transfermarkt.com.br/ac-perugia-calcio/spielplan/verein/839/saison_id/2003
16,Modena FC,34,6,12,16,27:46,-19,30,https://www.transfermarkt.com.br/modena-fc-2018/spielplan/verein/1385/saison_id/2003
17,FC Empoli,34,7,9,18,26:54,-28,30,https://www.transfermarkt.com.br/fc-empoli/spielplan/verein/749/saison_id/2003
18,Ancona Calcio,34,2,7,25,21:70,-49,13,https://www.transfermarkt.com.br/us-anconitana/spielplan/verein/1388/saison_id/2003
