position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Júbilo Iwata,42,27,10,5,75:42,33,91,https://www.transfermarkt.com.br/jubilo-iwata/spielplan/verein/937/saison_id/2020
2,Kyoto Sanga,42,24,12,6,59:31,28,84,https://www.transfermarkt.com.br/kyoto-sanga/spielplan/verein/593/saison_id/2020
3,Ventforet Kofu,42,23,11,8,65:38,27,80,https://www.transfermarkt.com.br/ventforet-kofu/spielplan/verein/10999/saison_id/2020
4,V-Varen Nagasaki,42,23,9,10,69:44,25,78,https://www.transfermarkt.com.br/v-varen-nagasaki/spielplan/verein/23581/saison_id/2020
5,Machida Zelvia,42,20,12,10,64:38,26,72,https://www.transfermarkt.com.br/machida-zelvia/spielplan/verein/23568/saison_id/2020
6,Albirex Niigata,42,18,14,10,61:40,21,68,https://www.transfermarkt.com.br/albirex-niigata/spielplan/verein/8344/saison_id/2020
7,Montedio Yamagata,42,20,8,14,61:49,12,68,https://www.transfermarkt.com.br/montedio-yamagata/spielplan/verein/16190/saison_id/2020
8,JEF United Chiba,42,17,15,10,48:36,12,66,https://www.transfermarkt.com.br/jef-united-chiba/spielplan/verein/672/saison_id/2020
9,FC Ryukyu,42,18,11,13,57:47,10,65,https://www.transfermarkt.com.br/fc-ryukyu/spielplan/verein/23569/saison_id/2020
10,Mito HollyHock,42,16,11,15,59:50,9,59,https://www.transfermarkt.com.br/mito-hollyhock/spielplan/verein/21975/saison_id/2020
11,Fagiano Okayama,42,15,14,13,40:36,4,59,https://www.transfermarkt.com.br/fagiano-okayama/spielplan/verein/22171/saison_id/2020
12,Tokyo Verdy,42,16,10,16,62:66,-4,58,https://www.transfermarkt.com.br/tokyo-verdy/spielplan/verein/3734/saison_id/2020
13,Blaublitz Akita,42,11,14,17,41:53,-12,47,https://www.transfermarkt.com.br/blaublitz-akita/spielplan/verein/23580/saison_id/2020
14,Tochigi SC,42,10,15,17,37:51,-14,45,https://www.transfermarkt.com.br/tochigi-sc/spielplan/verein/22179/saison_id/2020
15,Renofa Yamaguchi,42,10,13,19,37:51,-14,43,https://www.transfermarkt.com.br/renofa-yamaguchi/spielplan/verein/28730/saison_id/2020
16,Omiya Ardija,42,9,15,18,51:56,-5,42,https://www.transfermarkt.com.br/omiya-ardija/spielplan/verein/7452/saison_id/2020
17,Zweigen Kanazawa,42,10,11,21,39:60,-21,41,https://www.transfermarkt.com.br/zweigen-kanazawa/spielplan/verein/24321/saison_id/2020
18,Thespakusatsu Gunma,42,9,14,19,35:56,-21,41,https://www.transfermarkt.com.br/thespakusatsu-gunma/spielplan/verein/22178/saison_id/2020
19,SC Sagamihara,42,8,14,20,33:54,-21,38,https://www.transfermarkt.com.br/sc-sagamihara/spielplan/verein/23548/saison_id/2020
20,Ehime FC,42,7,14,21,38:67,-29,35,https://www.transfermarkt.com.br/ehime-fc/spielplan/verein/20682/saison_id/2020
21,Giravanz Kitakyushu,42,7,14,21,35:66,-31,35,https://www.transfermarkt.com.br/giravanz-kitakyushu/spielplan/verein/23575/saison_id/2020
22,Matsumoto Yamaga,42,7,13,22,36:71,-35,34,https://www.transfermarkt.com.br/matsumoto-yamaga/spielplan/verein/25765/saison_id/2020
