position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Paris Saint-Germain,38,24,11,3,83:36,47,83,https://www.transfermarkt.com.br/fc-paris-saint-germain/spielplan/verein/583/saison_id/2014
2,Olympique Lyon,38,22,9,7,72:33,39,75,https://www.transfermarkt.com.br/olympique-lyon/spielplan/verein/1041/saison_id/2014
3,AS Monaco,38,20,11,7,51:26,25,71,https://www.transfermarkt.com.br/as-monaco/spielplan/verein/162/saison_id/2014
4,Olympique Marselha,38,21,6,11,76:42,34,69,https://www.transfermarkt.com.br/olympique-marseille/spielplan/verein/244/saison_id/2014
5,AS Saint-Étienne,38,19,12,7,51:30,21,69,https://www.transfermarkt.com.br/as-saint-etienne/spielplan/verein/618/saison_id/2014
6,FCG Bordeaux,38,17,12,9,47:44,3,63,https://www.transfermarkt.com.br/fc-girondins-bordeaux/spielplan/verein/40/saison_id/2014
7,Montpellier HSC,38,16,8,14,46:39,7,56,https://www.transfermarkt.com.br/montpellier-hsc/spielplan/verein/969/saison_id/2014
8,LOSC Lille,38,16,8,14,43:42,1,56,https://www.transfermarkt.com.br/losc-lille/spielplan/verein/1082/saison_id/2014
9,Stade Rennais FC,38,13,11,14,35:42,-7,50,https://www.transfermarkt.com.br/fc-stade-rennes/spielplan/verein/273/saison_id/2014
10,EA Guingamp,38,15,4,19,41:55,-14,49,https://www.transfermarkt.com.br/ea-guingamp/spielplan/verein/855/saison_id/2014
11,OGC Nice,38,13,9,16,44:53,-9,48,https://www.transfermarkt.com.br/ogc-nizza/spielplan/verein/417/saison_id/2014
12,SC Bastia,38,12,11,15,37:46,-9,47,https://www.transfermarkt.com.br/sc-bastia/spielplan/verein/595/saison_id/2014
13,SM Caen,38,12,10,16,54:55,-1,46,https://www.transfermarkt.com.br/sm-caen/spielplan/verein/1162/saison_id/2014
14,FC Nantes,38,11,12,15,29:40,-11,45,https://www.transfermarkt.com.br/fc-nantes/spielplan/verein/995/saison_id/2014
15,Stade Reims,38,12,8,18,47:66,-19,44,https://www.transfermarkt.com.br/stade-reims/spielplan/verein/1421/saison_id/2014
16,FC Lorient,38,12,7,19,44:50,-6,43,https://www.transfermarkt.com.br/fc-lorient/spielplan/verein/1158/saison_id/2014
17,FC Toulouse,38,12,6,20,43:64,-21,42,https://www.transfermarkt.com.br/fc-toulouse/spielplan/verein/415/saison_id/2014
18,FC Évian Thonon Gaillard,38,11,4,23,41:62,-21,37,https://www.transfermarkt.com.br/thonon-evian-grand-geneve-fc/spielplan/verein/14171/saison_id/2014
19,FC Metz,38,7,9,22,31:61,-30,30,https://www.transfermarkt.com.br/fc-metz/spielplan/verein/347/saison_id/2014
20,RC Lens,38,7,8,23,32:61,-29,29,https://www.transfermarkt.com.br/rc-lens/spielplan/verein/826/saison_id/2014
