position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,SC Corinthians,38,21,8,9,53:36,17,71,https://www.transfermarkt.com.br/corinthians-sao-paulo/spielplan/verein/199/saison_id/2010
2,CR Vasco da Gama,38,19,12,7,57:40,17,69,https://www.transfermarkt.com.br/vasco-da-gama-rio-de-janeiro/spielplan/verein/978/saison_id/2010
3,Fluminense FC,38,20,3,15,60:51,9,63,https://www.transfermarkt.com.br/fluminense-rio-de-janeiro/spielplan/verein/2462/saison_id/2010
4,CR Flamengo,38,15,16,7,59:47,12,61,https://www.transfermarkt.com.br/flamengo-rio-de-janeiro/spielplan/verein/614/saison_id/2010
5,SC Internacional,38,16,12,10,57:43,14,60,https://www.transfermarkt.com.br/sc-internacional-porto-alegre/spielplan/verein/6600/saison_id/2010
6,São Paulo FC,38,16,11,11,57:46,11,59,https://www.transfermarkt.com.br/fc-sao-paulo/spielplan/verein/585/saison_id/2010
7,Figueirense FC,38,15,13,10,46:45,1,58,https://www.transfermarkt.com.br/figueirense-fc/spielplan/verein/4064/saison_id/2010
8,Coritiba FC,38,16,9,13,57:41,16,57,https://www.transfermarkt.com.br/coritiba-fc/spielplan/verein/776/saison_id/2010
9,Botafogo FR,38,16,8,14,52:49,3,56,https://www.transfermarkt.com.br/botafogo-rio-de-janeiro/spielplan/verein/537/saison_id/2010
10,Santos FC,38,15,8,15,55:55,0,53,https://www.transfermarkt.com.br/fc-santos/spielplan/verein/221/saison_id/2010
11,SE Palmeiras,38,11,17,10,43:39,4,50,https://www.transfermarkt.com.br/se-palmeiras-sao-paulo/spielplan/verein/1023/saison_id/2010
12,Grêmio FBPA,38,13,9,16,49:57,-8,48,https://www.transfermarkt.com.br/gremio-porto-alegre/spielplan/verein/210/saison_id/2010
13,Atlético Goianiense,38,12,12,14,50:45,5,48,https://www.transfermarkt.com.br/atletico-clube-goianiense/spielplan/verein/15172/saison_id/2010
14,EC Bahia,38,11,13,14,43:49,-6,46,https://www.transfermarkt.com.br/esporte-clube-bahia/spielplan/verein/10010/saison_id/2010
15,Atlético Mineiro,38,13,6,19,50:60,-10,45,https://www.transfermarkt.com.br/clube-atletico-mineiro/spielplan/verein/330/saison_id/2010
16,Cruzeiro EC,38,11,10,17,48:51,-3,43,https://www.transfermarkt.com.br/ec-cruzeiro-belo-horizonte/spielplan/verein/609/saison_id/2010
17,Clube Atlético Paranaense,38,10,11,17,38:55,-17,41,https://www.transfermarkt.com.br/club-athletico-paranaense/spielplan/verein/679/saison_id/2010
18,Ceará SC,38,10,9,19,47:64,-17,39,https://www.transfermarkt.com.br/ceara-sporting-club/spielplan/verein/2029/saison_id/2010
19,América Mineiro,38,8,13,17,51:69,-18,37,https://www.transfermarkt.com.br/america-futebol-clube-mg-/spielplan/verein/2863/saison_id/2010
20,Avaí FC,38,7,10,21,45:75,-30,31,https://www.transfermarkt.com.br/avai-fc-sc-/spielplan/verein/2035/saison_id/2010
