position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,UD Almería,42,24,9,9,68:35,33,81,https://www.transfermarkt.com.br/ud-almeria/spielplan/verein/3302/saison_id/2021
2,Real Valladolid CF,42,24,9,9,71:43,28,81,https://www.transfermarkt.com.br/real-valladolid/spielplan/verein/366/saison_id/2021
3,SD Eibar,42,23,11,8,61:45,16,80,https://www.transfermarkt.com.br/sd-eibar/spielplan/verein/1533/saison_id/2021
4,UD Las Palmas,42,19,13,10,57:47,10,70,https://www.transfermarkt.com.br/ud-las-palmas/spielplan/verein/472/saison_id/2021
5,CD Tenerife,42,20,9,13,53:37,16,69,https://www.transfermarkt.com.br/cd-teneriffa/spielplan/verein/648/saison_id/2021
6,Girona FC,42,20,8,14,57:42,15,68,https://www.transfermarkt.com.br/fc-girona/spielplan/verein/12321/saison_id/2021
7,Real Oviedo,42,17,17,8,57:41,16,68,https://www.transfermarkt.com.br/real-oviedo/spielplan/verein/2497/saison_id/2021
8,SD Ponferradina,42,17,12,13,57:55,2,63,https://www.transfermarkt.com.br/sd-ponferradina/spielplan/verein/4032/saison_id/2021
9,FC Cartagena,42,18,6,18,63:57,6,60,https://www.transfermarkt.com.br/fc-cartagena/spielplan/verein/7077/saison_id/2021
10,Real Zaragoza,42,12,20,10,39:46,-7,56,https://www.transfermarkt.com.br/real-saragossa/spielplan/verein/142/saison_id/2021
11,Burgos CF,42,15,10,17,41:41,0,55,https://www.transfermarkt.com.br/burgos-cf/spielplan/verein/1536/saison_id/2021
12,CD Leganés,42,13,15,14,50:51,-1,54,https://www.transfermarkt.com.br/cd-leganes/spielplan/verein/1244/saison_id/2021
13,SD Huesca,42,13,15,14,49:44,5,54,https://www.transfermarkt.com.br/sd-huesca/spielplan/verein/5358/saison_id/2021
14,CD Mirandés,42,15,7,20,58:62,-4,52,https://www.transfermarkt.com.br/cd-mirandes/spielplan/verein/13222/saison_id/2021
15,UD Ibiza,42,12,16,14,53:59,-6,52,https://www.transfermarkt.com.br/ud-ibiza/spielplan/verein/13241/saison_id/2021
16,CD Lugo,42,10,20,12,46:52,-6,50,https://www.transfermarkt.com.br/cd-lugo/spielplan/verein/11000/saison_id/2021
17,Real Sporting de Gijón,42,11,13,18,43:48,-5,46,https://www.transfermarkt.com.br/sporting-gijon/spielplan/verein/2448/saison_id/2021
18,Málaga CF,42,11,12,19,36:57,-21,45,https://www.transfermarkt.com.br/fc-malaga/spielplan/verein/1084/saison_id/2021
19,SD Amorebieta,42,9,16,17,44:63,-19,43,https://www.transfermarkt.com.br/sd-amorebieta/spielplan/verein/16575/saison_id/2021
20,Real Sociedad SS B (Sanse),42,10,10,22,43:61,-18,40,https://www.transfermarkt.com.br/real-sociedad-b/spielplan/verein/9899/saison_id/2021
21,Fuenlabrada CF,42,6,15,21,39:65,-26,33,https://www.transfermarkt.com.br/fc-fuenlabrada/spielplan/verein/16486/saison_id/2021
22,AD Alcorcón,42,6,11,25,37:71,-34,29,https://www.transfermarkt.com.br/ad-alcorcon/spielplan/verein/11596/saison_id/2021
