position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Olympique Lyon,38,24,7,7,64:26,38,79,https://www.transfermarkt.com.br/olympique-lyon/spielplan/verein/1041/saison_id/2003
2,FC Paris Saint-Germain,38,22,10,6,50:28,22,76,https://www.transfermarkt.com.br/fc-paris-saint-germain/spielplan/verein/583/saison_id/2003
3,AS Monaco,38,21,12,5,59:30,29,75,https://www.transfermarkt.com.br/as-monaco/spielplan/verein/162/saison_id/2003
4,AJ Auxerre,38,19,8,11,60:34,26,65,https://www.transfermarkt.com.br/aj-auxerre/spielplan/verein/290/saison_id/2003
5,FC Sochaux-Montbéliard,38,18,9,11,54:42,12,63,https://www.transfermarkt.com.br/fc-sochaux-montbeliard/spielplan/verein/750/saison_id/2003
6,FC Nantes,38,17,9,12,47:35,12,60,https://www.transfermarkt.com.br/fc-nantes/spielplan/verein/995/saison_id/2003
7,Olympique Marselha,38,17,6,15,51:45,6,57,https://www.transfermarkt.com.br/olympique-marseille/spielplan/verein/244/saison_id/2003
8,RC Lens,38,15,8,15,34:48,-14,53,https://www.transfermarkt.com.br/rc-lens/spielplan/verein/826/saison_id/2003
9,Stade Rennais FC,38,14,10,14,56:44,12,52,https://www.transfermarkt.com.br/fc-stade-rennes/spielplan/verein/273/saison_id/2003
10,LOSC Lille,38,14,9,15,41:41,0,51,https://www.transfermarkt.com.br/losc-lille/spielplan/verein/1082/saison_id/2003
11,OGC Nice,38,11,17,10,42:39,3,50,https://www.transfermarkt.com.br/ogc-nizza/spielplan/verein/417/saison_id/2003
12,FCG Bordeaux,38,13,11,14,40:43,-3,50,https://www.transfermarkt.com.br/fc-girondins-bordeaux/spielplan/verein/40/saison_id/2003
13,RC Strasbourg Alsace,38,10,13,15,43:50,-7,43,https://www.transfermarkt.com.br/rc-strassburg-alsace/spielplan/verein/667/saison_id/2003
14,FC Metz,38,11,9,18,34:42,-8,42,https://www.transfermarkt.com.br/fc-metz/spielplan/verein/347/saison_id/2003
15,AC Ajaccio,38,10,10,18,33:55,-22,40,https://www.transfermarkt.com.br/ac-ajaccio/spielplan/verein/1147/saison_id/2003
16,FC Toulouse,38,9,12,17,31:44,-13,39,https://www.transfermarkt.com.br/fc-toulouse/spielplan/verein/415/saison_id/2003
17,SC Bastia,38,9,12,17,33:49,-16,39,https://www.transfermarkt.com.br/sc-bastia/spielplan/verein/595/saison_id/2003
18,EA Guingamp,38,10,8,20,36:58,-22,38,https://www.transfermarkt.com.br/ea-guingamp/spielplan/verein/855/saison_id/2003
19,Le Mans Union Club 72,38,9,11,18,35:57,-22,38,https://www.transfermarkt.com.br/le-mans-fc/spielplan/verein/1164/saison_id/2003
20,Montpellier HSC,38,8,7,23,41:74,-33,31,https://www.transfermarkt.com.br/montpellier-hsc/spielplan/verein/969/saison_id/2003
