position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Galatasaray,36,30,5,1,91:31,60,95,https://www.transfermarkt.com.br/galatasaray-istanbul/spielplan/verein/141/saison_id/2024
2,Fenerbahce,36,26,6,4,90:39,51,84,https://www.transfermarkt.com.br/fenerbahce-istanbul/spielplan/verein/36/saison_id/2024
3,Samsunspor,36,19,7,10,55:41,14,64,https://www.transfermarkt.com.br/samsunspor/spielplan/verein/152/saison_id/2024
4,Besiktas JK,36,17,11,8,59:36,23,62,https://www.transfermarkt.com.br/besiktas-istanbul/spielplan/verein/114/saison_id/2024
5,Basaksehir FK,36,16,6,14,60:56,4,54,https://www.transfermarkt.com.br/istanbul-basaksehir-fk/spielplan/verein/6890/saison_id/2024
6,Eyüpspor,36,15,8,13,52:47,5,53,https://www.transfermarkt.com.br/eyupspor/spielplan/verein/7160/saison_id/2024
7,Trabzonspor,36,13,12,11,58:45,13,51,https://www.transfermarkt.com.br/trabzonspor/spielplan/verein/449/saison_id/2024
8,Göztepe,36,13,11,12,59:50,9,50,https://www.transfermarkt.com.br/goztepe/spielplan/verein/1467/saison_id/2024
9,Caykur Rizespor,36,15,4,17,52:58,-6,49,https://www.transfermarkt.com.br/caykur-rizespor/spielplan/verein/126/saison_id/2024
10,Kasimpasa,36,11,14,11,62:63,-1,47,https://www.transfermarkt.com.br/kasimpasa/spielplan/verein/10484/saison_id/2024
11,Konyaspor,36,13,7,16,45:50,-5,46,https://www.transfermarkt.com.br/konyaspor/spielplan/verein/2293/saison_id/2024
12,Alanyaspor,36,12,9,15,43:50,-7,45,https://www.transfermarkt.com.br/alanyaspor/spielplan/verein/11282/saison_id/2024
13,Kayserispor,36,11,12,13,45:57,-12,45,https://www.transfermarkt.com.br/kayserispor/spielplan/verein/3205/saison_id/2024
14,Gaziantep FK,36,12,9,15,45:50,-5,45,https://www.transfermarkt.com.br/gaziantep-fk/spielplan/verein/2832/saison_id/2024
15,Antalyaspor,36,12,8,16,37:62,-25,44,https://www.transfermarkt.com.br/antalyaspor/spielplan/verein/589/saison_id/2024
16,Bodrum FK,36,9,10,17,26:43,-17,37,https://www.transfermarkt.com.br/bodrumspor/spielplan/verein/44006/saison_id/2024
17,Sivasspor,36,9,8,19,44:60,-16,35,https://www.transfermarkt.com.br/sivasspor/spielplan/verein/2381/saison_id/2024
18,Hatayspor,36,6,8,22,47:74,-27,26,https://www.transfermarkt.com.br/hatayspor/spielplan/verein/7775/saison_id/2024
19,Adana Demirspor,36,3,5,28,34:92,-58,2,https://www.transfermarkt.com.br/adana-demirspor/spielplan/verein/3840/saison_id/2024
