position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Inter de Milão,38,24,10,4,75:34,41,82,https://www.transfermarkt.com.br/inter-mailand/spielplan/verein/46/saison_id/2009
2,AS Roma,38,24,8,6,68:41,27,80,https://www.transfermarkt.com.br/as-rom/spielplan/verein/12/saison_id/2009
3,AC Milan,38,20,10,8,60:39,21,70,https://www.transfermarkt.com.br/ac-mailand/spielplan/verein/5/saison_id/2009
4,UC Sampdoria,38,19,10,9,49:41,8,67,https://www.transfermarkt.com.br/sampdoria-genua/spielplan/verein/1038/saison_id/2009
5,US Palermo,38,18,11,9,59:47,12,65,https://www.transfermarkt.com.br/palermo-fc/spielplan/verein/458/saison_id/2009
6,SSC Napoli,38,15,14,9,50:43,7,59,https://www.transfermarkt.com.br/ssc-neapel/spielplan/verein/6195/saison_id/2009
7,Juventus FC,38,16,7,15,55:56,-1,55,https://www.transfermarkt.com.br/juventus-turin/spielplan/verein/506/saison_id/2009
8,Parma FC,38,14,10,14,46:51,-5,52,https://www.transfermarkt.com.br/parma-calcio-1913/spielplan/verein/130/saison_id/2009
9,Genoa,38,14,9,15,57:61,-4,51,https://www.transfermarkt.com.br/genua-cfc/spielplan/verein/252/saison_id/2009
10,AS Bari,38,13,11,14,49:49,0,50,https://www.transfermarkt.com.br/ssc-bari/spielplan/verein/332/saison_id/2009
11,ACF Fiorentina,38,13,8,17,48:47,1,47,https://www.transfermarkt.com.br/ac-florenz/spielplan/verein/430/saison_id/2009
12,SS Lazio,38,11,13,14,39:43,-4,46,https://www.transfermarkt.com.br/lazio-rom/spielplan/verein/398/saison_id/2009
13,Catania Calcio,38,10,15,13,44:45,-1,45,https://www.transfermarkt.com.br/catania-calcio/spielplan/verein/1627/saison_id/2009
14,Chievo Verona,38,12,8,18,37:42,-5,44,https://www.transfermarkt.com.br/chievo-verona/spielplan/verein/862/saison_id/2009
15,Udinese Calcio,38,11,11,16,54:59,-5,44,https://www.transfermarkt.com.br/udinese-calcio/spielplan/verein/410/saison_id/2009
16,Cagliari Calcio,38,11,11,16,56:58,-2,44,https://www.transfermarkt.com.br/cagliari-calcio/spielplan/verein/1390/saison_id/2009
17,Bologna,38,10,12,16,42:55,-13,42,https://www.transfermarkt.com.br/fc-bologna/spielplan/verein/1025/saison_id/2009
18,Atalanta BC,38,9,8,21,37:53,-16,35,https://www.transfermarkt.com.br/atalanta-bergamo/spielplan/verein/800/saison_id/2009
19,AC Siena,38,7,10,21,40:67,-27,31,https://www.transfermarkt.com.br/acn-siena-1904/spielplan/verein/1387/saison_id/2009
20,AS Livorno,38,7,8,23,27:61,-34,29,https://www.transfermarkt.com.br/as-livorno/spielplan/verein/1210/saison_id/2009
