position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,SL Benfica,34,28,3,3,82:20,62,87,https://www.transfermarkt.com.br/benfica-lissabon/spielplan/verein/294/saison_id/2022
2,FC Porto,34,27,4,3,73:22,51,85,https://www.transfermarkt.com.br/fc-porto/spielplan/verein/720/saison_id/2022
3,SC Braga,34,25,3,6,75:30,45,78,https://www.transfermarkt.com.br/sc-braga/spielplan/verein/1075/saison_id/2022
4,Sporting CP,34,23,5,6,71:32,39,74,https://www.transfermarkt.com.br/sporting-lissabon/spielplan/verein/336/saison_id/2022
5,FC Arouca,34,15,9,10,36:37,-1,54,https://www.transfermarkt.com.br/fc-arouca/spielplan/verein/8024/saison_id/2022
6,Vitória Sport Clube,34,16,5,13,34:39,-5,53,https://www.transfermarkt.com.br/vitoria-guimaraes-sc/spielplan/verein/2420/saison_id/2022
7,GD Chaves,34,12,10,12,35:40,-5,46,https://www.transfermarkt.com.br/gd-chaves/spielplan/verein/3325/saison_id/2022
8,FC Famalicão,34,13,5,16,39:47,-8,44,https://www.transfermarkt.com.br/fc-famalicao/spielplan/verein/3329/saison_id/2022
9,Boavista FC,34,12,8,14,43:54,-11,44,https://www.transfermarkt.com.br/boavista-porto-fc/spielplan/verein/2503/saison_id/2022
10,Casa Pia AC,34,11,8,15,31:40,-9,41,https://www.transfermarkt.com.br/casa-pia-ac/spielplan/verein/3268/saison_id/2022
11,Futebol Clube de Vizela,34,11,7,16,34:38,-4,40,https://www.transfermarkt.com.br/fc-vizela/spielplan/verein/6912/saison_id/2022
12,Rio Ave Futebol Clube,34,10,10,14,36:43,-7,40,https://www.transfermarkt.com.br/rio-ave-fc/spielplan/verein/2425/saison_id/2022
13,Gil Vicente Futebol Clube,34,10,7,17,32:41,-9,37,https://www.transfermarkt.com.br/gil-vicente-fc/spielplan/verein/2424/saison_id/2022
14,GD Estoril Praia,34,10,5,19,33:49,-16,35,https://www.transfermarkt.com.br/gd-estoril-praia/spielplan/verein/1465/saison_id/2022
15,Portimonense SAD,34,10,4,20,25:48,-23,34,https://www.transfermarkt.com.br/portimonense-sc/spielplan/verein/7378/saison_id/2022
16,Club Sport Marítimo,34,7,5,22,32:63,-31,26,https://www.transfermarkt.com.br/cs-maritimo/spielplan/verein/1301/saison_id/2022
17,FC Paços de Ferreira,34,6,5,23,26:62,-36,23,https://www.transfermarkt.com.br/fc-pacos-de-ferreira/spielplan/verein/2995/saison_id/2022
18,Clube Desportivo Santa Clara,34,5,7,22,26:58,-32,22,https://www.transfermarkt.com.br/cd-santa-clara/spielplan/verein/2423/saison_id/2022
