position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Manchester United FC,38,21,12,5,76:44,32,75,https://www.transfermarkt.com.br/manchester-united/spielplan/verein/985/saison_id/1996
2,Newcastle United,38,19,11,8,73:40,33,68,https://www.transfermarkt.com.br/newcastle-united/spielplan/verein/762/saison_id/1996
3,FC Arsenal,38,19,11,8,62:32,30,68,https://www.transfermarkt.com.br/fc-arsenal/spielplan/verein/11/saison_id/1996
4,FC Liverpool,38,19,11,8,62:37,25,68,https://www.transfermarkt.com.br/fc-liverpool/spielplan/verein/31/saison_id/1996
5,Aston Villa FC,38,17,10,11,47:34,13,61,https://www.transfermarkt.com.br/aston-villa/spielplan/verein/405/saison_id/1996
6,Chelsea FC,38,16,11,11,58:55,3,59,https://www.transfermarkt.com.br/fc-chelsea/spielplan/verein/631/saison_id/1996
7,Sheffield Wednesday,38,14,15,9,50:51,-1,57,https://www.transfermarkt.com.br/sheffield-wednesday/spielplan/verein/1035/saison_id/1996
8,Wimbledon FC (- 2004),38,15,11,12,49:46,3,56,https://www.transfermarkt.com.br/wimbledon-fc-2004-/spielplan/verein/114309/saison_id/1996
9,Leicester City FC,38,12,11,15,46:54,-8,47,https://www.transfermarkt.com.br/leicester-city/spielplan/verein/1003/saison_id/1996
10,Tottenham Hotspur,38,13,7,18,44:51,-7,46,https://www.transfermarkt.com.br/tottenham-hotspur/spielplan/verein/148/saison_id/1996
11,Leeds United FC,38,11,13,14,28:38,-10,46,https://www.transfermarkt.com.br/leeds-united/spielplan/verein/399/saison_id/1996
12,Derby County,38,11,13,14,45:58,-13,46,https://www.transfermarkt.com.br/derby-county/spielplan/verein/22/saison_id/1996
13,Blackburn Rovers,38,9,15,14,42:43,-1,42,https://www.transfermarkt.com.br/blackburn-rovers/spielplan/verein/164/saison_id/1996
14,West Ham United,38,10,12,16,39:48,-9,42,https://www.transfermarkt.com.br/west-ham-united/spielplan/verein/379/saison_id/1996
15,FC Everton,38,10,12,16,44:57,-13,42,https://www.transfermarkt.com.br/fc-everton/spielplan/verein/29/saison_id/1996
16,FC Southampton,38,10,11,17,50:56,-6,41,https://www.transfermarkt.com.br/fc-southampton/spielplan/verein/180/saison_id/1996
17,Coventry City,38,9,14,15,38:54,-16,41,https://www.transfermarkt.com.br/coventry-city/spielplan/verein/990/saison_id/1996
18,AFC Sunderland,38,10,10,18,35:53,-18,40,https://www.transfermarkt.com.br/afc-sunderland/spielplan/verein/289/saison_id/1996
19,FC Middlesbrough,38,10,12,16,51:60,-9,39,https://www.transfermarkt.com.br/fc-middlesbrough/spielplan/verein/641/saison_id/1996
20,Nottingham Forest,38,6,16,16,31:59,-28,34,https://www.transfermarkt.com.br/nottingham-forest/spielplan/verein/703/saison_id/1996
