position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,SE Palmeiras,38,23,12,3,66:27,39,81,https://www.transfermarkt.com.br/se-palmeiras-sao-paulo/spielplan/verein/1023/saison_id/2021
2,SC Internacional,38,20,13,5,58:31,27,73,https://www.transfermarkt.com.br/sc-internacional-porto-alegre/spielplan/verein/6600/saison_id/2021
3,Fluminense FC,38,21,7,10,63:41,22,70,https://www.transfermarkt.com.br/fluminense-rio-de-janeiro/spielplan/verein/2462/saison_id/2021
4,SC Corinthians,38,18,11,9,44:36,8,65,https://www.transfermarkt.com.br/corinthians-sao-paulo/spielplan/verein/199/saison_id/2021
5,CR Flamengo,38,18,8,12,60:39,21,62,https://www.transfermarkt.com.br/flamengo-rio-de-janeiro/spielplan/verein/614/saison_id/2021
6,Athletico Paranaense,38,16,10,12,48:48,0,58,https://www.transfermarkt.com.br/club-athletico-paranaense/spielplan/verein/679/saison_id/2021
7,Atlético Mineiro,38,15,13,10,45:37,8,58,https://www.transfermarkt.com.br/clube-atletico-mineiro/spielplan/verein/330/saison_id/2021
8,Fortaleza EC,38,15,10,13,46:39,7,55,https://www.transfermarkt.com.br/fortaleza-esporte-clube/spielplan/verein/10870/saison_id/2021
9,São Paulo FC,38,13,15,10,55:42,13,54,https://www.transfermarkt.com.br/fc-sao-paulo/spielplan/verein/585/saison_id/2021
10,América Mineiro,38,15,8,15,40:40,0,53,https://www.transfermarkt.com.br/america-futebol-clube-mg-/spielplan/verein/2863/saison_id/2021
11,Botafogo FR,38,15,8,15,41:43,-2,53,https://www.transfermarkt.com.br/botafogo-rio-de-janeiro/spielplan/verein/537/saison_id/2021
12,Santos FC,38,12,11,15,44:41,3,47,https://www.transfermarkt.com.br/fc-santos/spielplan/verein/221/saison_id/2021
13,Goiás EC,38,11,13,14,40:53,-13,46,https://www.transfermarkt.com.br/goias-ec/spielplan/verein/3197/saison_id/2021
14,RB Bragantino,38,11,11,16,49:59,-10,44,https://www.transfermarkt.com.br/red-bull-bragantino/spielplan/verein/8793/saison_id/2021
15,Coritiba FC,38,12,6,20,39:60,-21,42,https://www.transfermarkt.com.br/coritiba-fc/spielplan/verein/776/saison_id/2021
16,Cuiabá EC,38,10,11,17,31:42,-11,41,https://www.transfermarkt.com.br/cuiaba-ec-mt-/spielplan/verein/28022/saison_id/2021
17,Ceará SC,38,7,16,15,34:41,-7,37,https://www.transfermarkt.com.br/ceara-sporting-club/spielplan/verein/2029/saison_id/2021
18,Atlético Goianiense,38,8,12,18,39:57,-18,36,https://www.transfermarkt.com.br/atletico-clube-goianiense/spielplan/verein/15172/saison_id/2021
19,Avaí FC,38,9,8,21,34:60,-26,35,https://www.transfermarkt.com.br/avai-fc-sc-/spielplan/verein/2035/saison_id/2021
20,EC Juventude,38,3,13,22,29:69,-40,22,https://www.transfermarkt.com.br/esporte-clube-juventude/spielplan/verein/10492/saison_id/2021
