position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,AS Monaco,38,30,5,3,107:31,76,95,https://www.transfermarkt.com.br/as-monaco/spielplan/verein/162/saison_id/2016
2,FC Paris Saint-Germain,38,27,6,5,83:27,56,87,https://www.transfermarkt.com.br/fc-paris-saint-germain/spielplan/verein/583/saison_id/2016
3,OGC Nice,38,22,12,4,63:36,27,78,https://www.transfermarkt.com.br/ogc-nizza/spielplan/verein/417/saison_id/2016
4,Olympique Lyon,38,20,5,13,77:48,29,67,https://www.transfermarkt.com.br/olympique-lyon/spielplan/verein/1041/saison_id/2016
5,Olympique Marselha,38,17,11,10,57:41,16,62,https://www.transfermarkt.com.br/olympique-marseille/spielplan/verein/244/saison_id/2016
6,FCG Bordeaux,38,15,14,9,53:43,10,59,https://www.transfermarkt.com.br/fc-girondins-bordeaux/spielplan/verein/40/saison_id/2016
7,FC Nantes,38,14,9,15,40:54,-14,51,https://www.transfermarkt.com.br/fc-nantes/spielplan/verein/995/saison_id/2016
8,AS Saint-Étienne,38,12,14,12,41:42,-1,50,https://www.transfermarkt.com.br/as-saint-etienne/spielplan/verein/618/saison_id/2016
9,Stade Rennais FC,38,12,14,12,36:42,-6,50,https://www.transfermarkt.com.br/fc-stade-rennes/spielplan/verein/273/saison_id/2016
10,EA Guingamp,38,14,8,16,46:53,-7,50,https://www.transfermarkt.com.br/ea-guingamp/spielplan/verein/855/saison_id/2016
11,LOSC Lille,38,13,7,18,40:47,-7,46,https://www.transfermarkt.com.br/losc-lille/spielplan/verein/1082/saison_id/2016
12,Angers SCO,38,13,7,18,40:49,-9,46,https://www.transfermarkt.com.br/sco-angers/spielplan/verein/1420/saison_id/2016
13,FC Toulouse,38,10,14,14,37:41,-4,44,https://www.transfermarkt.com.br/fc-toulouse/spielplan/verein/415/saison_id/2016
14,FC Metz,38,11,10,17,39:72,-33,43,https://www.transfermarkt.com.br/fc-metz/spielplan/verein/347/saison_id/2016
15,Montpellier HSC,38,10,9,19,48:66,-18,39,https://www.transfermarkt.com.br/montpellier-hsc/spielplan/verein/969/saison_id/2016
16,Dijon FCO,38,8,13,17,46:58,-12,37,https://www.transfermarkt.com.br/dijon-fco/spielplan/verein/2969/saison_id/2016
17,SM Caen,38,10,7,21,36:65,-29,37,https://www.transfermarkt.com.br/sm-caen/spielplan/verein/1162/saison_id/2016
18,FC Lorient,38,10,6,22,44:70,-26,36,https://www.transfermarkt.com.br/fc-lorient/spielplan/verein/1158/saison_id/2016
19,AS Nancy-Lorraine,38,9,8,21,29:52,-23,35,https://www.transfermarkt.com.br/as-nancy-lorraine/spielplan/verein/1159/saison_id/2016
20,SC Bastia,38,8,11,19,29:54,-25,34,https://www.transfermarkt.com.br/sc-bastia/spielplan/verein/595/saison_id/2016
