round,date,time,home_team,away_team,formation,coach,audience,result,match_link
1,sáb 05/03/2005,20:00,Kashiwa Reysol,Kawasaki Front.,3-5-2,Takashi Sekizuka,11875,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1063809
2,sex 11/03/2005,20:00,Kawasaki Front.,Urawa Reds,3-5-2,Takashi Sekizuka,24332,3:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1063813
3,sáb 02/04/2005,19:00,Gamba Osaka,Kawasaki Front.,3-5-2,Takashi Sekizuka,9925,3:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1063827
4,sex 08/04/2005,19:00,Kawasaki Front.,Tokyo Verdy,3-5-2,Takashi Sekizuka,11061,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1063839
5,ter 12/04/2005,19:00,Vissel Kobe,Kawasaki Front.,3-5-2,Takashi Sekizuka,7643,1:6,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1063853
6,sáb 16/04/2005,19:00,Kawasaki Front.,Nagoya Grampus,?,Takashi Sekizuka,14565,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1063880
7,sex 22/04/2005,19:00,Sanf. Hiroshima,Kawasaki Front.,?,Takashi Sekizuka,8574,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1063884
8,qua 27/04/2005,19:00,Kawasaki Front.,Yokohama F. M.,3-5-2,Takashi Sekizuka,12795,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1063893
9,sáb 30/04/2005,19:00,Kawasaki Front.,JEF Utd. Chiba,3-5-2,Takashi Sekizuka,13667,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1063904
10,ter 03/05/2005,19:00,Albirex Niigata,Kawasaki Front.,3-5-2,Takashi Sekizuka,41422,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1063910
11,sáb 07/05/2005,19:00,Oita Trinita,Kawasaki Front.,?,Takashi Sekizuka,21078,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1063990
12,sex 13/05/2005,19:00,Kawasaki Front.,Shimizu S-Pulse,?,Takashi Sekizuka,11668,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1063999
13,sex 01/07/2005,19:00,Júbilo Iwata,Kawasaki Front.,3-5-2,Takashi Sekizuka,11868,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1064008
14,ter 05/07/2005,19:00,Kawasaki Front.,FC Tokyo,3-4-2-1,Takashi Sekizuka,13118,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1064018
15,sex 08/07/2005,19:00,Kashima Antlers,Kawasaki Front.,?,Takashi Sekizuka,15484,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1064025
16,ter 12/07/2005,19:00,Omiya Ardija,Kawasaki Front.,3-5-2,Takashi Sekizuka,4556,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1064034
17,sáb 16/07/2005,19:00,Kawasaki Front.,Cerezo Osaka,3-5-2,Takashi Sekizuka,12307,3:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1064046
18,sex 22/07/2005,19:00,JEF Utd. Chiba,Kawasaki Front.,3-5-2,Takashi Sekizuka,4993,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1064110
19,sex 19/08/2005,19:00,Kawasaki Front.,Oita Trinita,?,Takashi Sekizuka,7861,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1064120
20,ter 23/08/2005,19:00,Yokohama F. M.,Kawasaki Front.,3-5-2,Takashi Sekizuka,19219,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1064130
21,sex 26/08/2005,19:00,Kawasaki Front.,Sanf. Hiroshima,?,Takashi Sekizuka,8632,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1064136
