position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,CR Flamengo,38,21,8,9,68:48,20,71,https://www.transfermarkt.com.br/flamengo-rio-de-janeiro/spielplan/verein/614/saison_id/2019
2,SC Internacional,38,20,10,8,61:35,26,70,https://www.transfermarkt.com.br/sc-internacional-porto-alegre/spielplan/verein/6600/saison_id/2019
3,Atlético Mineiro,38,20,8,10,64:45,19,68,https://www.transfermarkt.com.br/clube-atletico-mineiro/spielplan/verein/330/saison_id/2019
4,São Paulo FC,38,18,12,8,59:41,18,66,https://www.transfermarkt.com.br/fc-sao-paulo/spielplan/verein/585/saison_id/2019
5,Fluminense FC,38,18,10,10,55:42,13,64,https://www.transfermarkt.com.br/fluminense-rio-de-janeiro/spielplan/verein/2462/saison_id/2019
6,Grêmio FBPA,38,14,17,7,53:40,13,59,https://www.transfermarkt.com.br/gremio-porto-alegre/spielplan/verein/210/saison_id/2019
7,SE Palmeiras,38,15,13,10,51:37,14,58,https://www.transfermarkt.com.br/se-palmeiras-sao-paulo/spielplan/verein/1023/saison_id/2019
8,Santos FC,38,14,12,12,52:51,1,54,https://www.transfermarkt.com.br/fc-santos/spielplan/verein/221/saison_id/2019
9,Athletico Paranaense,38,15,8,15,38:36,2,53,https://www.transfermarkt.com.br/club-athletico-paranaense/spielplan/verein/679/saison_id/2019
10,RB Bragantino,38,13,14,11,50:40,10,53,https://www.transfermarkt.com.br/red-bull-bragantino/spielplan/verein/8793/saison_id/2019
11,Ceará SC,38,14,10,14,54:51,3,52,https://www.transfermarkt.com.br/ceara-sporting-club/spielplan/verein/2029/saison_id/2019
12,SC Corinthians,38,13,12,13,45:45,0,51,https://www.transfermarkt.com.br/corinthians-sao-paulo/spielplan/verein/199/saison_id/2019
13,Atlético Goianiense,38,12,14,12,40:45,-5,50,https://www.transfermarkt.com.br/atletico-clube-goianiense/spielplan/verein/15172/saison_id/2019
14,EC Bahia,38,12,8,18,48:59,-11,44,https://www.transfermarkt.com.br/esporte-clube-bahia/spielplan/verein/10010/saison_id/2019
15,Sport Recife,38,12,6,20,31:50,-19,42,https://www.transfermarkt.com.br/sport-club-do-recife/spielplan/verein/8718/saison_id/2019
16,Fortaleza EC,38,10,11,17,34:44,-10,41,https://www.transfermarkt.com.br/fortaleza-esporte-clube/spielplan/verein/10870/saison_id/2019
17,CR Vasco da Gama,38,10,11,17,37:56,-19,41,https://www.transfermarkt.com.br/vasco-da-gama-rio-de-janeiro/spielplan/verein/978/saison_id/2019
18,Goiás EC,38,9,10,19,41:63,-22,37,https://www.transfermarkt.com.br/goias-ec/spielplan/verein/3197/saison_id/2019
19,Coritiba FC,38,7,10,21,31:54,-23,31,https://www.transfermarkt.com.br/coritiba-fc/spielplan/verein/776/saison_id/2019
20,Botafogo FR,38,5,12,21,32:62,-30,27,https://www.transfermarkt.com.br/botafogo-rio-de-janeiro/spielplan/verein/537/saison_id/2019
