position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Arsenal,38,26,9,3,79:36,43,87,https://www.transfermarkt.com.br/fc-arsenal/spielplan/verein/11/saison_id/2001
2,FC Liverpool,38,24,8,6,67:30,37,80,https://www.transfermarkt.com.br/fc-liverpool/spielplan/verein/31/saison_id/2001
3,Manchester United FC,38,24,5,9,87:45,42,77,https://www.transfermarkt.com.br/manchester-united/spielplan/verein/985/saison_id/2001
4,Newcastle United,38,21,8,9,74:52,22,71,https://www.transfermarkt.com.br/newcastle-united/spielplan/verein/762/saison_id/2001
5,Leeds United FC,38,18,12,8,53:37,16,66,https://www.transfermarkt.com.br/leeds-united/spielplan/verein/399/saison_id/2001
6,Chelsea FC,38,17,13,8,66:38,28,64,https://www.transfermarkt.com.br/fc-chelsea/spielplan/verein/631/saison_id/2001
7,West Ham United,38,15,8,15,48:57,-9,53,https://www.transfermarkt.com.br/west-ham-united/spielplan/verein/379/saison_id/2001
8,Aston Villa FC,38,12,14,12,46:47,-1,50,https://www.transfermarkt.com.br/aston-villa/spielplan/verein/405/saison_id/2001
9,Tottenham Hotspur,38,14,8,16,49:53,-4,50,https://www.transfermarkt.com.br/tottenham-hotspur/spielplan/verein/148/saison_id/2001
10,Blackburn Rovers,38,12,10,16,55:51,4,46,https://www.transfermarkt.com.br/blackburn-rovers/spielplan/verein/164/saison_id/2001
11,FC Southampton,38,12,9,17,46:54,-8,45,https://www.transfermarkt.com.br/fc-southampton/spielplan/verein/180/saison_id/2001
12,FC Middlesbrough,38,12,9,17,35:47,-12,45,https://www.transfermarkt.com.br/fc-middlesbrough/spielplan/verein/641/saison_id/2001
13,FC Fulham,38,10,14,14,36:44,-8,44,https://www.transfermarkt.com.br/fc-fulham/spielplan/verein/931/saison_id/2001
14,Charlton Athletic,38,10,14,14,38:49,-11,44,https://www.transfermarkt.com.br/charlton-athletic/spielplan/verein/358/saison_id/2001
15,FC Everton,38,11,10,17,45:57,-12,43,https://www.transfermarkt.com.br/fc-everton/spielplan/verein/29/saison_id/2001
16,Bolton Wanderers,38,9,13,16,44:62,-18,40,https://www.transfermarkt.com.br/bolton-wanderers/spielplan/verein/355/saison_id/2001
17,AFC Sunderland,38,10,10,18,29:51,-22,40,https://www.transfermarkt.com.br/afc-sunderland/spielplan/verein/289/saison_id/2001
18,Ipswich Town FC,38,9,9,20,41:64,-23,36,https://www.transfermarkt.com.br/ipswich-town/spielplan/verein/677/saison_id/2001
19,Derby County,38,8,6,24,33:63,-30,30,https://www.transfermarkt.com.br/derby-county/spielplan/verein/22/saison_id/2001
20,Leicester City FC,38,5,13,20,30:64,-34,28,https://www.transfermarkt.com.br/leicester-city/spielplan/verein/1003/saison_id/2001
