round,date,time,home_team,away_team,formation,coach,audience,result,match_link
1,sáb 08/08/2009,11:00,Reading,Nott'm Forest,4-4-2,Billy Davies,19640,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/953748
2,sáb 15/08/2009,11:00,Nott'm Forest,West Brom,4-4-2,Billy Davies,22794,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/954305
3,ter 18/08/2009,15:45,Nott'm Forest,Watford,4-4-2,Billy Davies,19232,2:4,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/967105
4,sáb 22/08/2009,11:00,QPR,Nott'm Forest,4-4-2,Billy Davies,13058,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/967118
5,sáb 29/08/2009,09:00,Nott'm Forest,Derby,4-5-1,Billy Davies,28143,3:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/970568
6,sáb 12/09/2009,11:00,Sheff Wed,Nott'm Forest,4-4-2,Billy Davies,25270,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/971353
7,ter 15/09/2009,15:45,Ipswich,Nott'm Forest,4-4-2,Billy Davies,21130,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/973028
8,sáb 19/09/2009,11:00,Nott'm Forest,Blackpool,4-4-2,Billy Davies,23487,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/973443
9,dom 27/09/2009,09:15,Plymouth Argyle,Nott'm Forest,4-4-2,Billy Davies,14792,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/974547
10,qua 30/09/2009,15:45,Nott'm Forest,Scunthorpe Utd.,4-4-2,Billy Davies,18332,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/974558
11,sáb 03/10/2009,11:00,Peterborough,Nott'm Forest,4-4-2,Billy Davies,12711,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/975268
12,sáb 17/10/2009,13:20,Nott'm Forest,Newcastle,4-4-2,Billy Davies,29155,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/975464
