position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,UC Sampdoria,34,20,11,3,57:24,33,51:17,https://www.transfermarkt.com.br/sampdoria-genua/spielplan/verein/1038/saison_id/1990
2,AC Milan,34,18,10,6,46:19,27,46:22,https://www.transfermarkt.com.br/ac-mailand/spielplan/verein/5/saison_id/1990
3,Inter de Milão,34,18,10,6,56:31,25,46:22,https://www.transfermarkt.com.br/inter-mailand/spielplan/verein/46/saison_id/1990
4,Genoa 1893,34,14,12,8,51:36,15,40:28,https://www.transfermarkt.com.br/genua-cfc/spielplan/verein/252/saison_id/1990
5,Torino Calcio,34,12,14,8,40:29,11,38:30,https://www.transfermarkt.com.br/fc-turin/spielplan/verein/416/saison_id/1990
6,AC Parma,34,13,12,9,35:31,4,38:30,https://www.transfermarkt.com.br/parma-calcio-1913/spielplan/verein/130/saison_id/1990
7,Juventus FC,34,13,11,10,45:32,13,37:31,https://www.transfermarkt.com.br/juventus-turin/spielplan/verein/506/saison_id/1990
8,SSC Napoli,34,11,15,8,37:37,0,37:31,https://www.transfermarkt.com.br/ssc-neapel/spielplan/verein/6195/saison_id/1990
9,AS Roma,34,11,14,9,43:37,6,36:32,https://www.transfermarkt.com.br/as-rom/spielplan/verein/12/saison_id/1990
10,Atalanta BC,34,11,13,10,38:37,1,35:33,https://www.transfermarkt.com.br/atalanta-bergamo/spielplan/verein/800/saison_id/1990
11,SS Lazio,34,8,19,7,33:36,-3,35:33,https://www.transfermarkt.com.br/lazio-rom/spielplan/verein/398/saison_id/1990
12,AC Florenz,34,8,15,11,40:34,6,31:37,https://www.transfermarkt.com.br/ac-florenz/spielplan/verein/430/saison_id/1990
13,AS Bari,34,9,11,14,41:47,-6,29:39,https://www.transfermarkt.com.br/ssc-bari/spielplan/verein/332/saison_id/1990
14,Cagliari Calcio,34,6,17,11,29:44,-15,29:39,https://www.transfermarkt.com.br/cagliari-calcio/spielplan/verein/1390/saison_id/1990
15,US Lecce,34,6,13,15,20:47,-27,25:43,https://www.transfermarkt.com.br/us-lecce/spielplan/verein/1005/saison_id/1990
16,AC Pisa 1909,34,8,6,20,34:60,-26,22:46,https://www.transfermarkt.com.br/ac-pisa-1909/spielplan/verein/4172/saison_id/1990
17,AC Cesena,34,5,9,20,28:58,-30,19:49,https://www.transfermarkt.com.br/cesena-fc/spielplan/verein/1429/saison_id/1990
18,Bologna,34,4,10,20,29:63,-34,18:50,https://www.transfermarkt.com.br/fc-bologna/spielplan/verein/1025/saison_id/1990
