round,date,time,home_team,away_team,formation,coach,audience,result,match_link
1,sáb 21/08/2021,15:45,Empoli,Lazio,4-3-1-2,Aurelio Andreazzoli,3655,1:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3614507
2,sáb 28/08/2021,15:45,Juventus,Empoli,4-3-1-2,Aurelio Andreazzoli,17584,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3614535
3,sáb 11/09/2021,10:00,Empoli,Venezia,4-3-1-2,Aurelio Andreazzoli,2511,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3614544
4,dom 19/09/2021,07:30,Empoli,Sampdoria,4-3-1-2,Aurelio Andreazzoli,3064,0:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3614551
5,qua 22/09/2021,15:45,Cagliari,Empoli,4-3-2-1,Aurelio Andreazzoli,7226,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3614563
6,dom 26/09/2021,10:00,Empoli,Bologna,4-3-1-2,Aurelio Andreazzoli,5022,4:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3614573
7,dom 03/10/2021,13:00,Roma,Empoli,4-3-2-1,Aurelio Andreazzoli,31946,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3614588
8,dom 17/10/2021,10:00,Empoli,Atalanta,4-3-2-1,Aurelio Andreazzoli,6214,1:4,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3614594
9,sáb 23/10/2021,10:00,Salernitana,Empoli,4-3-1-2,Aurelio Andreazzoli,11142,2:4,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3614612
10,qua 27/10/2021,15:45,Empoli,Inter,4-3-1-2,Aurelio Andreazzoli,9335,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3614617
11,dom 31/10/2021,11:00,Sassuolo,Empoli,4-3-1-2,Aurelio Andreazzoli,3500,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3614635
12,sex 05/11/2021,16:45,Empoli,Genoa,4-3-1-2,Aurelio Andreazzoli,3511,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3615117
13,seg 22/11/2021,14:30,Verona,Empoli,4-3-1-2,Aurelio Andreazzoli,13797,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3614661
14,sáb 27/11/2021,11:00,Empoli,Fiorentina,4-3-1-2,Aurelio Andreazzoli,7878,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3614668
15,qui 02/12/2021,14:30,Torino,Empoli,4-3-1-2,Aurelio Andreazzoli,7002,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3614686
16,seg 06/12/2021,14:30,Empoli,Udinese,4-3-1-2,Aurelio Andreazzoli,2000,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3614690
17,dom 12/12/2021,14:00,Napoli,Empoli,4-3-1-2,Aurelio Andreazzoli,24000,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3614702
