position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Empoli FC,38,19,16,3,68:35,33,73,https://www.transfermarkt.com.br/fc-empoli/spielplan/verein/749/saison_id/2020
2,Salernitana Calcio 1919,38,19,12,7,46:34,12,69,https://www.transfermarkt.com.br/us-salernitana-1919/spielplan/verein/380/saison_id/2020
3,AC Monza,38,17,13,8,51:33,18,64,https://www.transfermarkt.com.br/ac-monza/spielplan/verein/2919/saison_id/2020
4,US Lecce,38,16,14,8,68:47,21,62,https://www.transfermarkt.com.br/us-lecce/spielplan/verein/1005/saison_id/2020
5,Venezia FC,38,15,14,9,53:39,14,59,https://www.transfermarkt.com.br/venezia-fc/spielplan/verein/607/saison_id/2020
6,AS Cittadella,38,15,12,11,48:35,13,57,https://www.transfermarkt.com.br/as-cittadella/spielplan/verein/4084/saison_id/2020
7,Brescia Calcio (- 2025),38,15,11,12,61:53,8,56,https://www.transfermarkt.com.br/brescia-calcio/spielplan/verein/19/saison_id/2020
8,Chievo Verona,38,14,14,10,50:37,13,56,https://www.transfermarkt.com.br/chievo-verona/spielplan/verein/862/saison_id/2020
9,SPAL,38,14,14,10,44:42,2,56,https://www.transfermarkt.com.br/spal/spielplan/verein/2722/saison_id/2020
10,Frosinone Calcio,38,12,14,12,38:42,-4,50,https://www.transfermarkt.com.br/frosinone-calcio/spielplan/verein/8970/saison_id/2020
11,Reggina 1914,38,12,14,12,42:45,-3,50,https://www.transfermarkt.com.br/reggina-1914/spielplan/verein/1386/saison_id/2020
12,LR Vicenza,38,11,15,12,48:53,-5,48,https://www.transfermarkt.com.br/lr-vicenza-virtus/spielplan/verein/2655/saison_id/2020
13,US Cremonese,38,12,12,14,46:44,2,48,https://www.transfermarkt.com.br/us-cremonese/spielplan/verein/2239/saison_id/2020
14,AC Pisa 1909,38,11,15,12,54:59,-5,48,https://www.transfermarkt.com.br/ac-pisa-1909/spielplan/verein/4172/saison_id/2020
15,Pordenone Calcio,38,10,15,13,40:39,1,45,https://www.transfermarkt.com.br/pordenone-calcio/spielplan/verein/21331/saison_id/2020
16,Ascoli Calcio,38,11,11,16,37:48,-11,44,https://www.transfermarkt.com.br/ascoli-calcio/spielplan/verein/408/saison_id/2020
17,Cosenza Calcio,38,6,17,15,29:47,-18,35,https://www.transfermarkt.com.br/cosenza-calcio/spielplan/verein/4031/saison_id/2020
18,AC Reggiana 1919,38,9,7,22,31:57,-26,34,https://www.transfermarkt.com.br/ac-reggiana-1919/spielplan/verein/5621/saison_id/2020
19,Delfino Pescara 1936,38,7,11,20,29:60,-31,32,https://www.transfermarkt.com.br/delfino-pescara-1936/spielplan/verein/2921/saison_id/2020
20,ACDV Entella Chiaveri,38,4,11,23,30:64,-34,23,https://www.transfermarkt.com.br/virtus-entella/spielplan/verein/20519/saison_id/2020
