position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Atlético Mineiro,38,26,6,6,67:34,33,84,https://www.transfermarkt.com.br/clube-atletico-mineiro/spielplan/verein/330/saison_id/2020
2,CR Flamengo,38,21,8,9,69:36,33,71,https://www.transfermarkt.com.br/flamengo-rio-de-janeiro/spielplan/verein/614/saison_id/2020
3,SE Palmeiras,38,20,6,12,58:43,15,66,https://www.transfermarkt.com.br/se-palmeiras-sao-paulo/spielplan/verein/1023/saison_id/2020
4,Fortaleza EC,38,17,7,14,44:45,-1,58,https://www.transfermarkt.com.br/fortaleza-esporte-clube/spielplan/verein/10870/saison_id/2020
5,SC Corinthians,38,15,12,11,40:36,4,57,https://www.transfermarkt.com.br/corinthians-sao-paulo/spielplan/verein/199/saison_id/2020
6,RB Bragantino,38,14,14,10,55:46,9,56,https://www.transfermarkt.com.br/red-bull-bragantino/spielplan/verein/8793/saison_id/2020
7,Fluminense FC,38,15,9,14,38:38,0,54,https://www.transfermarkt.com.br/fluminense-rio-de-janeiro/spielplan/verein/2462/saison_id/2020
8,América Mineiro,38,13,14,11,41:37,4,53,https://www.transfermarkt.com.br/america-futebol-clube-mg-/spielplan/verein/2863/saison_id/2020
9,Atlético Goianiense,38,13,14,11,33:36,-3,53,https://www.transfermarkt.com.br/atletico-clube-goianiense/spielplan/verein/15172/saison_id/2020
10,Santos FC,38,12,14,12,35:40,-5,50,https://www.transfermarkt.com.br/fc-santos/spielplan/verein/221/saison_id/2020
11,Ceará SC,38,11,17,10,39:38,1,50,https://www.transfermarkt.com.br/ceara-sporting-club/spielplan/verein/2029/saison_id/2020
12,SC Internacional,38,12,12,14,44:42,2,48,https://www.transfermarkt.com.br/sc-internacional-porto-alegre/spielplan/verein/6600/saison_id/2020
13,São Paulo FC,38,11,15,12,31:39,-8,48,https://www.transfermarkt.com.br/fc-sao-paulo/spielplan/verein/585/saison_id/2020
14,Athletico Paranaense,38,13,8,17,41:45,-4,47,https://www.transfermarkt.com.br/club-athletico-paranaense/spielplan/verein/679/saison_id/2020
15,Cuiabá EC,38,10,17,11,34:37,-3,47,https://www.transfermarkt.com.br/cuiaba-ec-mt-/spielplan/verein/28022/saison_id/2020
16,EC Juventude,38,11,13,14,36:44,-8,46,https://www.transfermarkt.com.br/esporte-clube-juventude/spielplan/verein/10492/saison_id/2020
17,Grêmio FBPA,38,12,7,19,44:51,-7,43,https://www.transfermarkt.com.br/gremio-porto-alegre/spielplan/verein/210/saison_id/2020
18,EC Bahia,38,11,10,17,42:51,-9,43,https://www.transfermarkt.com.br/esporte-clube-bahia/spielplan/verein/10010/saison_id/2020
19,Sport Recife,38,9,11,18,24:37,-13,38,https://www.transfermarkt.com.br/sport-club-do-recife/spielplan/verein/8718/saison_id/2020
20,Chapecoense,38,1,12,25,27:67,-40,15,https://www.transfermarkt.com.br/chapecoense/spielplan/verein/17776/saison_id/2020
