position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Paris Saint-Germain,38,26,8,4,90:36,54,86,https://www.transfermarkt.com.br/fc-paris-saint-germain/spielplan/verein/583/saison_id/2021
2,Olympique Marselha,38,21,8,9,63:38,25,71,https://www.transfermarkt.com.br/olympique-marseille/spielplan/verein/244/saison_id/2021
3,AS Monaco,38,20,9,9,65:40,25,69,https://www.transfermarkt.com.br/as-monaco/spielplan/verein/162/saison_id/2021
4,Stade Rennais FC,38,20,6,12,82:40,42,66,https://www.transfermarkt.com.br/fc-stade-rennes/spielplan/verein/273/saison_id/2021
5,OGC Nice,38,20,7,11,52:36,16,66,https://www.transfermarkt.com.br/ogc-nizza/spielplan/verein/417/saison_id/2021
6,RC Strasbourg Alsace,38,17,12,9,60:43,17,63,https://www.transfermarkt.com.br/rc-strassburg-alsace/spielplan/verein/667/saison_id/2021
7,RC Lens,38,17,11,10,62:48,14,62,https://www.transfermarkt.com.br/rc-lens/spielplan/verein/826/saison_id/2021
8,Olympique Lyon,38,17,11,10,66:51,15,61,https://www.transfermarkt.com.br/olympique-lyon/spielplan/verein/1041/saison_id/2021
9,FC Nantes,38,15,10,13,55:48,7,55,https://www.transfermarkt.com.br/fc-nantes/spielplan/verein/995/saison_id/2021
10,LOSC Lille,38,14,13,11,48:48,0,55,https://www.transfermarkt.com.br/losc-lille/spielplan/verein/1082/saison_id/2021
11,Stade Brestois 29,38,13,9,16,49:57,-8,48,https://www.transfermarkt.com.br/stade-brest-29/spielplan/verein/3911/saison_id/2021
12,Stade Reims,38,11,13,14,43:44,-1,46,https://www.transfermarkt.com.br/stade-reims/spielplan/verein/1421/saison_id/2021
13,Montpellier HSC,38,12,7,19,49:61,-12,43,https://www.transfermarkt.com.br/montpellier-hsc/spielplan/verein/969/saison_id/2021
14,Angers SCO,38,10,11,17,44:55,-11,41,https://www.transfermarkt.com.br/sco-angers/spielplan/verein/1420/saison_id/2021
15,ESTAC Troyes,38,9,11,18,37:53,-16,38,https://www.transfermarkt.com.br/es-troyes-ac/spielplan/verein/1095/saison_id/2021
16,FC Lorient,38,8,12,18,35:63,-28,36,https://www.transfermarkt.com.br/fc-lorient/spielplan/verein/1158/saison_id/2021
17,Clermont Foot 63,38,9,9,20,38:69,-31,36,https://www.transfermarkt.com.br/clermont-foot-63/spielplan/verein/3524/saison_id/2021
18,AS Saint-Étienne,38,7,11,20,42:77,-35,32,https://www.transfermarkt.com.br/as-saint-etienne/spielplan/verein/618/saison_id/2021
19,FC Metz,38,6,13,19,35:69,-34,31,https://www.transfermarkt.com.br/fc-metz/spielplan/verein/347/saison_id/2021
20,FCG Bordeaux,38,6,13,19,52:91,-39,31,https://www.transfermarkt.com.br/fc-girondins-bordeaux/spielplan/verein/40/saison_id/2021
