round,date,time,home_team,away_team,formation,coach,audience,result,match_link
1,seg 19/08/2013,17:00,UD Almería,Villarreal,4-2-3-1,Francisco Rodríguez,10036,2:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2346412
2,sex 23/08/2013,15:00,Getafe,UD Almería,4-2-3-1,Francisco Rodríguez,8000,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341061
3,sex 30/08/2013,18:00,UD Almería,Elche,4-2-3-1,Francisco Rodríguez,9781,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341077
4,sáb 14/09/2013,11:00,Atlético,UD Almería,4-2-3-1,Francisco Rodríguez,47500,4:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341101
5,sáb 21/09/2013,13:00,UD Almería,Levante,4-2-3-1,Francisco Rodríguez,9646,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341092
6,ter 24/09/2013,17:00,Málaga CF,UD Almería,4-2-3-1,Francisco Rodríguez,20133,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341195
7,sáb 28/09/2013,13:00,UD Almería,Barcelona,4-2-3-1,Francisco Rodríguez,11975,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341166
8,dom 06/10/2013,12:00,Sevilla,UD Almería,4-2-3-1,Francisco Rodríguez,31123,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341176
9,dom 20/10/2013,13:00,UD Almería,Rayo Vallecano,4-2-3-1,Francisco Rodríguez,9890,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341155
10,dom 27/10/2013,16:00,Real Sociedad,UD Almería,4-2-3-1,Francisco Rodríguez,24318,3:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341137
11,qua 30/10/2013,17:00,Valencia,UD Almería,4-2-3-1,Francisco Rodríguez,27000,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341150
12,sáb 02/11/2013,15:00,UD Almería,Valladolid,4-2-3-1,Francisco Rodríguez,12000,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341250
13,sex 08/11/2013,17:00,Osasuna,UD Almería,4-2-3-1,Francisco Rodríguez,16800,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341219
14,sáb 23/11/2013,17:00,UD Almería,Real Madrid,4-2-3-1,Francisco Rodríguez,13607,0:5,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341246
15,sáb 30/11/2013,15:00,Celta de Vigo,UD Almería,4-2-3-1,Francisco Rodríguez,18000,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341220
16,dom 15/12/2013,09:00,UD Almería,Espanyol,4-2-3-1,Francisco Rodríguez,15000,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341215
17,sáb 21/12/2013,15:00,Betis,UD Almería,4-2-3-1,Francisco Rodríguez,26500,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341206
18,sáb 04/01/2014,19:00,UD Almería,Granada CF,4-2-3-1,Francisco Rodríguez,11200,3:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341068
19,sáb 11/01/2014,13:00,Athletic Club,UD Almería,4-2-3-1,Francisco Rodríguez,22500,6:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341057
20,dom 19/01/2014,14:00,Villarreal,UD Almería,4-3-3 ofensivo,Francisco Rodríguez,18000,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341036
21,dom 26/01/2014,09:00,UD Almería,Getafe,4-2-3-1,Francisco Rodríguez,9700,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341043
22,dom 02/02/2014,09:00,Elche,UD Almería,4-3-3 ofensivo,Francisco Rodríguez,19000,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341028
23,sáb 08/02/2014,19:00,UD Almería,Atlético,4-2-3-1,Francisco Rodríguez,16000,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341016
24,sáb 15/02/2014,15:00,Levante,UD Almería,4-2-3-1,Francisco Rodríguez,15538,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341012
25,sáb 22/02/2014,18:00,UD Almería,Málaga CF,4-2-3-1,Francisco Rodríguez,9784,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341127
26,dom 02/03/2014,17:00,Barcelona,UD Almería,4-2-3-1,Francisco Rodríguez,58930,4:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341119
27,dom 09/03/2014,13:00,UD Almería,Sevilla,4-2-3-1,Francisco Rodríguez,11869,1:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341089
28,sáb 15/03/2014,14:00,Rayo Vallecano,UD Almería,4-2-3-1,Francisco Rodríguez,11778,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341307
29,seg 24/03/2014,18:00,UD Almería,Real Sociedad,4-2-3-1,Francisco Rodríguez,7051,4:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341291
30,qui 27/03/2014,18:00,UD Almería,Valencia,4-2-3-1,Francisco Rodríguez,11215,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341279
31,dom 30/03/2014,07:00,Valladolid,UD Almería,4-2-3-1,Francisco Rodríguez,15585,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341262
32,sex 04/04/2014,16:00,UD Almería,Osasuna,4-2-3-1,Francisco Rodríguez,13000,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2341331
