position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,KRC Genk,30,18,9,3,63:31,32,63,https://www.transfermarkt.com.br/krc-genk/spielplan/verein/1184/saison_id/2018
2,Club Brugge,30,16,8,6,64:32,32,56,https://www.transfermarkt.com.br/fc-brugge/spielplan/verein/2282/saison_id/2018
3,Standard de Liège,30,15,8,7,49:35,14,53,https://www.transfermarkt.com.br/standard-luttich/spielplan/verein/3057/saison_id/2018
4,RSC Anderlecht,30,15,6,9,49:34,15,51,https://www.transfermarkt.com.br/rsc-anderlecht/spielplan/verein/58/saison_id/2018
5,KAA Gent,30,15,5,10,53:45,8,50,https://www.transfermarkt.com.br/kaa-gent/spielplan/verein/157/saison_id/2018
6,Royal Antuérpia FC,30,14,7,9,39:34,5,49,https://www.transfermarkt.com.br/royal-antwerpen-fc/spielplan/verein/1096/saison_id/2018
7,VV St.Truiden,30,12,11,7,47:36,11,47,https://www.transfermarkt.com.br/vv-st-truiden/spielplan/verein/475/saison_id/2018
8,KV Kortrijk,30,12,7,11,44:42,2,43,https://www.transfermarkt.com.br/kv-kortrijk/spielplan/verein/601/saison_id/2018
9,R Charleroi SC,30,12,6,12,43:43,0,42,https://www.transfermarkt.com.br/rsc-charleroi/spielplan/verein/172/saison_id/2018
10,Royal Excel Mouscron (-2022),30,11,7,12,33:33,0,40,https://www.transfermarkt.com.br/royal-excel-mouscron/spielplan/verein/29228/saison_id/2018
11,Zulte Waregem,30,8,9,13,49:60,-11,33,https://www.transfermarkt.com.br/sv-zulte-waregem/spielplan/verein/3508/saison_id/2018
12,KAS Eupen,30,10,2,18,34:57,-23,32,https://www.transfermarkt.com.br/kas-eupen/spielplan/verein/1245/saison_id/2018
13,Cercle Brügge,30,7,7,16,35:59,-24,28,https://www.transfermarkt.com.br/cercle-brugge/spielplan/verein/520/saison_id/2018
14,KV Oostende (-2024),30,6,9,15,29:52,-23,27,https://www.transfermarkt.com.br/kv-oostende/spielplan/verein/2861/saison_id/2018
15,KVRS Waasland - SK Beveren,30,5,12,13,37:50,-13,27,https://www.transfermarkt.com.br/waasland-beveren/spielplan/verein/28643/saison_id/2018
16,KSC Lokeren (-2020),30,5,5,20,28:53,-25,20,https://www.transfermarkt.com.br/ksc-lokeren/spielplan/verein/498/saison_id/2018
