position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Al-Hilal SFC,26,21,3,2,63:16,47,66,https://www.transfermarkt.com.br/al-hilal-riad/spielplan/verein/1114/saison_id/2016
2,Al-Ahli SFC,26,17,4,5,57:30,27,55,https://www.transfermarkt.com.br/al-ahli-dschidda/spielplan/verein/18487/saison_id/2016
3,Al-Nassr FC,26,16,4,6,44:25,19,52,https://www.transfermarkt.com.br/al-nasr-riad/spielplan/verein/18544/saison_id/2016
4,Al-Ittihad Club,26,17,4,5,57:37,20,52,https://www.transfermarkt.com.br/al-ittihad-dschidda/spielplan/verein/8023/saison_id/2016
5,Al-Raed SFC,26,11,2,13,37:47,-10,35,https://www.transfermarkt.com.br/al-raed/spielplan/verein/22381/saison_id/2016
6,Al-Shabab FC,26,8,9,9,28:32,-4,33,https://www.transfermarkt.com.br/al-shabab-riad/spielplan/verein/9840/saison_id/2016
7,Al-Taawoun FC,26,9,4,13,33:40,-7,31,https://www.transfermarkt.com.br/al-taawoun-fc/spielplan/verein/28844/saison_id/2016
8,Al-Fateh SC,26,7,8,11,33:39,-6,29,https://www.transfermarkt.com.br/al-fateh/spielplan/verein/27221/saison_id/2016
9,Al-Faisaly FC,26,6,10,10,30:41,-11,28,https://www.transfermarkt.com.br/al-faisaly-harmah/spielplan/verein/28848/saison_id/2016
10,Al-Qadsiah FC,26,6,10,10,38:38,0,28,https://www.transfermarkt.com.br/al-qadisiyah-fc/spielplan/verein/26069/saison_id/2016
11,Al-Ettifaq FC,26,7,6,13,31:45,-14,27,https://www.transfermarkt.com.br/al-ettifaq/spielplan/verein/7732/saison_id/2016
12,Al-Batin FC,26,6,8,12,31:43,-12,26,https://www.transfermarkt.com.br/al-batin/spielplan/verein/28597/saison_id/2016
13,Al-Khaleej FC,26,5,8,13,32:51,-19,23,https://www.transfermarkt.com.br/al-khaleej/spielplan/verein/6070/saison_id/2016
14,Al-Wehda FC,26,5,2,19,35:65,-30,17,https://www.transfermarkt.com.br/al-wahda-mekka/spielplan/verein/17209/saison_id/2016
