position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Werder Bremen,34,22,8,4,79:38,41,74,https://www.transfermarkt.com.br/sv-werder-bremen/spielplan/verein/86/saison_id/2003
2,FC Bayern Munique,34,20,8,6,70:39,31,68,https://www.transfermarkt.com.br/fc-bayern-munchen/spielplan/verein/27/saison_id/2003
3,Bayer 04 Leverkusen,34,19,8,7,73:39,34,65,https://www.transfermarkt.com.br/bayer-04-leverkusen/spielplan/verein/15/saison_id/2003
4,VfB Stuttgart,34,18,10,6,52:24,28,64,https://www.transfermarkt.com.br/vfb-stuttgart/spielplan/verein/79/saison_id/2003
5,VfL Bochum,34,15,11,8,57:39,18,56,https://www.transfermarkt.com.br/vfl-bochum/spielplan/verein/80/saison_id/2003
6,Borussia Dortmund,34,16,7,11,59:48,11,55,https://www.transfermarkt.com.br/borussia-dortmund/spielplan/verein/16/saison_id/2003
7,Schalke 04,34,13,11,10,49:42,7,50,https://www.transfermarkt.com.br/fc-schalke-04/spielplan/verein/33/saison_id/2003
8,Hamburger SV,34,14,7,13,47:60,-13,49,https://www.transfermarkt.com.br/hamburger-sv/spielplan/verein/41/saison_id/2003
9,FC Hansa Rostock,34,12,8,14,55:54,1,44,https://www.transfermarkt.com.br/fc-hansa-rostock/spielplan/verein/30/saison_id/2003
10,VfL Wolfsburg,34,13,3,18,56:61,-5,42,https://www.transfermarkt.com.br/vfl-wolfsburg/spielplan/verein/82/saison_id/2003
11,Borussia Mönchengladbach,34,10,9,15,40:49,-9,39,https://www.transfermarkt.com.br/borussia-monchengladbach/spielplan/verein/18/saison_id/2003
12,Hertha Berlim,34,9,12,13,42:59,-17,39,https://www.transfermarkt.com.br/hertha-bsc/spielplan/verein/44/saison_id/2003
13,SC Freiburg,34,10,8,16,42:67,-25,38,https://www.transfermarkt.com.br/sc-freiburg/spielplan/verein/60/saison_id/2003
14,Hannover 96,34,9,10,15,49:63,-14,37,https://www.transfermarkt.com.br/hannover-96/spielplan/verein/42/saison_id/2003
15,1.FC Kaiserslautern,34,11,6,17,39:62,-23,36,https://www.transfermarkt.com.br/1-fc-kaiserslautern/spielplan/verein/2/saison_id/2003
16,SG Eintracht Frankfurt,34,9,5,20,36:53,-17,32,https://www.transfermarkt.com.br/eintracht-frankfurt/spielplan/verein/24/saison_id/2003
17,TSV 1860 Munique,34,8,8,18,32:55,-23,32,https://www.transfermarkt.com.br/tsv-1860-munchen/spielplan/verein/72/saison_id/2003
18,1.FC Colônia,34,6,5,23,32:57,-25,23,https://www.transfermarkt.com.br/1-fc-koln/spielplan/verein/3/saison_id/2003
