position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,SD Huesca,42,21,7,14,55:42,13,70,https://www.transfermarkt.com.br/sd-huesca/spielplan/verein/5358/saison_id/2019
2,Cádiz CF,42,19,12,11,50:39,11,69,https://www.transfermarkt.com.br/fc-cadiz/spielplan/verein/2687/saison_id/2019
3,Real Zaragoza,42,18,11,13,59:53,6,65,https://www.transfermarkt.com.br/real-saragossa/spielplan/verein/142/saison_id/2019
4,UD Almería,42,17,13,12,62:43,19,64,https://www.transfermarkt.com.br/ud-almeria/spielplan/verein/3302/saison_id/2019
5,Girona FC,42,17,12,13,48:43,5,63,https://www.transfermarkt.com.br/fc-girona/spielplan/verein/12321/saison_id/2019
6,Elche CF,42,16,13,13,52:44,8,61,https://www.transfermarkt.com.br/fc-elche/spielplan/verein/1531/saison_id/2019
7,Rayo Vallecano,42,13,21,8,60:50,10,60,https://www.transfermarkt.com.br/rayo-vallecano/spielplan/verein/367/saison_id/2019
8,Fuenlabrada CF,42,15,15,12,47:40,7,60,https://www.transfermarkt.com.br/fc-fuenlabrada/spielplan/verein/16486/saison_id/2019
9,UD Las Palmas,42,14,15,13,49:46,3,57,https://www.transfermarkt.com.br/ud-las-palmas/spielplan/verein/472/saison_id/2019
10,AD Alcorcón,42,13,18,11,52:50,2,57,https://www.transfermarkt.com.br/ad-alcorcon/spielplan/verein/11596/saison_id/2019
11,CD Mirandés,42,13,17,12,55:59,-4,56,https://www.transfermarkt.com.br/cd-mirandes/spielplan/verein/13222/saison_id/2019
12,CD Tenerife,42,14,13,15,50:46,4,55,https://www.transfermarkt.com.br/cd-teneriffa/spielplan/verein/648/saison_id/2019
13,Real Sporting de Gijón,42,14,12,16,40:38,2,54,https://www.transfermarkt.com.br/sporting-gijon/spielplan/verein/2448/saison_id/2019
14,Málaga CF,42,11,20,11,35:33,2,53,https://www.transfermarkt.com.br/fc-malaga/spielplan/verein/1084/saison_id/2019
15,Real Oviedo,42,13,14,15,49:53,-4,53,https://www.transfermarkt.com.br/real-oviedo/spielplan/verein/2497/saison_id/2019
16,CD Lugo,42,12,16,14,43:54,-11,52,https://www.transfermarkt.com.br/cd-lugo/spielplan/verein/11000/saison_id/2019
17,Albacete Balompié,42,13,13,16,36:46,-10,52,https://www.transfermarkt.com.br/albacete-balompie/spielplan/verein/1532/saison_id/2019
18,SD Ponferradina,42,12,15,15,45:50,-5,51,https://www.transfermarkt.com.br/sd-ponferradina/spielplan/verein/4032/saison_id/2019
19,RC Deportivo de Corunha,42,12,15,15,43:60,-17,51,https://www.transfermarkt.com.br/deportivo-la-coruna/spielplan/verein/897/saison_id/2019
20,CD Numância,42,13,11,18,45:53,-8,50,https://www.transfermarkt.com.br/cd-numancia/spielplan/verein/2296/saison_id/2019
21,Extremadura UD,42,10,13,19,43:59,-16,43,https://www.transfermarkt.com.br/extremadura-ud/spielplan/verein/29095/saison_id/2019
22,Racing Santander,42,5,18,19,39:56,-17,33,https://www.transfermarkt.com.br/racing-santander/spielplan/verein/630/saison_id/2019
