position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Porto,34,26,4,4,74:22,52,82,https://www.transfermarkt.com.br/fc-porto/spielplan/verein/720/saison_id/2019
2,SL Benfica,34,24,5,5,71:26,45,77,https://www.transfermarkt.com.br/benfica-lissabon/spielplan/verein/294/saison_id/2019
3,SC Braga,34,18,6,10,61:40,21,60,https://www.transfermarkt.com.br/sc-braga/spielplan/verein/1075/saison_id/2019
4,Sporting CP,34,18,6,10,49:34,15,60,https://www.transfermarkt.com.br/sporting-lissabon/spielplan/verein/336/saison_id/2019
5,Rio Ave Futebol Clube,34,15,10,9,48:36,12,55,https://www.transfermarkt.com.br/rio-ave-fc/spielplan/verein/2425/saison_id/2019
6,FC Famalicão,34,14,12,8,53:51,2,54,https://www.transfermarkt.com.br/fc-famalicao/spielplan/verein/3329/saison_id/2019
7,Vitória Sport Clube,34,13,11,10,53:38,15,50,https://www.transfermarkt.com.br/vitoria-guimaraes-sc/spielplan/verein/2420/saison_id/2019
8,Moreirense Futebol Clube,34,10,13,11,42:44,-2,43,https://www.transfermarkt.com.br/moreirense-fc/spielplan/verein/979/saison_id/2019
9,Clube Desportivo Santa Clara,34,11,10,13,36:41,-5,43,https://www.transfermarkt.com.br/cd-santa-clara/spielplan/verein/2423/saison_id/2019
10,Gil Vicente Futebol Clube,34,11,10,13,40:44,-4,43,https://www.transfermarkt.com.br/gil-vicente-fc/spielplan/verein/2424/saison_id/2019
11,Club Sport Marítimo,34,9,12,13,34:42,-8,39,https://www.transfermarkt.com.br/cs-maritimo/spielplan/verein/1301/saison_id/2019
12,Boavista FC,34,10,9,15,28:39,-11,39,https://www.transfermarkt.com.br/boavista-porto-fc/spielplan/verein/2503/saison_id/2019
13,FC Paços de Ferreira,34,11,6,17,36:52,-16,39,https://www.transfermarkt.com.br/fc-pacos-de-ferreira/spielplan/verein/2995/saison_id/2019
14,Clube Desportivo Tondela,34,9,9,16,30:44,-14,36,https://www.transfermarkt.com.br/cd-tondela/spielplan/verein/7179/saison_id/2019
15,B SAD,34,9,8,17,27:54,-27,35,https://www.transfermarkt.com.br/belenenses-sad/spielplan/verein/2457/saison_id/2019
16,Vitória Futebol Clube,34,7,13,14,27:43,-16,34,https://www.transfermarkt.com.br/vitoria-setubal-fc/spielplan/verein/1085/saison_id/2019
17,Portimonense SAD,34,7,12,15,30:45,-15,33,https://www.transfermarkt.com.br/portimonense-sc/spielplan/verein/7378/saison_id/2019
18,Clube Desportivo das Aves (- 2020),34,5,2,27,24:68,-44,17,https://www.transfermarkt.com.br/desportivo-aves/spielplan/verein/3336/saison_id/2019
