position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Al-Hilal SFC,26,16,8,2,47:23,24,56,https://www.transfermarkt.com.br/al-hilal-riad/spielplan/verein/1114/saison_id/2017
2,Al-Ahli SFC,26,16,7,3,59:26,33,55,https://www.transfermarkt.com.br/al-ahli-dschidda/spielplan/verein/18487/saison_id/2017
3,Al-Nassr FC,26,12,8,6,47:34,13,44,https://www.transfermarkt.com.br/al-nasr-riad/spielplan/verein/18544/saison_id/2017
4,Al-Fateh SC,26,9,9,8,34:39,-5,36,https://www.transfermarkt.com.br/al-fateh/spielplan/verein/27221/saison_id/2017
5,Al-Ettifaq FC,26,10,6,10,37:46,-9,36,https://www.transfermarkt.com.br/al-ettifaq/spielplan/verein/7732/saison_id/2017
6,Al-Faisaly FC,26,9,8,9,39:33,6,35,https://www.transfermarkt.com.br/al-faisaly-harmah/spielplan/verein/28848/saison_id/2017
7,Al-Taawoun FC,26,9,7,10,43:36,7,34,https://www.transfermarkt.com.br/al-taawoun-fc/spielplan/verein/28844/saison_id/2017
8,Al-Fayha FC,26,8,10,8,36:40,-4,34,https://www.transfermarkt.com.br/al-fayha-fc/spielplan/verein/50531/saison_id/2017
9,Al-Ittihad Club,26,8,9,9,34:41,-7,33,https://www.transfermarkt.com.br/al-ittihad-dschidda/spielplan/verein/8023/saison_id/2017
10,Al-Shabab FC,26,8,7,11,36:36,0,31,https://www.transfermarkt.com.br/al-shabab-riad/spielplan/verein/9840/saison_id/2017
11,Al-Batin FC,26,8,7,11,35:46,-11,31,https://www.transfermarkt.com.br/al-batin/spielplan/verein/28597/saison_id/2017
12,Al-Qadsiah FC,26,6,7,13,28:41,-13,25,https://www.transfermarkt.com.br/al-qadisiyah-fc/spielplan/verein/26069/saison_id/2017
13,Al-Raed SFC,26,5,9,12,43:53,-10,24,https://www.transfermarkt.com.br/al-raed/spielplan/verein/22381/saison_id/2017
14,Ohod Club,26,4,6,16,24:48,-24,18,https://www.transfermarkt.com.br/ohod-al-medina/spielplan/verein/26587/saison_id/2017
