position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Real Madrid CF,38,24,8,6,81:40,41,80,https://www.transfermarkt.com.br/real-madrid/spielplan/verein/418/saison_id/2000
2,RC Deportivo de Corunha,38,22,7,9,73:44,29,73,https://www.transfermarkt.com.br/deportivo-la-coruna/spielplan/verein/897/saison_id/2000
3,RCD Mallorca,38,20,11,7,61:43,18,71,https://www.transfermarkt.com.br/rcd-mallorca/spielplan/verein/237/saison_id/2000
4,FC Barcelona,38,17,12,9,80:57,23,63,https://www.transfermarkt.com.br/fc-barcelona/spielplan/verein/131/saison_id/2000
5,Valencia CF,38,18,9,11,55:34,21,63,https://www.transfermarkt.com.br/fc-valencia/spielplan/verein/1049/saison_id/2000
6,Celta de Vigo,38,16,11,11,51:49,2,59,https://www.transfermarkt.com.br/celta-vigo/spielplan/verein/940/saison_id/2000
7,FC Villarreal,38,16,9,13,58:52,6,57,https://www.transfermarkt.com.br/fc-villarreal/spielplan/verein/1050/saison_id/2000
8,Málaga CF,38,16,8,14,60:61,-1,56,https://www.transfermarkt.com.br/fc-malaga/spielplan/verein/1084/saison_id/2000
9,RCD Espanyol,38,14,8,16,46:44,2,50,https://www.transfermarkt.com.br/espanyol-barcelona/spielplan/verein/714/saison_id/2000
10,Deportivo Alavés,38,14,7,17,58:59,-1,49,https://www.transfermarkt.com.br/deportivo-alaves/spielplan/verein/1108/saison_id/2000
11,UD Las Palmas,38,13,7,18,42:62,-20,46,https://www.transfermarkt.com.br/ud-las-palmas/spielplan/verein/472/saison_id/2000
12,Athletic Bilbao,38,11,10,17,44:60,-16,43,https://www.transfermarkt.com.br/athletic-bilbao/spielplan/verein/621/saison_id/2000
13,Real Sociedad,38,11,10,17,52:68,-16,43,https://www.transfermarkt.com.br/real-sociedad-san-sebastian/spielplan/verein/681/saison_id/2000
14,Rayo Vallecano,38,10,13,15,56:68,-12,43,https://www.transfermarkt.com.br/rayo-vallecano/spielplan/verein/367/saison_id/2000
15,CA Osasuna,38,10,12,16,43:54,-11,42,https://www.transfermarkt.com.br/ca-osasuna/spielplan/verein/331/saison_id/2000
16,Real Valladolid CF,38,9,15,14,42:50,-8,42,https://www.transfermarkt.com.br/real-valladolid/spielplan/verein/366/saison_id/2000
17,Real Zaragoza,38,9,15,14,54:57,-3,42,https://www.transfermarkt.com.br/real-saragossa/spielplan/verein/142/saison_id/2000
18,Real Oviedo,38,11,8,19,51:67,-16,41,https://www.transfermarkt.com.br/real-oviedo/spielplan/verein/2497/saison_id/2000
19,Racing Santander,38,10,9,19,48:62,-14,39,https://www.transfermarkt.com.br/racing-santander/spielplan/verein/630/saison_id/2000
20,CD Numância,38,10,9,19,40:64,-24,39,https://www.transfermarkt.com.br/cd-numancia/spielplan/verein/2296/saison_id/2000
