position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Bayern Munique,34,26,4,4,100:32,68,82,https://www.transfermarkt.com.br/fc-bayern-munchen/spielplan/verein/27/saison_id/2019
2,Borussia Dortmund,34,21,6,7,84:41,43,69,https://www.transfermarkt.com.br/borussia-dortmund/spielplan/verein/16/saison_id/2019
3,RB Leipzig,34,18,12,4,81:37,44,66,https://www.transfermarkt.com.br/rasenballsport-leipzig/spielplan/verein/23826/saison_id/2019
4,Borussia Mönchengladbach,34,20,5,9,66:40,26,65,https://www.transfermarkt.com.br/borussia-monchengladbach/spielplan/verein/18/saison_id/2019
5,Bayer 04 Leverkusen,34,19,6,9,61:44,17,63,https://www.transfermarkt.com.br/bayer-04-leverkusen/spielplan/verein/15/saison_id/2019
6,TSG 1899 Hoffenheim,34,15,7,12,53:53,0,52,https://www.transfermarkt.com.br/tsg-1899-hoffenheim/spielplan/verein/533/saison_id/2019
7,VfL Wolfsburg,34,13,10,11,48:46,2,49,https://www.transfermarkt.com.br/vfl-wolfsburg/spielplan/verein/82/saison_id/2019
8,SC Freiburg,34,13,9,12,48:47,1,48,https://www.transfermarkt.com.br/sc-freiburg/spielplan/verein/60/saison_id/2019
9,SG Eintracht Frankfurt,34,13,6,15,59:60,-1,45,https://www.transfermarkt.com.br/eintracht-frankfurt/spielplan/verein/24/saison_id/2019
10,Hertha Berlim,34,11,8,15,48:59,-11,41,https://www.transfermarkt.com.br/hertha-bsc/spielplan/verein/44/saison_id/2019
11,1.FC Union Berlim,34,12,5,17,41:58,-17,41,https://www.transfermarkt.com.br/1-fc-union-berlin/spielplan/verein/89/saison_id/2019
12,Schalke 04,34,9,12,13,38:58,-20,39,https://www.transfermarkt.com.br/fc-schalke-04/spielplan/verein/33/saison_id/2019
13,1.FSV Mainz 05,34,11,4,19,44:65,-21,37,https://www.transfermarkt.com.br/1-fsv-mainz-05/spielplan/verein/39/saison_id/2019
14,1.FC Colônia,34,10,6,18,51:69,-18,36,https://www.transfermarkt.com.br/1-fc-koln/spielplan/verein/3/saison_id/2019
15,FC Augsburg,34,9,9,16,45:63,-18,36,https://www.transfermarkt.com.br/fc-augsburg/spielplan/verein/167/saison_id/2019
16,Werder Bremen,34,8,7,19,42:69,-27,31,https://www.transfermarkt.com.br/sv-werder-bremen/spielplan/verein/86/saison_id/2019
17,Fortuna Düsseldorf 95,34,6,12,16,36:67,-31,30,https://www.transfermarkt.com.br/fortuna-dusseldorf/spielplan/verein/38/saison_id/2019
18,SC Paderborn 07,34,4,8,22,37:74,-37,20,https://www.transfermarkt.com.br/sc-paderborn-07/spielplan/verein/127/saison_id/2019
