position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,1.FC Kaiserslautern,34,19,11,4,63:39,24,68,https://www.transfermarkt.com.br/1-fc-kaiserslautern/spielplan/verein/2/saison_id/1997
2,FC Bayern Munique,34,19,9,6,69:37,32,66,https://www.transfermarkt.com.br/fc-bayern-munchen/spielplan/verein/27/saison_id/1997
3,Bayer 04 Leverkusen,34,14,13,7,66:39,27,55,https://www.transfermarkt.com.br/bayer-04-leverkusen/spielplan/verein/15/saison_id/1997
4,VfB Stuttgart,34,14,10,10,55:49,6,52,https://www.transfermarkt.com.br/vfb-stuttgart/spielplan/verein/79/saison_id/1997
5,Schalke 04,34,13,13,8,38:32,6,52,https://www.transfermarkt.com.br/fc-schalke-04/spielplan/verein/33/saison_id/1997
6,FC Hansa Rostock,34,14,9,11,54:46,8,51,https://www.transfermarkt.com.br/fc-hansa-rostock/spielplan/verein/30/saison_id/1997
7,Werder Bremen,34,14,8,12,43:47,-4,50,https://www.transfermarkt.com.br/sv-werder-bremen/spielplan/verein/86/saison_id/1997
8,MSV Duisburg,34,11,11,12,43:44,-1,44,https://www.transfermarkt.com.br/msv-duisburg/spielplan/verein/52/saison_id/1997
9,Hamburger SV,34,11,11,12,38:46,-8,44,https://www.transfermarkt.com.br/hamburger-sv/spielplan/verein/41/saison_id/1997
10,Borussia Dortmund,34,11,10,13,57:55,2,43,https://www.transfermarkt.com.br/borussia-dortmund/spielplan/verein/16/saison_id/1997
11,Hertha Berlim,34,12,7,15,41:53,-12,43,https://www.transfermarkt.com.br/hertha-bsc/spielplan/verein/44/saison_id/1997
12,VfL Bochum,34,11,8,15,41:49,-8,41,https://www.transfermarkt.com.br/vfl-bochum/spielplan/verein/80/saison_id/1997
13,TSV 1860 Munique,34,11,8,15,43:54,-11,41,https://www.transfermarkt.com.br/tsv-1860-munchen/spielplan/verein/72/saison_id/1997
14,VfL Wolfsburg,34,11,6,17,38:54,-16,39,https://www.transfermarkt.com.br/vfl-wolfsburg/spielplan/verein/82/saison_id/1997
15,Borussia Mönchengladbach,34,9,11,14,54:59,-5,38,https://www.transfermarkt.com.br/borussia-monchengladbach/spielplan/verein/18/saison_id/1997
16,Karlsruher SC,34,9,11,14,48:60,-12,38,https://www.transfermarkt.com.br/karlsruher-sc/spielplan/verein/48/saison_id/1997
17,1.FC Colônia,34,10,6,18,49:64,-15,36,https://www.transfermarkt.com.br/1-fc-koln/spielplan/verein/3/saison_id/1997
18,Arminia Bielefeld,34,8,8,18,43:56,-13,32,https://www.transfermarkt.com.br/arminia-bielefeld/spielplan/verein/10/saison_id/1997
