position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,SC Corinthians,38,24,9,5,71:31,40,81,https://www.transfermarkt.com.br/corinthians-sao-paulo/spielplan/verein/199/saison_id/2014
2,Atlético Mineiro,38,21,6,11,65:47,18,69,https://www.transfermarkt.com.br/clube-atletico-mineiro/spielplan/verein/330/saison_id/2014
3,Grêmio FBPA,38,20,8,10,52:32,20,68,https://www.transfermarkt.com.br/gremio-porto-alegre/spielplan/verein/210/saison_id/2014
4,São Paulo FC,38,18,8,12,53:47,6,62,https://www.transfermarkt.com.br/fc-sao-paulo/spielplan/verein/585/saison_id/2014
5,SC Internacional,38,17,9,12,39:38,1,60,https://www.transfermarkt.com.br/sc-internacional-porto-alegre/spielplan/verein/6600/saison_id/2014
6,Sport Recife,38,15,14,9,53:38,15,59,https://www.transfermarkt.com.br/sport-club-do-recife/spielplan/verein/8718/saison_id/2014
7,Santos FC,38,16,10,12,59:41,18,58,https://www.transfermarkt.com.br/fc-santos/spielplan/verein/221/saison_id/2014
8,Cruzeiro EC,38,15,10,13,44:35,9,55,https://www.transfermarkt.com.br/ec-cruzeiro-belo-horizonte/spielplan/verein/609/saison_id/2014
9,SE Palmeiras,38,15,8,15,60:51,9,53,https://www.transfermarkt.com.br/se-palmeiras-sao-paulo/spielplan/verein/1023/saison_id/2014
10,Clube Atlético Paranaense,38,14,9,15,43:48,-5,51,https://www.transfermarkt.com.br/club-athletico-paranaense/spielplan/verein/679/saison_id/2014
11,AA Ponte Preta,38,13,12,13,41:40,1,51,https://www.transfermarkt.com.br/aa-ponte-preta/spielplan/verein/1134/saison_id/2014
12,CR Flamengo,38,15,4,19,45:53,-8,49,https://www.transfermarkt.com.br/flamengo-rio-de-janeiro/spielplan/verein/614/saison_id/2014
13,Fluminense FC,38,14,5,19,40:49,-9,47,https://www.transfermarkt.com.br/fluminense-rio-de-janeiro/spielplan/verein/2462/saison_id/2014
14,Chapecoense,38,12,11,15,34:44,-10,47,https://www.transfermarkt.com.br/chapecoense/spielplan/verein/17776/saison_id/2014
15,Coritiba FC,38,11,11,16,31:42,-11,44,https://www.transfermarkt.com.br/coritiba-fc/spielplan/verein/776/saison_id/2014
16,Figueirense FC,38,11,10,17,36:50,-14,43,https://www.transfermarkt.com.br/figueirense-fc/spielplan/verein/4064/saison_id/2014
17,Avaí FC,38,11,9,18,38:60,-22,42,https://www.transfermarkt.com.br/avai-fc-sc-/spielplan/verein/2035/saison_id/2014
18,CR Vasco da Gama,38,10,11,17,28:54,-26,41,https://www.transfermarkt.com.br/vasco-da-gama-rio-de-janeiro/spielplan/verein/978/saison_id/2014
19,Goiás EC,38,10,8,20,39:49,-10,38,https://www.transfermarkt.com.br/goias-ec/spielplan/verein/3197/saison_id/2014
20,Joinville EC,38,7,10,21,26:48,-22,31,https://www.transfermarkt.com.br/joinville-ec-sc-/spielplan/verein/3330/saison_id/2014
