position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,RC Strasbourg Alsace,38,19,10,9,63:47,16,67,https://www.transfermarkt.com.br/rc-strassburg-alsace/spielplan/verein/667/saison_id/2016
2,Amiens SC,38,19,9,10,56:38,18,66,https://www.transfermarkt.com.br/amiens-sc/spielplan/verein/1416/saison_id/2016
3,ESTAC Troyes,38,19,9,10,59:43,16,66,https://www.transfermarkt.com.br/es-troyes-ac/spielplan/verein/1095/saison_id/2016
4,RC Lens,38,18,11,9,59:40,19,65,https://www.transfermarkt.com.br/rc-lens/spielplan/verein/826/saison_id/2016
5,Stade Brestois 29,38,19,8,11,58:44,14,65,https://www.transfermarkt.com.br/stade-brest-29/spielplan/verein/3911/saison_id/2016
6,Nîmes Olympique,38,17,13,8,58:40,18,64,https://www.transfermarkt.com.br/nimes-olympique/spielplan/verein/1160/saison_id/2016
7,Stade Reims,38,14,13,11,42:39,3,55,https://www.transfermarkt.com.br/stade-reims/spielplan/verein/1421/saison_id/2016
8,Le Havre AC,38,14,12,12,39:31,8,54,https://www.transfermarkt.com.br/ac-le-havre/spielplan/verein/738/saison_id/2016
9,GFCO Ajaccio,38,13,12,13,47:51,-4,51,https://www.transfermarkt.com.br/gfc-ajaccio/spielplan/verein/3558/saison_id/2016
10,Chamois Niortais FC,38,12,13,13,45:57,-12,49,https://www.transfermarkt.com.br/chamois-niortais-fc/spielplan/verein/1161/saison_id/2016
11,AC Ajaccio,38,13,9,16,47:58,-11,48,https://www.transfermarkt.com.br/ac-ajaccio/spielplan/verein/1147/saison_id/2016
12,Clermont Foot 63,38,11,13,14,46:48,-2,46,https://www.transfermarkt.com.br/clermont-foot-63/spielplan/verein/3524/saison_id/2016
13,FC Sochaux-Montbéliard,38,11,13,14,38:43,-5,46,https://www.transfermarkt.com.br/fc-sochaux-montbeliard/spielplan/verein/750/saison_id/2016
14,Valenciennes FC,38,10,15,13,44:44,0,45,https://www.transfermarkt.com.br/fc-valenciennes/spielplan/verein/1423/saison_id/2016
15,Football Bourg-en-Bresse Péronnas 01,38,11,11,16,49:58,-9,44,https://www.transfermarkt.com.br/bourg-en-bresse-peronnas-01/spielplan/verein/2972/saison_id/2016
16,Tours FC,38,10,13,15,55:60,-5,43,https://www.transfermarkt.com.br/fc-tours/spielplan/verein/3161/saison_id/2016
17,AJ Auxerre,38,11,10,17,28:40,-12,43,https://www.transfermarkt.com.br/aj-auxerre/spielplan/verein/290/saison_id/2016
18,US Orléans,38,11,9,18,41:54,-13,38,https://www.transfermarkt.com.br/us-orleans/spielplan/verein/10868/saison_id/2016
19,Red Star FC,38,8,12,18,36:56,-20,36,https://www.transfermarkt.com.br/red-star-fc/spielplan/verein/1154/saison_id/2016
20,Stade Lavallois,38,5,15,18,33:52,-19,30,https://www.transfermarkt.com.br/stade-laval/spielplan/verein/1080/saison_id/2016
