position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,VfL Bochum,34,19,9,6,55:26,29,66,https://www.transfermarkt.com.br/vfl-bochum/spielplan/verein/80/saison_id/2005
2,Alemannia Aachen,34,20,5,9,61:36,25,65,https://www.transfermarkt.com.br/alemannia-aachen/spielplan/verein/8/saison_id/2005
3,FC Energie Cottbus,34,16,10,8,49:33,16,58,https://www.transfermarkt.com.br/fc-energie-cottbus/spielplan/verein/25/saison_id/2005
4,SC Freiburg,34,16,8,10,41:33,8,56,https://www.transfermarkt.com.br/sc-freiburg/spielplan/verein/60/saison_id/2005
5,SpVgg Greuther Fürth,34,15,9,10,51:42,9,54,https://www.transfermarkt.com.br/spvgg-greuther-furth/spielplan/verein/65/saison_id/2005
6,Karlsruher SC,34,15,8,11,55:45,10,53,https://www.transfermarkt.com.br/karlsruher-sc/spielplan/verein/48/saison_id/2005
7,FC Erzgebirge Aue,34,13,9,12,38:36,2,48,https://www.transfermarkt.com.br/fc-erzgebirge-aue/spielplan/verein/94/saison_id/2005
8,SV Wacker Burghausen,34,12,11,11,45:49,-4,47,https://www.transfermarkt.com.br/sv-wacker-burghausen/spielplan/verein/110/saison_id/2005
9,SC Paderborn 07,34,13,7,14,46:40,6,46,https://www.transfermarkt.com.br/sc-paderborn-07/spielplan/verein/127/saison_id/2005
10,FC Hansa Rostock,34,13,4,17,44:49,-5,43,https://www.transfermarkt.com.br/fc-hansa-rostock/spielplan/verein/30/saison_id/2005
11,Kickers Offenbach,34,12,7,15,42:53,-11,43,https://www.transfermarkt.com.br/kickers-offenbach/spielplan/verein/107/saison_id/2005
12,Eintracht Braunschweig TSV,34,13,4,17,37:48,-11,43,https://www.transfermarkt.com.br/eintracht-braunschweig/spielplan/verein/23/saison_id/2005
13,TSV 1860 Munique,34,11,9,14,41:44,-3,42,https://www.transfermarkt.com.br/tsv-1860-munchen/spielplan/verein/72/saison_id/2005
14,SpVgg Unterhaching,34,12,6,16,42:48,-6,42,https://www.transfermarkt.com.br/spvgg-unterhaching/spielplan/verein/66/saison_id/2005
15,SG Dynamo Dresden,34,11,8,15,39:45,-6,41,https://www.transfermarkt.com.br/sg-dynamo-dresden/spielplan/verein/129/saison_id/2005
16,1.FC Saarbrücken,34,11,5,18,37:63,-26,38,https://www.transfermarkt.com.br/1-fc-saarbrucken/spielplan/verein/1/saison_id/2005
17,LR Ahlen,34,9,8,17,36:50,-14,35,https://www.transfermarkt.com.br/rot-weiss-ahlen/spielplan/verein/50/saison_id/2005
18,Sportfreunde Siegen,34,8,7,19,35:54,-19,31,https://www.transfermarkt.com.br/sportfreunde-siegen/spielplan/verein/63/saison_id/2005
