position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Porto,30,27,3,0,73:16,57,84,https://www.transfermarkt.com.br/fc-porto/spielplan/verein/720/saison_id/2010
2,SL Benfica,30,20,3,7,61:31,30,63,https://www.transfermarkt.com.br/benfica-lissabon/spielplan/verein/294/saison_id/2010
3,Sporting CP,30,13,9,8,41:31,10,48,https://www.transfermarkt.com.br/sporting-lissabon/spielplan/verein/336/saison_id/2010
4,SC Braga,30,13,7,10,45:33,12,46,https://www.transfermarkt.com.br/sc-braga/spielplan/verein/1075/saison_id/2010
5,Vitória Sport Clube,30,12,7,11,36:37,-1,43,https://www.transfermarkt.com.br/vitoria-guimaraes-sc/spielplan/verein/2420/saison_id/2010
6,CD Nacional,30,11,9,10,28:31,-3,42,https://www.transfermarkt.com.br/cd-nacional/spielplan/verein/982/saison_id/2010
7,FC Paços de Ferreira,30,10,11,9,35:42,-7,41,https://www.transfermarkt.com.br/fc-pacos-de-ferreira/spielplan/verein/2995/saison_id/2010
8,Rio Ave Futebol Clube,30,10,8,12,35:33,2,38,https://www.transfermarkt.com.br/rio-ave-fc/spielplan/verein/2425/saison_id/2010
9,Club Sport Marítimo,30,9,8,13,33:32,1,35,https://www.transfermarkt.com.br/cs-maritimo/spielplan/verein/1301/saison_id/2010
10,UD Leiria,30,9,8,13,25:38,-13,35,https://www.transfermarkt.com.br/uniao-leiria/spielplan/verein/2639/saison_id/2010
11,Sporting Clube Olhanense,30,7,13,10,24:34,-10,34,https://www.transfermarkt.com.br/sc-olhanense/spielplan/verein/4750/saison_id/2010
12,Vitória Futebol Clube,30,8,10,12,29:42,-13,34,https://www.transfermarkt.com.br/vitoria-setubal-fc/spielplan/verein/1085/saison_id/2010
13,SC Beira-Mar,30,7,12,11,32:36,-4,33,https://www.transfermarkt.com.br/sc-beira-mar/spielplan/verein/1436/saison_id/2010
14,Académica de Coimbra,30,7,9,14,32:48,-16,30,https://www.transfermarkt.com.br/academica-coimbra/spielplan/verein/2990/saison_id/2010
15,Portimonense SAD,30,6,7,17,29:49,-20,25,https://www.transfermarkt.com.br/portimonense-sc/spielplan/verein/7378/saison_id/2010
16,Naval 1º de Maio,30,5,8,17,26:51,-25,23,https://www.transfermarkt.com.br/associacao-naval-1893/spielplan/verein/4814/saison_id/2010
