position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Borussia Dortmund,34,19,11,4,76:38,38,68,https://www.transfermarkt.com.br/borussia-dortmund/spielplan/verein/16/saison_id/1995
2,FC Bayern Munique,34,19,5,10,66:46,20,62,https://www.transfermarkt.com.br/fc-bayern-munchen/spielplan/verein/27/saison_id/1995
3,Schalke 04,34,14,14,6,45:36,9,56,https://www.transfermarkt.com.br/fc-schalke-04/spielplan/verein/33/saison_id/1995
4,Borussia Mönchengladbach,34,15,8,11,52:51,1,53,https://www.transfermarkt.com.br/borussia-monchengladbach/spielplan/verein/18/saison_id/1995
5,Hamburger SV,34,12,14,8,52:47,5,50,https://www.transfermarkt.com.br/hamburger-sv/spielplan/verein/41/saison_id/1995
6,FC Hansa Rostock,34,13,10,11,47:43,4,49,https://www.transfermarkt.com.br/fc-hansa-rostock/spielplan/verein/30/saison_id/1995
7,Karlsruher SC,34,12,12,10,53:47,6,48,https://www.transfermarkt.com.br/karlsruher-sc/spielplan/verein/48/saison_id/1995
8,TSV 1860 Munique,34,11,12,11,52:46,6,45,https://www.transfermarkt.com.br/tsv-1860-munchen/spielplan/verein/72/saison_id/1995
9,Werder Bremen,34,10,14,10,39:42,-3,44,https://www.transfermarkt.com.br/sv-werder-bremen/spielplan/verein/86/saison_id/1995
10,VfB Stuttgart,34,10,13,11,59:62,-3,43,https://www.transfermarkt.com.br/vfb-stuttgart/spielplan/verein/79/saison_id/1995
11,SC Freiburg,34,11,9,14,30:41,-11,42,https://www.transfermarkt.com.br/sc-freiburg/spielplan/verein/60/saison_id/1995
12,1.FC Colônia,34,9,13,12,33:35,-2,40,https://www.transfermarkt.com.br/1-fc-koln/spielplan/verein/3/saison_id/1995
13,Fortuna Düsseldorf 95,34,8,16,10,40:47,-7,40,https://www.transfermarkt.com.br/fortuna-dusseldorf/spielplan/verein/38/saison_id/1995
14,Bayer 04 Leverkusen,34,8,14,12,37:38,-1,38,https://www.transfermarkt.com.br/bayer-04-leverkusen/spielplan/verein/15/saison_id/1995
15,FC St. Pauli,34,9,11,14,43:51,-8,38,https://www.transfermarkt.com.br/fc-st-pauli/spielplan/verein/35/saison_id/1995
16,1.FC Kaiserslautern,34,6,18,10,31:37,-6,36,https://www.transfermarkt.com.br/1-fc-kaiserslautern/spielplan/verein/2/saison_id/1995
17,SG Eintracht Frankfurt,34,7,11,16,43:68,-25,32,https://www.transfermarkt.com.br/eintracht-frankfurt/spielplan/verein/24/saison_id/1995
18,KFC Uerdingen 05,34,5,11,18,33:56,-23,26,https://www.transfermarkt.com.br/kfc-uerdingen-05/spielplan/verein/95/saison_id/1995
