position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Moreirense Futebol Clube,34,24,7,3,77:38,39,79,https://www.transfermarkt.com.br/moreirense-fc/spielplan/verein/979/saison_id/2022
2,SC Farense,34,21,6,7,57:34,23,69,https://www.transfermarkt.com.br/sc-farense/spielplan/verein/4294/saison_id/2022
3,CF Estrela Amadora,34,16,15,3,55:35,20,63,https://www.transfermarkt.com.br/cf-estrela-amadora-sad/spielplan/verein/2431/saison_id/2022
4,Académico de Viseu FC,34,14,11,9,51:45,6,53,https://www.transfermarkt.com.br/academico-viseu-fc/spielplan/verein/7788/saison_id/2022
5,FC Porto B,34,14,9,11,48:40,8,51,https://www.transfermarkt.com.br/fc-porto-b/spielplan/verein/10331/saison_id/2022
6,CD Mafra,34,12,11,11,46:49,-3,47,https://www.transfermarkt.com.br/cd-mafra/spielplan/verein/7056/saison_id/2022
7,CD Feirense,34,11,13,10,43:37,6,46,https://www.transfermarkt.com.br/cd-feirense/spielplan/verein/3349/saison_id/2022
8,UD Vilafranquense,34,12,10,12,42:36,6,46,https://www.transfermarkt.com.br/ud-vilafranquense/spielplan/verein/7119/saison_id/2022
9,SC União Torreense,34,13,5,16,38:41,-3,44,https://www.transfermarkt.com.br/sc-uniao-torreense/spielplan/verein/2432/saison_id/2022
10,UD Oliveirense,34,11,10,13,51:50,1,43,https://www.transfermarkt.com.br/ud-oliveirense/spielplan/verein/8827/saison_id/2022
11,Clube Desportivo Tondela,34,8,16,10,35:35,0,40,https://www.transfermarkt.com.br/cd-tondela/spielplan/verein/7179/saison_id/2022
12,Leixões SC,34,10,9,15,38:49,-11,39,https://www.transfermarkt.com.br/leixoes-sc/spielplan/verein/3345/saison_id/2022
13,Futebol Clube Penafiel,34,9,12,13,36:47,-11,39,https://www.transfermarkt.com.br/fc-penafiel/spielplan/verein/3327/saison_id/2022
14,CD Nacional,34,10,9,15,35:46,-11,39,https://www.transfermarkt.com.br/cd-nacional/spielplan/verein/982/saison_id/2022
15,SL Benfica B,34,10,8,16,52:58,-6,38,https://www.transfermarkt.com.br/benfica-lissabon-b/spielplan/verein/10330/saison_id/2022
16,B SAD,34,9,8,17,41:59,-18,35,https://www.transfermarkt.com.br/belenenses-sad/spielplan/verein/2457/saison_id/2022
17,Clube Desportivo Trofense,34,8,8,18,31:51,-20,32,https://www.transfermarkt.com.br/cd-trofense/spielplan/verein/3348/saison_id/2022
18,SC Covilhã,34,7,7,20,31:57,-26,28,https://www.transfermarkt.com.br/sc-covilha/spielplan/verein/10140/saison_id/2022
