position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Leicester City FC,38,23,12,3,68:36,32,81,https://www.transfermarkt.com.br/leicester-city/spielplan/verein/1003/saison_id/2015
2,FC Arsenal,38,20,11,7,65:36,29,71,https://www.transfermarkt.com.br/fc-arsenal/spielplan/verein/11/saison_id/2015
3,Tottenham Hotspur,38,19,13,6,69:35,34,70,https://www.transfermarkt.com.br/tottenham-hotspur/spielplan/verein/148/saison_id/2015
4,Manchester City FC,38,19,9,10,71:41,30,66,https://www.transfermarkt.com.br/manchester-city/spielplan/verein/281/saison_id/2015
5,Manchester United FC,38,19,9,10,49:35,14,66,https://www.transfermarkt.com.br/manchester-united/spielplan/verein/985/saison_id/2015
6,FC Southampton,38,18,9,11,59:41,18,63,https://www.transfermarkt.com.br/fc-southampton/spielplan/verein/180/saison_id/2015
7,West Ham United,38,16,14,8,65:51,14,62,https://www.transfermarkt.com.br/west-ham-united/spielplan/verein/379/saison_id/2015
8,FC Liverpool,38,16,12,10,63:50,13,60,https://www.transfermarkt.com.br/fc-liverpool/spielplan/verein/31/saison_id/2015
9,Stoke City,38,14,9,15,41:55,-14,51,https://www.transfermarkt.com.br/stoke-city/spielplan/verein/512/saison_id/2015
10,Chelsea FC,38,12,14,12,59:53,6,50,https://www.transfermarkt.com.br/fc-chelsea/spielplan/verein/631/saison_id/2015
11,FC Everton,38,11,14,13,59:55,4,47,https://www.transfermarkt.com.br/fc-everton/spielplan/verein/29/saison_id/2015
12,Swansea City AFC,38,12,11,15,42:52,-10,47,https://www.transfermarkt.com.br/swansea-city/spielplan/verein/2288/saison_id/2015
13,FC Watford,38,12,9,17,40:50,-10,45,https://www.transfermarkt.com.br/fc-watford/spielplan/verein/1010/saison_id/2015
14,West Bromwich Albion,38,10,13,15,34:48,-14,43,https://www.transfermarkt.com.br/west-bromwich-albion/spielplan/verein/984/saison_id/2015
15,Crystal Palace FC,38,11,9,18,39:51,-12,42,https://www.transfermarkt.com.br/crystal-palace/spielplan/verein/873/saison_id/2015
16,AFC Bournemouth,38,11,9,18,45:67,-22,42,https://www.transfermarkt.com.br/afc-bournemouth/spielplan/verein/989/saison_id/2015
17,AFC Sunderland,38,9,12,17,48:62,-14,39,https://www.transfermarkt.com.br/afc-sunderland/spielplan/verein/289/saison_id/2015
18,Newcastle United,38,9,10,19,44:65,-21,37,https://www.transfermarkt.com.br/newcastle-united/spielplan/verein/762/saison_id/2015
19,Norwich City,38,9,7,22,39:67,-28,34,https://www.transfermarkt.com.br/norwich-city/spielplan/verein/1123/saison_id/2015
20,Aston Villa FC,38,3,8,27,27:76,-49,17,https://www.transfermarkt.com.br/aston-villa/spielplan/verein/405/saison_id/2015
