position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Club Brugge,34,24,4,6,73:26,47,76,https://www.transfermarkt.com.br/fc-brugge/spielplan/verein/2282/saison_id/2020
2,Royal Antuérpia FC,34,18,6,10,57:48,9,60,https://www.transfermarkt.com.br/royal-antwerpen-fc/spielplan/verein/1096/saison_id/2020
3,RSC Anderlecht,34,15,13,6,51:34,17,58,https://www.transfermarkt.com.br/rsc-anderlecht/spielplan/verein/58/saison_id/2020
4,KRC Genk,34,16,8,10,67:48,19,56,https://www.transfermarkt.com.br/krc-genk/spielplan/verein/1184/saison_id/2020
5,KV Oostende (-2024),34,15,8,11,49:41,8,53,https://www.transfermarkt.com.br/kv-oostende/spielplan/verein/2861/saison_id/2020
6,Standard de Liège,34,13,11,10,52:41,11,50,https://www.transfermarkt.com.br/standard-luttich/spielplan/verein/3057/saison_id/2020
7,KAA Gent,34,14,7,13,55:42,13,49,https://www.transfermarkt.com.br/kaa-gent/spielplan/verein/157/saison_id/2020
8,KV Mechelen,34,13,9,12,54:54,0,48,https://www.transfermarkt.com.br/kv-mechelen/spielplan/verein/354/saison_id/2020
9,Beerschot VA,34,14,5,15,58:64,-6,47,https://www.transfermarkt.com.br/beerschot-v-a-/spielplan/verein/41274/saison_id/2020
10,Zulte Waregem,34,14,4,16,53:69,-16,46,https://www.transfermarkt.com.br/sv-zulte-waregem/spielplan/verein/3508/saison_id/2020
11,Oud-Heverlee Leuven,34,12,9,13,54:59,-5,45,https://www.transfermarkt.com.br/oud-heverlee-leuven/spielplan/verein/2727/saison_id/2020
12,KAS Eupen,34,10,13,11,44:55,-11,43,https://www.transfermarkt.com.br/kas-eupen/spielplan/verein/1245/saison_id/2020
13,R Charleroi SC,34,11,9,14,46:49,-3,42,https://www.transfermarkt.com.br/rsc-charleroi/spielplan/verein/172/saison_id/2020
14,KV Kortrijk,34,11,6,17,44:57,-13,39,https://www.transfermarkt.com.br/kv-kortrijk/spielplan/verein/601/saison_id/2020
15,VV St.Truiden,34,10,8,16,41:52,-11,38,https://www.transfermarkt.com.br/vv-st-truiden/spielplan/verein/475/saison_id/2020
16,Cercle Brügge,34,11,3,20,40:51,-11,36,https://www.transfermarkt.com.br/cercle-brugge/spielplan/verein/520/saison_id/2020
17,KVRS Waasland - SK Beveren,34,8,7,19,44:70,-26,31,https://www.transfermarkt.com.br/waasland-beveren/spielplan/verein/28643/saison_id/2020
18,Royal Excel Mouscron (-2022),34,7,10,17,32:54,-22,31,https://www.transfermarkt.com.br/royal-excel-mouscron/spielplan/verein/29228/saison_id/2020
