position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Valenciennes FC,38,21,11,6,51:28,23,74,https://www.transfermarkt.com.br/fc-valenciennes/spielplan/verein/1423/saison_id/2005
2,CS Sedan-Ardennes,38,19,14,5,50:32,18,71,https://www.transfermarkt.com.br/cs-sedan-ardennes/spielplan/verein/1081/saison_id/2005
3,FC Lorient,38,18,12,8,49:26,23,66,https://www.transfermarkt.com.br/fc-lorient/spielplan/verein/1158/saison_id/2005
4,SM Caen,38,18,12,8,56:35,21,66,https://www.transfermarkt.com.br/sm-caen/spielplan/verein/1162/saison_id/2005
5,Dijon FCO,38,16,12,10,47:32,15,60,https://www.transfermarkt.com.br/dijon-fco/spielplan/verein/2969/saison_id/2005
6,SC Bastia,38,16,10,12,47:40,7,58,https://www.transfermarkt.com.br/sc-bastia/spielplan/verein/595/saison_id/2005
7,Le Havre AC,38,13,16,9,48:41,7,55,https://www.transfermarkt.com.br/ac-le-havre/spielplan/verein/738/saison_id/2005
8,US Créteil-Lusitanos,38,13,15,10,46:33,13,54,https://www.transfermarkt.com.br/us-creteil-lusitanos/spielplan/verein/2067/saison_id/2005
9,EA Guingamp,38,12,14,12,36:32,4,50,https://www.transfermarkt.com.br/ea-guingamp/spielplan/verein/855/saison_id/2005
10,Grenoble Foot 38,38,12,12,14,42:45,-3,48,https://www.transfermarkt.com.br/grenoble-foot-38/spielplan/verein/1290/saison_id/2005
11,FC Gueugnon,38,11,15,12,29:37,-8,48,https://www.transfermarkt.com.br/fc-gueugnon/spielplan/verein/1397/saison_id/2005
12,Montpellier HSC,38,12,11,15,34:43,-9,47,https://www.transfermarkt.com.br/montpellier-hsc/spielplan/verein/969/saison_id/2005
13,FC Istres Ouest Provence,38,12,11,15,33:45,-12,47,https://www.transfermarkt.com.br/istres-football-club/spielplan/verein/2580/saison_id/2005
14,Stade Reims,38,10,15,13,32:31,1,45,https://www.transfermarkt.com.br/stade-reims/spielplan/verein/1421/saison_id/2005
15,LB Châteauroux,38,10,14,14,48:48,0,44,https://www.transfermarkt.com.br/lb-chateauroux/spielplan/verein/1175/saison_id/2005
16,Amiens SC,38,9,16,13,32:44,-12,43,https://www.transfermarkt.com.br/amiens-sc/spielplan/verein/1416/saison_id/2005
17,Stade Brestois 29,38,9,15,14,34:48,-14,42,https://www.transfermarkt.com.br/stade-brest-29/spielplan/verein/3911/saison_id/2005
18,Clermont Foot Auvergne,38,10,8,20,35:59,-24,38,https://www.transfermarkt.com.br/clermont-foot-63/spielplan/verein/3524/saison_id/2005
19,Stade Lavallois,38,9,8,21,38:59,-21,35,https://www.transfermarkt.com.br/stade-laval/spielplan/verein/1080/saison_id/2005
20,FC Sète 34,38,4,11,23,31:60,-29,23,https://www.transfermarkt.com.br/fc-sete-34/spielplan/verein/3520/saison_id/2005
