position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Barcelona,38,28,4,6,102:39,63,88,https://www.transfermarkt.com.br/fc-barcelona/spielplan/verein/131/saison_id/2024
2,Real Madrid CF,38,26,6,6,78:38,40,84,https://www.transfermarkt.com.br/real-madrid/spielplan/verein/418/saison_id/2024
3,Atlético de Madrid,38,22,10,6,68:30,38,76,https://www.transfermarkt.com.br/atletico-madrid/spielplan/verein/13/saison_id/2024
4,Athletic Bilbao,38,19,13,6,54:29,25,70,https://www.transfermarkt.com.br/athletic-bilbao/spielplan/verein/621/saison_id/2024
5,FC Villarreal,38,20,10,8,71:51,20,70,https://www.transfermarkt.com.br/fc-villarreal/spielplan/verein/1050/saison_id/2024
6,Real Betis Balompié,38,16,12,10,57:50,7,60,https://www.transfermarkt.com.br/real-betis-sevilla/spielplan/verein/150/saison_id/2024
7,Celta de Vigo,38,16,7,15,59:57,2,55,https://www.transfermarkt.com.br/celta-vigo/spielplan/verein/940/saison_id/2024
8,Rayo Vallecano,38,13,13,12,41:45,-4,52,https://www.transfermarkt.com.br/rayo-vallecano/spielplan/verein/367/saison_id/2024
9,CA Osasuna,38,12,16,10,48:52,-4,52,https://www.transfermarkt.com.br/ca-osasuna/spielplan/verein/331/saison_id/2024
10,RCD Mallorca,38,13,9,16,35:44,-9,48,https://www.transfermarkt.com.br/rcd-mallorca/spielplan/verein/237/saison_id/2024
11,Real Sociedad,38,13,7,18,35:46,-11,46,https://www.transfermarkt.com.br/real-sociedad-san-sebastian/spielplan/verein/681/saison_id/2024
12,Valencia CF,38,11,13,14,44:54,-10,46,https://www.transfermarkt.com.br/fc-valencia/spielplan/verein/1049/saison_id/2024
13,Getafe CF,38,11,9,18,34:39,-5,42,https://www.transfermarkt.com.br/fc-getafe/spielplan/verein/3709/saison_id/2024
14,RCD Espanyol,38,11,9,18,40:51,-11,42,https://www.transfermarkt.com.br/espanyol-barcelona/spielplan/verein/714/saison_id/2024
15,Deportivo Alavés,38,10,12,16,38:48,-10,42,https://www.transfermarkt.com.br/deportivo-alaves/spielplan/verein/1108/saison_id/2024
16,Girona FC,38,11,8,19,44:60,-16,41,https://www.transfermarkt.com.br/fc-girona/spielplan/verein/12321/saison_id/2024
17,Sevilla FC,38,10,11,17,42:55,-13,41,https://www.transfermarkt.com.br/fc-sevilla/spielplan/verein/368/saison_id/2024
18,CD Leganés,38,9,13,16,39:56,-17,40,https://www.transfermarkt.com.br/cd-leganes/spielplan/verein/1244/saison_id/2024
19,UD Las Palmas,38,8,8,22,40:61,-21,32,https://www.transfermarkt.com.br/ud-las-palmas/spielplan/verein/472/saison_id/2024
20,Real Valladolid CF,38,4,4,30,26:90,-64,16,https://www.transfermarkt.com.br/real-valladolid/spielplan/verein/366/saison_id/2024
