position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Barcelona,38,28,4,6,70:20,50,88,https://www.transfermarkt.com.br/fc-barcelona/spielplan/verein/131/saison_id/2022
2,Real Madrid CF,38,24,6,8,75:36,39,78,https://www.transfermarkt.com.br/real-madrid/spielplan/verein/418/saison_id/2022
3,Atlético de Madrid,38,23,8,7,70:33,37,77,https://www.transfermarkt.com.br/atletico-madrid/spielplan/verein/13/saison_id/2022
4,Real Sociedad,38,21,8,9,51:35,16,71,https://www.transfermarkt.com.br/real-sociedad-san-sebastian/spielplan/verein/681/saison_id/2022
5,FC Villarreal,38,19,7,12,59:40,19,64,https://www.transfermarkt.com.br/fc-villarreal/spielplan/verein/1050/saison_id/2022
6,Real Betis Balompié,38,17,9,12,46:41,5,60,https://www.transfermarkt.com.br/real-betis-sevilla/spielplan/verein/150/saison_id/2022
7,CA Osasuna,38,15,8,15,37:42,-5,53,https://www.transfermarkt.com.br/ca-osasuna/spielplan/verein/331/saison_id/2022
8,Athletic Bilbao,38,14,9,15,47:43,4,51,https://www.transfermarkt.com.br/athletic-bilbao/spielplan/verein/621/saison_id/2022
9,RCD Mallorca,38,14,8,16,37:43,-6,50,https://www.transfermarkt.com.br/rcd-mallorca/spielplan/verein/237/saison_id/2022
10,Girona FC,38,13,10,15,58:55,3,49,https://www.transfermarkt.com.br/fc-girona/spielplan/verein/12321/saison_id/2022
11,Sevilla FC,38,13,10,15,47:54,-7,49,https://www.transfermarkt.com.br/fc-sevilla/spielplan/verein/368/saison_id/2022
12,Rayo Vallecano,38,13,10,15,45:53,-8,49,https://www.transfermarkt.com.br/rayo-vallecano/spielplan/verein/367/saison_id/2022
13,Celta de Vigo,38,11,10,17,43:53,-10,43,https://www.transfermarkt.com.br/celta-vigo/spielplan/verein/940/saison_id/2022
14,Valencia CF,38,11,9,18,42:45,-3,42,https://www.transfermarkt.com.br/fc-valencia/spielplan/verein/1049/saison_id/2022
15,Getafe CF,38,10,12,16,34:45,-11,42,https://www.transfermarkt.com.br/fc-getafe/spielplan/verein/3709/saison_id/2022
16,Cádiz CF,38,10,12,16,30:53,-23,42,https://www.transfermarkt.com.br/fc-cadiz/spielplan/verein/2687/saison_id/2022
17,UD Almería,38,11,8,19,49:65,-16,41,https://www.transfermarkt.com.br/ud-almeria/spielplan/verein/3302/saison_id/2022
18,Real Valladolid CF,38,11,7,20,33:63,-30,40,https://www.transfermarkt.com.br/real-valladolid/spielplan/verein/366/saison_id/2022
19,RCD Espanyol,38,8,13,17,52:69,-17,37,https://www.transfermarkt.com.br/espanyol-barcelona/spielplan/verein/714/saison_id/2022
20,Elche CF,38,5,10,23,30:67,-37,25,https://www.transfermarkt.com.br/fc-elche/spielplan/verein/1531/saison_id/2022
