position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,AS Nancy-Lorraine,42,20,16,6,64:37,27,76,https://www.transfermarkt.com.br/as-nancy-lorraine/spielplan/verein/1159/saison_id/1997
2,FC Lorient,42,21,12,9,68:38,30,75,https://www.transfermarkt.com.br/fc-lorient/spielplan/verein/1158/saison_id/1997
3,FC Sochaux-Montbéliard,42,18,12,12,56:37,19,66,https://www.transfermarkt.com.br/fc-sochaux-montbeliard/spielplan/verein/750/saison_id/1997
4,LOSC Lille,42,17,14,11,62:44,18,65,https://www.transfermarkt.com.br/losc-lille/spielplan/verein/1082/saison_id/1997
5,Association Troyes Aube Champagne,42,16,15,11,48:38,10,63,https://www.transfermarkt.com.br/es-troyes-ac/spielplan/verein/1095/saison_id/1997
6,Le Mans Union Club 72,42,16,14,12,54:46,8,62,https://www.transfermarkt.com.br/le-mans-fc/spielplan/verein/1164/saison_id/1997
7,Association sportive d'origine arménienne de Valence,42,12,22,8,51:45,6,58,https://www.transfermarkt.com.br/olympique-de-valence/spielplan/verein/1424/saison_id/1997
8,AS Red Star 93,42,15,12,15,51:61,-10,57,https://www.transfermarkt.com.br/red-star-fc/spielplan/verein/1154/saison_id/1997
9,SM Caen,42,15,11,16,61:55,6,56,https://www.transfermarkt.com.br/sm-caen/spielplan/verein/1162/saison_id/1997
10,Chamois Niortais FC,42,12,19,11,42:38,4,55,https://www.transfermarkt.com.br/chamois-niortais-fc/spielplan/verein/1161/saison_id/1997
11,FC Gueugnon,42,16,7,19,47:54,-7,55,https://www.transfermarkt.com.br/fc-gueugnon/spielplan/verein/1397/saison_id/1997
12,Amiens SC,42,14,13,15,40:49,-9,55,https://www.transfermarkt.com.br/amiens-sc/spielplan/verein/1416/saison_id/1997
13,Stade Lavallois,42,14,12,16,50:48,2,54,https://www.transfermarkt.com.br/stade-laval/spielplan/verein/1080/saison_id/1997
14,OGC Nice,42,11,19,12,40:40,0,52,https://www.transfermarkt.com.br/ogc-nizza/spielplan/verein/417/saison_id/1997
15,Nîmes Olympique,42,13,13,16,41:51,-10,52,https://www.transfermarkt.com.br/nimes-olympique/spielplan/verein/1160/saison_id/1997
16,AS Beauvais Oise,42,11,18,13,40:47,-7,51,https://www.transfermarkt.com.br/as-beauvais-oise/spielplan/verein/3135/saison_id/1997
17,AS Saint-Étienne,42,12,15,15,47:60,-13,51,https://www.transfermarkt.com.br/as-saint-etienne/spielplan/verein/618/saison_id/1997
18,Wasquehal Football,42,14,9,19,49:63,-14,51,https://www.transfermarkt.com.br/es-wasquehal/spielplan/verein/2257/saison_id/1997
19,CS Louhans-Cuiseaux 71,42,13,10,19,41:51,-10,49,https://www.transfermarkt.com.br/louhans-cuiseaux-fc/spielplan/verein/619/saison_id/1997
20,Sporting Club de Toulon 83,42,12,10,20,43:62,-19,46,https://www.transfermarkt.com.br/sporting-club-de-toulon/spielplan/verein/494/saison_id/1997
21,FC Martigues,42,10,15,17,37:63,-26,45,https://www.transfermarkt.com.br/fc-martigues/spielplan/verein/1165/saison_id/1997
22,FC Mulhouse Sud-Alsace,42,9,14,19,51:56,-5,41,https://www.transfermarkt.com.br/fc-mulhouse/spielplan/verein/1774/saison_id/1997
