position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,RSC Anderlecht,30,18,7,5,67:30,37,61,https://www.transfermarkt.com.br/rsc-anderlecht/spielplan/verein/58/saison_id/2016
2,Club Brugge,30,18,5,7,56:24,32,59,https://www.transfermarkt.com.br/fc-brugge/spielplan/verein/2282/saison_id/2016
3,Zulte Waregem,30,15,9,6,49:38,11,54,https://www.transfermarkt.com.br/sv-zulte-waregem/spielplan/verein/3508/saison_id/2016
4,KAA Gent,30,14,8,8,45:29,16,50,https://www.transfermarkt.com.br/kaa-gent/spielplan/verein/157/saison_id/2016
5,KV Oostende (-2024),30,14,8,8,52:37,15,50,https://www.transfermarkt.com.br/kv-oostende/spielplan/verein/2861/saison_id/2016
6,R Charleroi SC,30,13,11,6,33:26,7,50,https://www.transfermarkt.com.br/rsc-charleroi/spielplan/verein/172/saison_id/2016
7,KV Mechelen,30,14,6,10,41:36,5,48,https://www.transfermarkt.com.br/kv-mechelen/spielplan/verein/354/saison_id/2016
8,KRC Genk,30,14,6,10,40:35,5,48,https://www.transfermarkt.com.br/krc-genk/spielplan/verein/1184/saison_id/2016
9,Standard de Liège,30,9,13,8,44:37,7,40,https://www.transfermarkt.com.br/standard-luttich/spielplan/verein/3057/saison_id/2016
10,KV Kortrijk,30,8,7,15,38:55,-17,31,https://www.transfermarkt.com.br/kv-kortrijk/spielplan/verein/601/saison_id/2016
11,KSC Lokeren (-2020),30,7,10,13,24:34,-10,31,https://www.transfermarkt.com.br/ksc-lokeren/spielplan/verein/498/saison_id/2016
12,VV St.Truiden,30,8,6,16,35:48,-13,30,https://www.transfermarkt.com.br/vv-st-truiden/spielplan/verein/475/saison_id/2016
13,KAS Eupen,30,8,6,16,40:64,-24,30,https://www.transfermarkt.com.br/kas-eupen/spielplan/verein/1245/saison_id/2016
14,KVRS Waasland - SK Beveren,30,7,9,14,28:43,-15,30,https://www.transfermarkt.com.br/waasland-beveren/spielplan/verein/28643/saison_id/2016
15,Royal Excel Mouscron (-2022),30,7,3,20,29:53,-24,24,https://www.transfermarkt.com.br/royal-excel-mouscron/spielplan/verein/29228/saison_id/2016
16,KVC Westerlo,30,5,8,17,33:65,-32,23,https://www.transfermarkt.com.br/kvc-westerlo/spielplan/verein/968/saison_id/2016
