position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,RWD Molenbeek,22,14,4,4,41:21,20,46,https://www.transfermarkt.com.br/rwd-molenbeek/spielplan/verein/54189/saison_id/2022
2,SK Beveren,22,12,7,3,52:25,27,43,https://www.transfermarkt.com.br/waasland-beveren/spielplan/verein/28643/saison_id/2022
3,Beerschot VA,22,12,2,8,33:28,5,38,https://www.transfermarkt.com.br/beerschot-v-a-/spielplan/verein/41274/saison_id/2022
4,Club NXT,22,10,6,6,38:30,8,36,https://www.transfermarkt.com.br/club-nxt/spielplan/verein/43560/saison_id/2022
5,KSK Lierse Kempenzonen,22,11,3,8,42:42,0,36,https://www.transfermarkt.com.br/ksk-lierse-kempenzonen/spielplan/verein/28107/saison_id/2022
6,RSCA Futures,22,9,7,6,42:35,7,34,https://www.transfermarkt.com.br/rsc-anderlecht-u21/spielplan/verein/30857/saison_id/2022
7,Lommel SK,22,10,2,10,33:36,-3,32,https://www.transfermarkt.com.br/lommel-sk/spielplan/verein/5026/saison_id/2022
8,KMSK Deinze (-2024),22,9,3,10,29:33,-4,30,https://www.transfermarkt.com.br/kmsk-deinze/spielplan/verein/2321/saison_id/2022
9,Jong Genk,22,5,5,12,28:40,-12,20,https://www.transfermarkt.com.br/krc-genk-u21/spielplan/verein/46736/saison_id/2022
10,FCV Dender EH,22,5,4,13,27:40,-13,19,https://www.transfermarkt.com.br/fcv-dender-eh/spielplan/verein/9010/saison_id/2022
11,Standard Lieja 16 FC,22,4,7,11,25:43,-18,19,https://www.transfermarkt.com.br/standard-de-liege-u21/spielplan/verein/24394/saison_id/2022
12,Royal Excelsior Virton,22,2,8,12,21:38,-17,14,https://www.transfermarkt.com.br/royal-excelsior-virton/spielplan/verein/1199/saison_id/2022
