position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Leicester City FC,46,31,4,11,89:41,48,97,https://www.transfermarkt.com.br/leicester-city/spielplan/verein/1003/saison_id/2023
2,Ipswich Town FC,46,28,12,6,92:57,35,96,https://www.transfermarkt.com.br/ipswich-town/spielplan/verein/677/saison_id/2023
3,Leeds United FC,46,27,9,10,81:43,38,90,https://www.transfermarkt.com.br/leeds-united/spielplan/verein/399/saison_id/2023
4,FC Southampton,46,26,9,11,87:63,24,87,https://www.transfermarkt.com.br/fc-southampton/spielplan/verein/180/saison_id/2023
5,West Bromwich Albion,46,21,12,13,70:47,23,75,https://www.transfermarkt.com.br/west-bromwich-albion/spielplan/verein/984/saison_id/2023
6,Norwich City,46,21,10,15,79:64,15,73,https://www.transfermarkt.com.br/norwich-city/spielplan/verein/1123/saison_id/2023
7,Hull City,46,19,13,14,68:60,8,70,https://www.transfermarkt.com.br/hull-city/spielplan/verein/3008/saison_id/2023
8,FC Middlesbrough,46,20,9,17,71:62,9,69,https://www.transfermarkt.com.br/fc-middlesbrough/spielplan/verein/641/saison_id/2023
9,Coventry City,46,17,13,16,70:59,11,64,https://www.transfermarkt.com.br/coventry-city/spielplan/verein/990/saison_id/2023
10,Preston North End,46,18,9,19,56:67,-11,63,https://www.transfermarkt.com.br/preston-north-end/spielplan/verein/466/saison_id/2023
11,Bristol City,46,17,11,18,53:51,2,62,https://www.transfermarkt.com.br/bristol-city/spielplan/verein/698/saison_id/2023
12,Cardiff City,46,19,5,22,53:70,-17,62,https://www.transfermarkt.com.br/cardiff-city/spielplan/verein/603/saison_id/2023
13,Millwall FC,46,16,11,19,45:55,-10,59,https://www.transfermarkt.com.br/fc-millwall/spielplan/verein/1028/saison_id/2023
14,Swansea City AFC,46,15,12,19,59:65,-6,57,https://www.transfermarkt.com.br/swansea-city/spielplan/verein/2288/saison_id/2023
15,FC Watford,46,13,17,16,61:61,0,56,https://www.transfermarkt.com.br/fc-watford/spielplan/verein/1010/saison_id/2023
16,AFC Sunderland,46,16,8,22,52:54,-2,56,https://www.transfermarkt.com.br/afc-sunderland/spielplan/verein/289/saison_id/2023
17,Stoke City,46,15,11,20,49:60,-11,56,https://www.transfermarkt.com.br/stoke-city/spielplan/verein/512/saison_id/2023
18,Queens Park Rangers,46,15,11,20,47:58,-11,56,https://www.transfermarkt.com.br/queens-park-rangers/spielplan/verein/1039/saison_id/2023
19,Blackburn Rovers,46,14,11,21,60:74,-14,53,https://www.transfermarkt.com.br/blackburn-rovers/spielplan/verein/164/saison_id/2023
20,Sheffield Wednesday,46,15,8,23,44:68,-24,53,https://www.transfermarkt.com.br/sheffield-wednesday/spielplan/verein/1035/saison_id/2023
21,Plymouth Argyle,46,13,12,21,59:70,-11,51,https://www.transfermarkt.com.br/plymouth-argyle/spielplan/verein/2262/saison_id/2023
22,Birmingham City,46,13,11,22,50:65,-15,50,https://www.transfermarkt.com.br/birmingham-city/spielplan/verein/337/saison_id/2023
23,Huddersfield Town,46,9,18,19,48:77,-29,45,https://www.transfermarkt.com.br/huddersfield-town/spielplan/verein/1110/saison_id/2023
24,Rotherham United,46,5,12,29,37:89,-52,27,https://www.transfermarkt.com.br/rotherham-united/spielplan/verein/1194/saison_id/2023
