position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Clube Desportivo Tondela,46,21,18,7,67:51,16,81,https://www.transfermarkt.com.br/cd-tondela/spielplan/verein/7179/saison_id/2014
2,CF União da Madeira (-2021),46,22,14,10,69:39,30,80,https://www.transfermarkt.com.br/cf-uniao-madeira/spielplan/verein/976/saison_id/2014
3,GD Chaves,46,20,20,6,68:45,23,80,https://www.transfermarkt.com.br/gd-chaves/spielplan/verein/3325/saison_id/2014
4,SC Covilhã,46,23,11,12,78:46,32,80,https://www.transfermarkt.com.br/sc-covilha/spielplan/verein/10140/saison_id/2014
5,Sporting CP B,46,22,12,12,66:57,9,78,https://www.transfermarkt.com.br/sporting-lissabon-b/spielplan/verein/10949/saison_id/2014
6,SL Benfica B,46,22,11,13,81:60,21,77,https://www.transfermarkt.com.br/benfica-lissabon-b/spielplan/verein/10330/saison_id/2014
7,CD Feirense,46,21,12,13,61:51,10,75,https://www.transfermarkt.com.br/cd-feirense/spielplan/verein/3349/saison_id/2014
8,SC Freamunde,46,18,17,11,48:32,16,71,https://www.transfermarkt.com.br/sc-freamunde/spielplan/verein/2421/saison_id/2014
9,Vitória Guimarães SC B,46,19,8,19,71:57,14,65,https://www.transfermarkt.com.br/vitoria-guimaraes-sc-b/spielplan/verein/15136/saison_id/2014
10,SC Beira-Mar,46,16,15,15,52:48,4,63,https://www.transfermarkt.com.br/sc-beira-mar/spielplan/verein/1436/saison_id/2014
11,Académico de Viseu FC,46,17,11,18,55:56,-1,62,https://www.transfermarkt.com.br/academico-viseu-fc/spielplan/verein/7788/saison_id/2014
12,SC Farense,46,16,14,16,51:54,-3,62,https://www.transfermarkt.com.br/sc-farense/spielplan/verein/4294/saison_id/2014
13,FC Porto B,46,17,10,19,66:64,2,61,https://www.transfermarkt.com.br/fc-porto-b/spielplan/verein/10331/saison_id/2014
14,Portimonense SAD,46,15,15,16,56:62,-6,60,https://www.transfermarkt.com.br/portimonense-sc/spielplan/verein/7378/saison_id/2014
15,Clube Oriental Lisboa,46,15,13,18,47:59,-12,58,https://www.transfermarkt.com.br/clube-oriental-lissabon/spielplan/verein/4864/saison_id/2014
16,Sporting Clube Olhanense,46,13,16,17,51:56,-5,55,https://www.transfermarkt.com.br/sc-olhanense/spielplan/verein/4750/saison_id/2014
17,UD Oliveirense,46,14,13,19,50:67,-17,55,https://www.transfermarkt.com.br/ud-oliveirense/spielplan/verein/8827/saison_id/2014
18,Clube Desportivo das Aves (- 2020),46,12,17,17,52:58,-6,53,https://www.transfermarkt.com.br/desportivo-aves/spielplan/verein/3336/saison_id/2014
19,Clube Desportivo Santa Clara,46,10,21,15,33:42,-9,51,https://www.transfermarkt.com.br/cd-santa-clara/spielplan/verein/2423/saison_id/2014
20,Leixões SC,46,13,11,22,53:67,-14,50,https://www.transfermarkt.com.br/leixoes-sc/spielplan/verein/3345/saison_id/2014
21,SC Braga B,46,12,15,19,48:62,-14,49,https://www.transfermarkt.com.br/sc-braga-b/spielplan/verein/10789/saison_id/2014
22,Atlético Clube de Portugal,46,11,14,21,56:70,-14,47,https://www.transfermarkt.com.br/atletico-cp/spielplan/verein/5227/saison_id/2014
23,CS Marítimo B,46,10,11,25,37:67,-30,41,https://www.transfermarkt.com.br/cs-maritimo-b/spielplan/verein/10787/saison_id/2014
24,Clube Desportivo Trofense,46,9,9,28,35:81,-46,36,https://www.transfermarkt.com.br/cd-trofense/spielplan/verein/3348/saison_id/2014
