round,date,time,home_team,away_team,formation,coach,audience,result,match_link
1,qui 28/07/1994,19:00,O Charleville,Toulouse,?,Moussa Bezaz,2603,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2999901
2,ter 02/08/1994,19:00,Mulhouse S-A,O Charleville,?,Moussa Bezaz,2601,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2999918
3,sex 05/08/1994,19:00,O Charleville,Nîmes Olympique,?,Moussa Bezaz,2107,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2999923
4,sex 12/08/1994,19:00,FC Gueugnon,O Charleville,?,Moussa Bezaz,1961,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2999936
5,sex 19/08/1994,19:00,O Charleville,ASOA Valence,?,Moussa Bezaz,2207,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2999957
6,sex 26/08/1994,19:00,Marselha,O Charleville,?,Moussa Bezaz,19000,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2999997
7,ter 30/08/1994,19:00,O Charleville,LB Châteauroux,?,Moussa Bezaz,2290,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3000082
8,sex 02/09/1994,19:00,Chamois Niort,O Charleville,?,Moussa Bezaz,2035,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3000017
9,sex 09/09/1994,19:00,O Charleville,AS Beauvais,?,Moussa Bezaz,3247,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3000084
10,sex 16/09/1994,19:00,Amiens SC,O Charleville,?,Moussa Bezaz,3258,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3000339
11,ter 20/09/1994,19:00,O Charleville,Olympique Alès,?,Moussa Bezaz,2726,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3000346
12,sex 23/09/1994,19:00,AS Red Star 93,O Charleville,?,Moussa Bezaz,1325,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3000358
13,sex 30/09/1994,20:00,O Charleville,AS Nancy,?,Moussa Bezaz,3094,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3000365
14,seg 10/10/1994,20:00,CS Sedan,O Charleville,?,Moussa Bezaz,6573,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3000377
15,sex 14/10/1994,20:00,O Charleville,Angers,?,Moussa Bezaz,3565,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3000387
16,sex 21/10/1994,21:00,Perpignan,O Charleville,?,Moussa Bezaz,1410,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3000407
17,sex 28/10/1994,21:00,O Charleville,Le Mans UC 72,?,Moussa Bezaz,2256,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3000420
18,sex 04/11/1994,21:00,Stade Lavallois,O Charleville,?,Moussa Bezaz,1458,3:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3000440
19,sex 11/11/1994,21:00,O Charleville,Stade Briochin,?,Moussa Bezaz,2545,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3000456
20,sex 18/11/1994,21:00,Guingamp,O Charleville,?,Moussa Bezaz,4428,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3032180
21,sex 25/11/1994,21:00,O Charleville,USL Dunkerque,?,Moussa Bezaz,2486,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3032193
22,sex 02/12/1994,21:00,O Charleville,Mulhouse S-A,?,Moussa Bezaz,2362,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3032217
23,sex 09/12/1994,21:00,Nîmes Olympique,O Charleville,?,Moussa Bezaz,1418,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3032285
24,sex 06/01/1995,21:00,O Charleville,FC Gueugnon,?,Moussa Bezaz,1427,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3032397
25,sex 20/01/1995,21:00,ASOA Valence,O Charleville,?,Moussa Bezaz,2102,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3032459
26,ter 14/02/1995,21:00,O Charleville,Marselha,?,Moussa Bezaz,5397,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3127519
27,ter 07/02/1995,21:00,LB Châteauroux,O Charleville,?,Moussa Bezaz,2628,4:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3127526
28,sex 10/02/1995,21:00,O Charleville,Chamois Niort,?,Moussa Bezaz,1976,4:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3127542
29,sex 24/02/1995,20:00,AS Beauvais,O Charleville,?,Moussa Bezaz,1685,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3127553
30,sex 03/03/1995,20:00,O Charleville,Amiens SC,?,Moussa Bezaz,1800,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3131733
31,sex 10/03/1995,20:00,Olympique Alès,O Charleville,?,Moussa Bezaz,600,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3131743
32,seg 20/03/1995,20:00,O Charleville,AS Red Star 93,?,Moussa Bezaz,2623,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3131759
33,qui 23/03/1995,20:00,AS Nancy,O Charleville,?,Moussa Bezaz,5039,2:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3150098
