position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Borussia Dortmund,34,20,9,5,67:33,34,49:19,https://www.transfermarkt.com.br/borussia-dortmund/spielplan/verein/16/saison_id/1994
2,Werder Bremen,34,20,8,6,70:39,31,48:20,https://www.transfermarkt.com.br/sv-werder-bremen/spielplan/verein/86/saison_id/1994
3,SC Freiburg,34,20,6,8,66:44,22,46:22,https://www.transfermarkt.com.br/sc-freiburg/spielplan/verein/60/saison_id/1994
4,1.FC Kaiserslautern,34,17,12,5,58:41,17,46:22,https://www.transfermarkt.com.br/1-fc-kaiserslautern/spielplan/verein/2/saison_id/1994
5,Borussia Mönchengladbach,34,17,9,8,66:41,25,43:25,https://www.transfermarkt.com.br/borussia-monchengladbach/spielplan/verein/18/saison_id/1994
6,FC Bayern Munique,34,15,13,6,55:41,14,43:25,https://www.transfermarkt.com.br/fc-bayern-munchen/spielplan/verein/27/saison_id/1994
7,Bayer 04 Leverkusen,34,13,10,11,62:51,11,36:32,https://www.transfermarkt.com.br/bayer-04-leverkusen/spielplan/verein/15/saison_id/1994
8,Karlsruher SC,34,11,14,9,51:47,4,36:32,https://www.transfermarkt.com.br/karlsruher-sc/spielplan/verein/48/saison_id/1994
9,SG Eintracht Frankfurt,34,12,9,13,41:49,-8,33:35,https://www.transfermarkt.com.br/eintracht-frankfurt/spielplan/verein/24/saison_id/1994
10,1.FC Colônia,34,11,10,13,54:54,0,32:36,https://www.transfermarkt.com.br/1-fc-koln/spielplan/verein/3/saison_id/1994
11,Schalke 04,34,10,11,13,48:54,-6,31:37,https://www.transfermarkt.com.br/fc-schalke-04/spielplan/verein/33/saison_id/1994
12,VfB Stuttgart,34,10,10,14,52:66,-14,30:38,https://www.transfermarkt.com.br/vfb-stuttgart/spielplan/verein/79/saison_id/1994
13,Hamburger SV,34,10,9,15,43:50,-7,29:39,https://www.transfermarkt.com.br/hamburger-sv/spielplan/verein/41/saison_id/1994
14,TSV 1860 Munique,34,8,11,15,41:57,-16,27:41,https://www.transfermarkt.com.br/tsv-1860-munchen/spielplan/verein/72/saison_id/1994
15,Bayer 05 Uerdingen,34,7,11,16,37:52,-15,25:43,https://www.transfermarkt.com.br/kfc-uerdingen-05/spielplan/verein/95/saison_id/1994
16,VfL Bochum,34,9,4,21,43:67,-24,22:46,https://www.transfermarkt.com.br/vfl-bochum/spielplan/verein/80/saison_id/1994
17,MSV Duisburg,34,6,8,20,31:64,-33,20:48,https://www.transfermarkt.com.br/msv-duisburg/spielplan/verein/52/saison_id/1994
18,SG Dynamo Dresden,34,4,8,22,33:68,-35,16:52,https://www.transfermarkt.com.br/sg-dynamo-dresden/spielplan/verein/129/saison_id/1994
