position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,SD Eibar,42,19,14,9,49:28,21,71,https://www.transfermarkt.com.br/sd-eibar/spielplan/verein/1533/saison_id/2013
2,RC Deportivo de Corunha,42,19,12,11,48:36,12,69,https://www.transfermarkt.com.br/deportivo-la-coruna/spielplan/verein/897/saison_id/2013
3,FC Barcelona B,42,20,6,16,60:47,13,66,https://www.transfermarkt.com.br/fc-barcelona-b/spielplan/verein/2464/saison_id/2013
4,Real Murcia CF,42,16,17,9,55:44,11,65,https://www.transfermarkt.com.br/real-murcia/spielplan/verein/171/saison_id/2013
5,Real Sporting de Gijón,42,16,16,10,63:51,12,64,https://www.transfermarkt.com.br/sporting-gijon/spielplan/verein/2448/saison_id/2013
6,UD Las Palmas,42,18,9,15,51:50,1,63,https://www.transfermarkt.com.br/ud-las-palmas/spielplan/verein/472/saison_id/2013
7,Córdoba CF,42,16,13,13,46:43,3,61,https://www.transfermarkt.com.br/fc-cordoba/spielplan/verein/993/saison_id/2013
8,Recreativo de Huelva,42,16,13,13,53:53,0,61,https://www.transfermarkt.com.br/recreativo-huelva/spielplan/verein/2867/saison_id/2013
9,AD Alcorcón,42,16,11,15,46:40,6,59,https://www.transfermarkt.com.br/ad-alcorcon/spielplan/verein/11596/saison_id/2013
10,CE Sabadell FC,42,17,8,17,52:59,-7,59,https://www.transfermarkt.com.br/ce-sabadell/spielplan/verein/11422/saison_id/2013
11,CD Tenerife,42,15,9,18,46:49,-3,54,https://www.transfermarkt.com.br/cd-teneriffa/spielplan/verein/648/saison_id/2013
12,CD Lugo,42,14,12,16,41:48,-7,54,https://www.transfermarkt.com.br/cd-lugo/spielplan/verein/11000/saison_id/2013
13,CD Numância,42,11,21,10,42:41,1,54,https://www.transfermarkt.com.br/cd-numancia/spielplan/verein/2296/saison_id/2013
14,Real Zaragoza,42,13,14,15,49:53,-4,53,https://www.transfermarkt.com.br/real-saragossa/spielplan/verein/142/saison_id/2013
15,SD Ponferradina,42,13,12,17,46:49,-3,51,https://www.transfermarkt.com.br/sd-ponferradina/spielplan/verein/4032/saison_id/2013
16,Girona FC,42,12,15,15,52:50,2,51,https://www.transfermarkt.com.br/fc-girona/spielplan/verein/12321/saison_id/2013
17,RCD Mallorca,42,12,15,15,46:57,-11,51,https://www.transfermarkt.com.br/rcd-mallorca/spielplan/verein/237/saison_id/2013
18,Deportivo Alavés,42,13,12,17,57:57,0,51,https://www.transfermarkt.com.br/deportivo-alaves/spielplan/verein/1108/saison_id/2013
19,CD Mirandés,42,13,11,18,39:56,-17,50,https://www.transfermarkt.com.br/cd-mirandes/spielplan/verein/13222/saison_id/2013
20,Real Madrid Castilla,42,13,10,19,49:56,-7,49,https://www.transfermarkt.com.br/real-madrid-b-castilla-/spielplan/verein/6767/saison_id/2013
21,Real Jaén,42,12,12,18,43:49,-6,48,https://www.transfermarkt.com.br/real-jaen/spielplan/verein/666/saison_id/2013
22,Hércules CF,42,11,12,19,45:62,-17,45,https://www.transfermarkt.com.br/hercules-alicante/spielplan/verein/7971/saison_id/2013
