position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Machida Zelvia,42,26,9,7,79:35,44,87,https://www.transfermarkt.com.br/machida-zelvia/spielplan/verein/23568/saison_id/2022
2,Júbilo Iwata,42,21,12,9,74:44,30,75,https://www.transfermarkt.com.br/jubilo-iwata/spielplan/verein/937/saison_id/2022
3,Tokyo Verdy,42,21,12,9,57:31,26,75,https://www.transfermarkt.com.br/tokyo-verdy/spielplan/verein/3734/saison_id/2022
4,Shimizu S-Pulse,42,20,14,8,78:34,44,74,https://www.transfermarkt.com.br/shimizu-s-pulse/spielplan/verein/1062/saison_id/2022
5,Montedio Yamagata,42,21,4,17,64:54,10,67,https://www.transfermarkt.com.br/montedio-yamagata/spielplan/verein/16190/saison_id/2022
6,JEF United Chiba,42,19,10,13,61:53,8,67,https://www.transfermarkt.com.br/jef-united-chiba/spielplan/verein/672/saison_id/2022
7,V-Varen Nagasaki,42,18,11,13,70:56,14,65,https://www.transfermarkt.com.br/v-varen-nagasaki/spielplan/verein/23581/saison_id/2022
8,Ventforet Kofu,42,18,10,14,60:50,10,64,https://www.transfermarkt.com.br/ventforet-kofu/spielplan/verein/10999/saison_id/2022
9,Oita Trinita,42,17,11,14,54:56,-2,62,https://www.transfermarkt.com.br/oita-trinita/spielplan/verein/3935/saison_id/2022
10,Fagiano Okayama,42,13,19,10,49:49,0,58,https://www.transfermarkt.com.br/fagiano-okayama/spielplan/verein/22171/saison_id/2022
11,Thespakusatsu Gunma,42,14,15,13,44:44,0,57,https://www.transfermarkt.com.br/thespakusatsu-gunma/spielplan/verein/22178/saison_id/2022
12,Fujieda MYFC,42,14,10,18,61:72,-11,52,https://www.transfermarkt.com.br/fujieda-myfc/spielplan/verein/25716/saison_id/2022
13,Blaublitz Akita,42,12,15,15,37:44,-7,51,https://www.transfermarkt.com.br/blaublitz-akita/spielplan/verein/23580/saison_id/2022
14,Roasso Kumamoto,42,13,10,19,52:53,-1,49,https://www.transfermarkt.com.br/roasso-kumamoto/spielplan/verein/22175/saison_id/2022
15,Tokushima Vortis,42,10,19,13,43:53,-10,49,https://www.transfermarkt.com.br/tokushima-vortis/spielplan/verein/17832/saison_id/2022
16,Vegalta Sendai,42,12,12,18,48:61,-13,48,https://www.transfermarkt.com.br/vegalta-sendai/spielplan/verein/6395/saison_id/2022
17,Mito HollyHock,42,11,14,17,49:66,-17,47,https://www.transfermarkt.com.br/mito-hollyhock/spielplan/verein/21975/saison_id/2022
18,Iwaki FC,42,12,11,19,45:69,-24,47,https://www.transfermarkt.com.br/iwaki-fc/spielplan/verein/53668/saison_id/2022
19,Tochigi SC,42,10,14,18,39:47,-8,44,https://www.transfermarkt.com.br/tochigi-sc/spielplan/verein/22179/saison_id/2022
20,Renofa Yamaguchi,42,10,14,18,37:67,-30,44,https://www.transfermarkt.com.br/renofa-yamaguchi/spielplan/verein/28730/saison_id/2022
21,Omiya Ardija,42,11,6,25,37:71,-34,39,https://www.transfermarkt.com.br/omiya-ardija/spielplan/verein/7452/saison_id/2022
22,Zweigen Kanazawa,42,9,8,25,41:70,-29,35,https://www.transfermarkt.com.br/zweigen-kanazawa/spielplan/verein/24321/saison_id/2022
