position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,AC Milan,34,21,10,3,60:24,36,73,https://www.transfermarkt.com.br/ac-mailand/spielplan/verein/5/saison_id/1995
2,Juventus FC,34,19,8,7,58:35,23,65,https://www.transfermarkt.com.br/juventus-turin/spielplan/verein/506/saison_id/1995
3,SS Lazio,34,17,8,9,66:38,28,59,https://www.transfermarkt.com.br/lazio-rom/spielplan/verein/398/saison_id/1995
4,AC Florenz,34,17,8,9,53:41,12,59,https://www.transfermarkt.com.br/ac-florenz/spielplan/verein/430/saison_id/1995
5,AS Roma,34,16,10,8,51:34,17,58,https://www.transfermarkt.com.br/as-rom/spielplan/verein/12/saison_id/1995
6,AC Parma,34,16,10,8,44:31,13,58,https://www.transfermarkt.com.br/parma-calcio-1913/spielplan/verein/130/saison_id/1995
7,Inter de Milão,34,15,9,10,51:30,21,54,https://www.transfermarkt.com.br/inter-mailand/spielplan/verein/46/saison_id/1995
8,UC Sampdoria,34,14,10,10,59:47,12,52,https://www.transfermarkt.com.br/sampdoria-genua/spielplan/verein/1038/saison_id/1995
9,Vicenza Calcio,34,13,10,11,36:37,-1,49,https://www.transfermarkt.com.br/lr-vicenza-virtus/spielplan/verein/2655/saison_id/1995
10,Cagliari Calcio,34,11,8,15,34:47,-13,41,https://www.transfermarkt.com.br/cagliari-calcio/spielplan/verein/1390/saison_id/1995
11,Udinese Calcio,34,11,8,15,41:49,-8,41,https://www.transfermarkt.com.br/udinese-calcio/spielplan/verein/410/saison_id/1995
12,SSC Napoli,34,10,11,13,28:41,-13,41,https://www.transfermarkt.com.br/ssc-neapel/spielplan/verein/6195/saison_id/1995
13,Atalanta BC,34,11,6,17,38:50,-12,39,https://www.transfermarkt.com.br/atalanta-bergamo/spielplan/verein/800/saison_id/1995
14,Piacenza FC,34,9,10,15,31:48,-17,37,https://www.transfermarkt.com.br/piacenza-calcio-1919/spielplan/verein/1408/saison_id/1995
15,AS Bari,34,8,8,18,49:71,-22,32,https://www.transfermarkt.com.br/ssc-bari/spielplan/verein/332/saison_id/1995
16,Torino Calcio,34,6,11,17,28:46,-18,29,https://www.transfermarkt.com.br/fc-turin/spielplan/verein/416/saison_id/1995
17,US Cremonese,34,5,12,17,37:57,-20,27,https://www.transfermarkt.com.br/us-cremonese/spielplan/verein/2239/saison_id/1995
18,Calcio Padova,34,7,3,24,41:79,-38,24,https://www.transfermarkt.com.br/calcio-padova/spielplan/verein/3037/saison_id/1995
