position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Botafogo FR,38,21,9,8,60:30,30,72,https://www.transfermarkt.com.br/botafogo-rio-de-janeiro/spielplan/verein/537/saison_id/2014
2,Santa Cruz FC,38,20,7,11,63:43,20,67,https://www.transfermarkt.com.br/santa-cruz-futebol-clube-pe-/spielplan/verein/1785/saison_id/2014
3,EC Vitória,38,19,9,10,58:40,18,66,https://www.transfermarkt.com.br/esporte-clube-vitoria/spielplan/verein/2125/saison_id/2014
4,América Mineiro,38,19,8,11,55:39,16,65,https://www.transfermarkt.com.br/america-futebol-clube-mg-/spielplan/verein/2863/saison_id/2014
5,Náutico,38,18,9,11,49:42,7,63,https://www.transfermarkt.com.br/clube-nautico-capibaribe/spielplan/verein/2646/saison_id/2014
6,CA Bragantino,38,19,3,16,56:56,0,60,https://www.transfermarkt.com.br/red-bull-bragantino/spielplan/verein/8793/saison_id/2014
7,Paysandu SC,38,17,9,12,49:40,9,60,https://www.transfermarkt.com.br/paysandu-sport-club-pa-/spielplan/verein/6347/saison_id/2014
8,Sampaio Corrêa FC,38,15,13,10,51:43,8,58,https://www.transfermarkt.com.br/sampaio-correa-fc-ma-/spielplan/verein/3319/saison_id/2014
9,EC Bahia,38,15,13,10,48:41,7,58,https://www.transfermarkt.com.br/esporte-clube-bahia/spielplan/verein/10010/saison_id/2014
10,Luverdense EC,38,15,9,14,46:40,6,54,https://www.transfermarkt.com.br/luverdense-esporte-clube-mt-/spielplan/verein/21599/saison_id/2014
11,CRB,38,15,9,14,47:45,2,54,https://www.transfermarkt.com.br/clube-de-regatas-brasil-al-/spielplan/verein/11449/saison_id/2014
12,Criciúma EC,38,12,13,13,36:41,-5,49,https://www.transfermarkt.com.br/criciuma-esporte-clube/spielplan/verein/7178/saison_id/2014
13,Paraná Clube,38,12,11,15,39:43,-4,47,https://www.transfermarkt.com.br/parana-clube/spielplan/verein/309/saison_id/2014
14,Atlético Goianiense,38,11,13,14,36:46,-10,46,https://www.transfermarkt.com.br/atletico-clube-goianiense/spielplan/verein/15172/saison_id/2014
15,Ceará SC,38,12,9,17,42:50,-8,45,https://www.transfermarkt.com.br/ceara-sporting-club/spielplan/verein/2029/saison_id/2014
16,Oeste FC,38,10,14,14,37:45,-8,44,https://www.transfermarkt.com.br/oeste-fc-sp-/spielplan/verein/21829/saison_id/2014
17,Macaé Esporte FC,38,10,13,15,46:54,-8,43,https://www.transfermarkt.com.br/macae-esporte-futebol-clube-rj-/spielplan/verein/4906/saison_id/2014
18,ABC FC,38,6,14,18,41:64,-23,32,https://www.transfermarkt.com.br/abc-futebol-clube-rn-/spielplan/verein/7209/saison_id/2014
19,Boa EC,38,7,10,21,34:54,-20,31,https://www.transfermarkt.com.br/boa-esporte-clube-mg-/spielplan/verein/17561/saison_id/2014
20,Mogi Mirim EC,38,4,11,23,32:69,-37,23,https://www.transfermarkt.com.br/mogi-mirim-esporte-clube-sp-/spielplan/verein/1784/saison_id/2014
