position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,SL Benfica,30,23,5,2,58:18,40,74,https://www.transfermarkt.com.br/benfica-lissabon/spielplan/verein/294/saison_id/2013
2,Sporting CP,30,20,7,3,54:20,34,67,https://www.transfermarkt.com.br/sporting-lissabon/spielplan/verein/336/saison_id/2013
3,FC Porto,30,19,4,7,57:25,32,61,https://www.transfermarkt.com.br/fc-porto/spielplan/verein/720/saison_id/2013
4,GD Estoril Praia,30,15,9,6,42:26,16,54,https://www.transfermarkt.com.br/gd-estoril-praia/spielplan/verein/1465/saison_id/2013
5,CD Nacional,30,11,12,7,43:33,10,45,https://www.transfermarkt.com.br/cd-nacional/spielplan/verein/982/saison_id/2013
6,Club Sport Marítimo,30,11,8,11,40:44,-4,41,https://www.transfermarkt.com.br/cs-maritimo/spielplan/verein/1301/saison_id/2013
7,Vitória Futebol Clube,30,10,9,11,41:41,0,39,https://www.transfermarkt.com.br/vitoria-setubal-fc/spielplan/verein/1085/saison_id/2013
8,Académica de Coimbra,30,9,10,11,25:35,-10,37,https://www.transfermarkt.com.br/academica-coimbra/spielplan/verein/2990/saison_id/2013
9,SC Braga,30,10,7,13,39:37,2,37,https://www.transfermarkt.com.br/sc-braga/spielplan/verein/1075/saison_id/2013
10,Vitória Sport Clube,30,10,5,15,30:35,-5,35,https://www.transfermarkt.com.br/vitoria-guimaraes-sc/spielplan/verein/2420/saison_id/2013
11,Rio Ave Futebol Clube,30,8,8,14,21:35,-14,32,https://www.transfermarkt.com.br/rio-ave-fc/spielplan/verein/2425/saison_id/2013
12,FC Arouca,30,8,7,15,28:42,-14,31,https://www.transfermarkt.com.br/fc-arouca/spielplan/verein/8024/saison_id/2013
13,Gil Vicente Futebol Clube,30,8,7,15,23:37,-14,31,https://www.transfermarkt.com.br/gil-vicente-fc/spielplan/verein/2424/saison_id/2013
14,CF Os Belenenses,30,6,10,14,19:33,-14,28,https://www.transfermarkt.com.br/cf-os-belenenses/spielplan/verein/68608/saison_id/2013
15,Sporting Clube Olhanense,30,6,6,18,21:49,-28,24,https://www.transfermarkt.com.br/sc-olhanense/spielplan/verein/4750/saison_id/2013
16,FC Paços de Ferreira,30,6,6,18,28:59,-31,24,https://www.transfermarkt.com.br/fc-pacos-de-ferreira/spielplan/verein/2995/saison_id/2013
