round,date,time,home_team,away_team,formation,coach,audience,result,match_link
1,dom 08/08/2010,08:35,Cardiff,Sheff Utd,4-4-2,Dave Jones,20573,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1032729
2,sáb 14/08/2010,11:00,Derby,Cardiff,4-4-2,Dave Jones,25103,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1032739
3,sáb 21/08/2010,11:00,Cardiff,Doncaster Rov.,4-4-2,Dave Jones,24027,4:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1032745
4,sáb 28/08/2010,11:00,FC Portsmouth,Cardiff,4-3-3 ofensivo,Dave Jones,15866,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1032764
5,sáb 11/09/2010,11:00,Cardiff,Hull City,4-5-1,Dave Jones,24083,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1032771
6,ter 14/09/2010,15:45,Leicester,Cardiff,4-5-1,Dave Jones,20510,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1032787
7,sáb 18/09/2010,11:00,Ipswich,Cardiff,4-4-2,Dave Jones,22599,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1032799
8,sáb 25/09/2010,08:00,Cardiff,Millwall,4-4-2,Dave Jones,23010,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1032805
9,ter 28/09/2010,15:45,Cardiff,Crystal Palace,4-4-2,Dave Jones,22007,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1032816
10,sáb 02/10/2010,11:00,Barnsley FC,Cardiff,4-4-2,Dave Jones,11211,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1032831
11,sáb 16/10/2010,08:00,Cardiff,Bristol City,4-4-2,Dave Jones,22444,3:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1032844
12,ter 19/10/2010,16:45,Coventry City,Cardiff,4-4-2,Dave Jones,14604,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1032859
13,seg 25/10/2010,16:45,Leeds,Cardiff,4-4-2,Dave Jones,20747,0:4,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1032871
14,sáb 30/10/2010,12:00,Cardiff,Norwich,4-4-2,Dave Jones,24634,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1032877
15,dom 07/11/2010,11:10,Cardiff,Swansea,4-3-3 ofensivo,Dave Jones,26049,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1032897
16,qua 10/11/2010,18:00,Reading,Cardiff,4-4-2,Dave Jones,17960,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1062251
17,sáb 13/11/2010,13:00,Scunthorpe Utd.,Cardiff,4-4-2,Dave Jones,5333,2:4,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1032912
18,sáb 20/11/2010,13:00,Cardiff,Nott'm Forest,4-4-2,Dave Jones,23526,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1032925
19,sáb 27/11/2010,13:00,QPR,Cardiff,4-4-2,Dave Jones,17316,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1032935
20,sáb 04/12/2010,13:00,Cardiff,Preston NE,4-4-2,Dave Jones,21151,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1032954
21,sáb 11/12/2010,13:00,Middlesbrough,Cardiff,4-4-2,Dave Jones,14250,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1032963
22,ter 15/02/2011,17:45,Cardiff,FC Burnley,4-4-2,Dave Jones,21307,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1032974
23,dom 26/12/2010,13:00,Cardiff,Coventry City,4-4-2,Dave Jones,24595,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1032989
24,ter 28/12/2010,13:00,Watford,Cardiff,4-4-2,Dave Jones,14560,4:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1033001
25,sáb 01/01/2011,13:00,Bristol City,Cardiff,4-4-2,Dave Jones,15683,3:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1033012
