position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Bayern Munique,34,24,6,4,88:32,56,78,https://www.transfermarkt.com.br/fc-bayern-munchen/spielplan/verein/27/saison_id/2018
2,Borussia Dortmund,34,23,7,4,81:44,37,76,https://www.transfermarkt.com.br/borussia-dortmund/spielplan/verein/16/saison_id/2018
3,RB Leipzig,34,19,9,6,63:29,34,66,https://www.transfermarkt.com.br/rasenballsport-leipzig/spielplan/verein/23826/saison_id/2018
4,Bayer 04 Leverkusen,34,18,4,12,69:52,17,58,https://www.transfermarkt.com.br/bayer-04-leverkusen/spielplan/verein/15/saison_id/2018
5,Borussia Mönchengladbach,34,16,7,11,55:42,13,55,https://www.transfermarkt.com.br/borussia-monchengladbach/spielplan/verein/18/saison_id/2018
6,VfL Wolfsburg,34,16,7,11,62:50,12,55,https://www.transfermarkt.com.br/vfl-wolfsburg/spielplan/verein/82/saison_id/2018
7,SG Eintracht Frankfurt,34,15,9,10,60:48,12,54,https://www.transfermarkt.com.br/eintracht-frankfurt/spielplan/verein/24/saison_id/2018
8,Werder Bremen,34,14,11,9,58:49,9,53,https://www.transfermarkt.com.br/sv-werder-bremen/spielplan/verein/86/saison_id/2018
9,TSG 1899 Hoffenheim,34,13,12,9,70:52,18,51,https://www.transfermarkt.com.br/tsg-1899-hoffenheim/spielplan/verein/533/saison_id/2018
10,Fortuna Düsseldorf 95,34,13,5,16,49:65,-16,44,https://www.transfermarkt.com.br/fortuna-dusseldorf/spielplan/verein/38/saison_id/2018
11,Hertha Berlim,34,11,10,13,49:57,-8,43,https://www.transfermarkt.com.br/hertha-bsc/spielplan/verein/44/saison_id/2018
12,1.FSV Mainz 05,34,12,7,15,46:57,-11,43,https://www.transfermarkt.com.br/1-fsv-mainz-05/spielplan/verein/39/saison_id/2018
13,SC Freiburg,34,8,12,14,46:61,-15,36,https://www.transfermarkt.com.br/sc-freiburg/spielplan/verein/60/saison_id/2018
14,Schalke 04,34,8,9,17,37:55,-18,33,https://www.transfermarkt.com.br/fc-schalke-04/spielplan/verein/33/saison_id/2018
15,FC Augsburg,34,8,8,18,51:71,-20,32,https://www.transfermarkt.com.br/fc-augsburg/spielplan/verein/167/saison_id/2018
16,VfB Stuttgart,34,7,7,20,32:70,-38,28,https://www.transfermarkt.com.br/vfb-stuttgart/spielplan/verein/79/saison_id/2018
17,Hannover 96,34,5,6,23,31:71,-40,21,https://www.transfermarkt.com.br/hannover-96/spielplan/verein/42/saison_id/2018
18,1.FC Nuremberg,34,3,10,21,26:68,-42,19,https://www.transfermarkt.com.br/1-fc-nurnberg/spielplan/verein/4/saison_id/2018
