position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Kawasaki Frontale,34,26,5,3,88:31,57,83,https://www.transfermarkt.com.br/kawasaki-frontale/spielplan/verein/9598/saison_id/2019
2,Gamba Osaka,34,20,5,9,46:42,4,65,https://www.transfermarkt.com.br/gamba-osaka/spielplan/verein/596/saison_id/2019
3,Nagoya Grampus,34,19,6,9,45:28,17,63,https://www.transfermarkt.com.br/nagoya-grampus/spielplan/verein/1066/saison_id/2019
4,Cerezo Osaka,34,18,6,10,46:37,9,60,https://www.transfermarkt.com.br/cerezo-osaka/spielplan/verein/1022/saison_id/2019
5,Kashima Antlers,34,18,5,11,55:44,11,59,https://www.transfermarkt.com.br/kashima-antlers/spielplan/verein/2241/saison_id/2019
6,FC Tokyo,34,17,6,11,47:42,5,57,https://www.transfermarkt.com.br/fc-tokyo/spielplan/verein/6631/saison_id/2019
7,Kashiwa Reysol,34,15,7,12,60:46,14,52,https://www.transfermarkt.com.br/kashiwa-reysol/spielplan/verein/6632/saison_id/2019
8,Sanfrecce Hiroshima,34,13,9,12,46:37,9,48,https://www.transfermarkt.com.br/sanfrecce-hiroshima/spielplan/verein/2697/saison_id/2019
9,Yokohama F. Marinos,34,14,5,15,69:59,10,47,https://www.transfermarkt.com.br/yokohama-f-marinos/spielplan/verein/3828/saison_id/2019
10,Urawa Red Diamonds,34,13,7,14,43:56,-13,46,https://www.transfermarkt.com.br/urawa-red-diamonds/spielplan/verein/828/saison_id/2019
11,Oita Trinita,34,11,10,13,36:45,-9,43,https://www.transfermarkt.com.br/oita-trinita/spielplan/verein/3935/saison_id/2019
12,Hokkaido Consadole Sapporo,34,10,9,15,47:58,-11,39,https://www.transfermarkt.com.br/hokkaido-consadole-sapporo/spielplan/verein/16032/saison_id/2019
13,Sagan Tosu,34,7,15,12,37:43,-6,36,https://www.transfermarkt.com.br/sagan-tosu/spielplan/verein/22177/saison_id/2019
14,Vissel Kobe,34,9,9,16,50:59,-9,36,https://www.transfermarkt.com.br/vissel-kobe/spielplan/verein/3958/saison_id/2019
15,Yokohama FC,34,9,6,19,38:60,-22,33,https://www.transfermarkt.com.br/yokohama-fc/spielplan/verein/943/saison_id/2019
16,Shimizu S-Pulse,34,7,7,20,48:70,-22,28,https://www.transfermarkt.com.br/shimizu-s-pulse/spielplan/verein/1062/saison_id/2019
17,Vegalta Sendai,34,6,10,18,36:61,-25,28,https://www.transfermarkt.com.br/vegalta-sendai/spielplan/verein/6395/saison_id/2019
18,Shonan Bellmare,34,6,9,19,29:48,-19,27,https://www.transfermarkt.com.br/shonan-bellmare/spielplan/verein/8457/saison_id/2019
