position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Liverpool,38,25,9,4,86:41,45,84,https://www.transfermarkt.com.br/fc-liverpool/spielplan/verein/31/saison_id/2024
2,FC Arsenal,38,20,14,4,69:34,35,74,https://www.transfermarkt.com.br/fc-arsenal/spielplan/verein/11/saison_id/2024
3,Manchester City FC,38,21,8,9,72:44,28,71,https://www.transfermarkt.com.br/manchester-city/spielplan/verein/281/saison_id/2024
4,Chelsea FC,38,20,9,9,64:43,21,69,https://www.transfermarkt.com.br/fc-chelsea/spielplan/verein/631/saison_id/2024
5,Newcastle United,38,20,6,12,68:47,21,66,https://www.transfermarkt.com.br/newcastle-united/spielplan/verein/762/saison_id/2024
6,Aston Villa FC,38,19,9,10,58:51,7,66,https://www.transfermarkt.com.br/aston-villa/spielplan/verein/405/saison_id/2024
7,Nottingham Forest,38,19,8,11,58:46,12,65,https://www.transfermarkt.com.br/nottingham-forest/spielplan/verein/703/saison_id/2024
8,Brighton & Hove Albion,38,16,13,9,66:59,7,61,https://www.transfermarkt.com.br/brighton-amp-hove-albion/spielplan/verein/1237/saison_id/2024
9,AFC Bournemouth,38,15,11,12,58:46,12,56,https://www.transfermarkt.com.br/afc-bournemouth/spielplan/verein/989/saison_id/2024
10,Brentford FC,38,16,8,14,66:57,9,56,https://www.transfermarkt.com.br/fc-brentford/spielplan/verein/1148/saison_id/2024
11,FC Fulham,38,15,9,14,54:54,0,54,https://www.transfermarkt.com.br/fc-fulham/spielplan/verein/931/saison_id/2024
12,Crystal Palace FC,38,13,14,11,51:51,0,53,https://www.transfermarkt.com.br/crystal-palace/spielplan/verein/873/saison_id/2024
13,FC Everton,38,11,15,12,42:44,-2,48,https://www.transfermarkt.com.br/fc-everton/spielplan/verein/29/saison_id/2024
14,West Ham United,38,11,10,17,46:62,-16,43,https://www.transfermarkt.com.br/west-ham-united/spielplan/verein/379/saison_id/2024
15,Manchester United FC,38,11,9,18,44:54,-10,42,https://www.transfermarkt.com.br/manchester-united/spielplan/verein/985/saison_id/2024
16,Wolverhampton Wanderers,38,12,6,20,54:69,-15,42,https://www.transfermarkt.com.br/wolverhampton-wanderers/spielplan/verein/543/saison_id/2024
17,Tottenham Hotspur,38,11,5,22,64:65,-1,38,https://www.transfermarkt.com.br/tottenham-hotspur/spielplan/verein/148/saison_id/2024
18,Leicester City FC,38,6,7,25,33:80,-47,25,https://www.transfermarkt.com.br/leicester-city/spielplan/verein/1003/saison_id/2024
19,Ipswich Town FC,38,4,10,24,36:82,-46,22,https://www.transfermarkt.com.br/ipswich-town/spielplan/verein/677/saison_id/2024
20,FC Southampton,38,2,6,30,26:86,-60,12,https://www.transfermarkt.com.br/fc-southampton/spielplan/verein/180/saison_id/2024
