position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Shonan Bellmare,42,31,8,3,87:25,62,101,https://www.transfermarkt.com.br/shonan-bellmare/spielplan/verein/8457/saison_id/2013
2,Matsumoto Yamaga,42,24,11,7,65:35,30,83,https://www.transfermarkt.com.br/matsumoto-yamaga/spielplan/verein/25765/saison_id/2013
3,JEF United Chiba,42,18,14,10,55:44,11,68,https://www.transfermarkt.com.br/jef-united-chiba/spielplan/verein/672/saison_id/2013
4,Júbilo Iwata,42,18,13,11,67:55,12,67,https://www.transfermarkt.com.br/jubilo-iwata/spielplan/verein/937/saison_id/2013
5,Giravanz Kitakyushu,42,18,11,13,50:50,0,65,https://www.transfermarkt.com.br/giravanz-kitakyushu/spielplan/verein/23575/saison_id/2013
6,Montedio Yamagata,42,18,10,14,57:44,13,64,https://www.transfermarkt.com.br/montedio-yamagata/spielplan/verein/16190/saison_id/2013
7,Oita Trinita,42,17,12,13,52:55,-3,63,https://www.transfermarkt.com.br/oita-trinita/spielplan/verein/3935/saison_id/2013
8,Fagiano Okayama,42,15,16,11,52:48,4,61,https://www.transfermarkt.com.br/fagiano-okayama/spielplan/verein/22171/saison_id/2013
9,Kyoto Sanga,42,14,18,10,57:52,5,60,https://www.transfermarkt.com.br/kyoto-sanga/spielplan/verein/593/saison_id/2013
10,Consadole Sapporo,42,15,14,13,48:44,4,59,https://www.transfermarkt.com.br/hokkaido-consadole-sapporo/spielplan/verein/16032/saison_id/2013
11,Yokohama FC,42,14,13,15,49:47,2,55,https://www.transfermarkt.com.br/yokohama-fc/spielplan/verein/943/saison_id/2013
12,Tochigi SC,42,15,10,17,52:58,-6,55,https://www.transfermarkt.com.br/tochigi-sc/spielplan/verein/22179/saison_id/2013
13,Roasso Kumamoto,42,13,15,14,45:53,-8,54,https://www.transfermarkt.com.br/roasso-kumamoto/spielplan/verein/22175/saison_id/2013
14,V-Varen Nagasaki,42,12,16,14,45:42,3,52,https://www.transfermarkt.com.br/v-varen-nagasaki/spielplan/verein/23581/saison_id/2013
15,Mito HollyHock,42,12,14,16,46:47,-1,50,https://www.transfermarkt.com.br/mito-hollyhock/spielplan/verein/21975/saison_id/2013
16,Avispa Fukuoka,42,13,11,18,52:60,-8,50,https://www.transfermarkt.com.br/avispa-fukuoka/spielplan/verein/9597/saison_id/2013
17,FC Gifu,42,13,10,19,54:61,-7,49,https://www.transfermarkt.com.br/fc-gifu/spielplan/verein/13600/saison_id/2013
18,Thespakusatsu Gunma,42,14,7,21,45:54,-9,49,https://www.transfermarkt.com.br/thespakusatsu-gunma/spielplan/verein/22178/saison_id/2013
19,Ehime FC,42,12,12,18,54:58,-4,48,https://www.transfermarkt.com.br/ehime-fc/spielplan/verein/20682/saison_id/2013
20,Tokyo Verdy,42,9,15,18,31:48,-17,42,https://www.transfermarkt.com.br/tokyo-verdy/spielplan/verein/3734/saison_id/2013
21,Kamatamare Sanuki,42,7,12,23,34:71,-37,33,https://www.transfermarkt.com.br/kamatamare-sanuki/spielplan/verein/28522/saison_id/2013
22,Kataller Toyama,42,5,8,29,28:74,-46,23,https://www.transfermarkt.com.br/kataller-toyama/spielplan/verein/22173/saison_id/2013
