position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,CF Os Belenenses,42,29,7,6,75:41,34,94,https://www.transfermarkt.com.br/cf-os-belenenses/spielplan/verein/68608/saison_id/2012
2,FC Arouca,42,21,10,11,65:48,17,73,https://www.transfermarkt.com.br/fc-arouca/spielplan/verein/8024/saison_id/2012
3,Leixões SC,42,18,14,10,49:36,13,68,https://www.transfermarkt.com.br/leixoes-sc/spielplan/verein/3345/saison_id/2012
4,Sporting CP B,42,17,15,10,62:47,15,66,https://www.transfermarkt.com.br/sporting-lissabon-b/spielplan/verein/10949/saison_id/2012
5,Clube Desportivo das Aves (- 2020),42,16,17,9,47:42,5,65,https://www.transfermarkt.com.br/desportivo-aves/spielplan/verein/3336/saison_id/2012
6,Portimonense SAD,42,17,13,12,61:50,11,64,https://www.transfermarkt.com.br/portimonense-sc/spielplan/verein/7378/saison_id/2012
7,SL Benfica B,42,15,17,10,71:54,17,62,https://www.transfermarkt.com.br/benfica-lissabon-b/spielplan/verein/10330/saison_id/2012
8,Futebol Clube Penafiel,42,16,12,14,48:44,4,60,https://www.transfermarkt.com.br/fc-penafiel/spielplan/verein/3327/saison_id/2012
9,UD Oliveirense,42,16,12,14,52:49,3,60,https://www.transfermarkt.com.br/ud-oliveirense/spielplan/verein/8827/saison_id/2012
10,Clube Desportivo Santa Clara,42,15,14,13,55:48,7,59,https://www.transfermarkt.com.br/cd-santa-clara/spielplan/verein/2423/saison_id/2012
11,Clube Desportivo Tondela,42,16,11,15,55:60,-5,59,https://www.transfermarkt.com.br/cd-tondela/spielplan/verein/7179/saison_id/2012
12,Naval 1º de Maio,42,13,18,11,51:50,1,57,https://www.transfermarkt.com.br/associacao-naval-1893/spielplan/verein/4814/saison_id/2012
13,CD Feirense,42,15,11,16,61:59,2,56,https://www.transfermarkt.com.br/cd-feirense/spielplan/verein/3349/saison_id/2012
14,CF União da Madeira (-2021),42,13,17,12,47:46,1,56,https://www.transfermarkt.com.br/cf-uniao-madeira/spielplan/verein/976/saison_id/2012
15,FC Porto B,42,13,15,14,49:49,0,54,https://www.transfermarkt.com.br/fc-porto-b/spielplan/verein/10331/saison_id/2012
16,CS Marítimo B,42,14,7,21,40:46,-6,49,https://www.transfermarkt.com.br/cs-maritimo-b/spielplan/verein/10787/saison_id/2012
17,SC Braga B,42,12,13,17,39:51,-12,49,https://www.transfermarkt.com.br/sc-braga-b/spielplan/verein/10789/saison_id/2012
18,Atlético Clube de Portugal,42,12,8,22,45:63,-18,44,https://www.transfermarkt.com.br/atletico-cp/spielplan/verein/5227/saison_id/2012
19,Clube Desportivo Trofense,42,9,13,20,41:60,-19,40,https://www.transfermarkt.com.br/cd-trofense/spielplan/verein/3348/saison_id/2012
20,SC Covilhã,42,7,17,18,37:52,-15,38,https://www.transfermarkt.com.br/sc-covilha/spielplan/verein/10140/saison_id/2012
21,Vitória Guimarães SC B,42,7,15,20,30:56,-26,36,https://www.transfermarkt.com.br/vitoria-guimaraes-sc-b/spielplan/verein/15136/saison_id/2012
22,SC Freamunde,42,7,12,23,46:75,-29,33,https://www.transfermarkt.com.br/sc-freamunde/spielplan/verein/2421/saison_id/2012
