position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Bayern Munique,34,22,10,2,68:21,47,76,https://www.transfermarkt.com.br/fc-bayern-munchen/spielplan/verein/27/saison_id/2007
2,Werder Bremen,34,20,6,8,75:45,30,66,https://www.transfermarkt.com.br/sv-werder-bremen/spielplan/verein/86/saison_id/2007
3,Schalke 04,34,18,10,6,55:32,23,64,https://www.transfermarkt.com.br/fc-schalke-04/spielplan/verein/33/saison_id/2007
4,Hamburger SV,34,14,12,8,47:26,21,54,https://www.transfermarkt.com.br/hamburger-sv/spielplan/verein/41/saison_id/2007
5,VfL Wolfsburg,34,15,9,10,58:46,12,54,https://www.transfermarkt.com.br/vfl-wolfsburg/spielplan/verein/82/saison_id/2007
6,VfB Stuttgart,34,16,4,14,57:57,0,52,https://www.transfermarkt.com.br/vfb-stuttgart/spielplan/verein/79/saison_id/2007
7,Bayer 04 Leverkusen,34,15,6,13,57:40,17,51,https://www.transfermarkt.com.br/bayer-04-leverkusen/spielplan/verein/15/saison_id/2007
8,Hannover 96,34,13,10,11,54:56,-2,49,https://www.transfermarkt.com.br/hannover-96/spielplan/verein/42/saison_id/2007
9,SG Eintracht Frankfurt,34,12,10,12,43:50,-7,46,https://www.transfermarkt.com.br/eintracht-frankfurt/spielplan/verein/24/saison_id/2007
10,Hertha Berlim,34,12,8,14,39:44,-5,44,https://www.transfermarkt.com.br/hertha-bsc/spielplan/verein/44/saison_id/2007
11,Karlsruher SC,34,11,10,13,38:53,-15,43,https://www.transfermarkt.com.br/karlsruher-sc/spielplan/verein/48/saison_id/2007
12,VfL Bochum,34,10,11,13,48:54,-6,41,https://www.transfermarkt.com.br/vfl-bochum/spielplan/verein/80/saison_id/2007
13,Borussia Dortmund,34,10,10,14,50:62,-12,40,https://www.transfermarkt.com.br/borussia-dortmund/spielplan/verein/16/saison_id/2007
14,FC Energie Cottbus,34,9,9,16,35:56,-21,36,https://www.transfermarkt.com.br/fc-energie-cottbus/spielplan/verein/25/saison_id/2007
15,Arminia Bielefeld,34,8,10,16,35:60,-25,34,https://www.transfermarkt.com.br/arminia-bielefeld/spielplan/verein/10/saison_id/2007
16,1.FC Nuremberg,34,7,10,17,35:51,-16,31,https://www.transfermarkt.com.br/1-fc-nurnberg/spielplan/verein/4/saison_id/2007
17,FC Hansa Rostock,34,8,6,20,30:52,-22,30,https://www.transfermarkt.com.br/fc-hansa-rostock/spielplan/verein/30/saison_id/2007
18,MSV Duisburg,34,8,5,21,36:55,-19,29,https://www.transfermarkt.com.br/msv-duisburg/spielplan/verein/52/saison_id/2007
